keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.3,-5.17058e-12,-6.27923e-12,-0.2,8.07134e-07,38.2330354090408,0.005,-1.41144e-10,0.001,1.5913264999981
-0.29,-4.97878e-12,-5.60164e-12,-0.19,8.08779e-07,38.2913346114285,0.005,-1.50085e-10,0.001,2.61999529998866
-0.28,-4.86076e-12,-5.14126e-12,-0.18,8.08626e-07,38.2859164995923,0.005,-1.4782e-10,0.001,3.66133689999697
-0.27,-4.7102e-12,-4.96995e-12,-0.17,8.07626e-07,38.25048256799,0.005,-1.46747e-10,0.001,4.69068639999023
-0.26,-4.60553e-12,-4.46892e-12,-0.16,8.07217e-07,38.23597936318,0.005,-1.46747e-10,0.001,5.73015009998926
-0.25,-4.47464e-12,-4.1399e-12,-0.15,8.07668e-07,38.2519715418026,0.005,-1.53661e-10,0.001,6.79907499998808
-0.24,-4.31967e-12,-3.84879e-12,-0.14,8.08444e-07,38.2794702925745,0.005,-1.53184e-10,0.001,7.83895479998318
-0.23,-4.19843e-12,-3.51632e-12,-0.13,8.0882e-07,38.2927863760099,0.005,-1.54614e-10,0.001,8.86626209999667
-0.22,-4.08077e-12,-3.2208e-12,-0.12,8.0869e-07,38.2881830051249,0.005,-1.5986e-10,0.001,9.89982150000287
-0.21,-3.88348e-12,-2.93148e-12,-0.11,8.09475e-07,38.315970738256,0.005,-1.55568e-10,0.001,10.9283298999944
-0.2,-3.73793e-12,-2.61021e-12,-0.1,8.0999e-07,38.334188490005,0.005,-1.57475e-10,0.001,11.9689147000026
-0.19,-3.61133e-12,-2.44963e-12,-0.09,8.09741e-07,38.3253815229111,0.005,-1.55687e-10,0.001,12.99853479999
-0.18,-3.44169e-12,-2.30944e-12,-0.08,8.09932e-07,38.3321372731752,0.005,-1.53065e-10,0.001,14.0403973000066
-0.17,-3.31187e-12,-2.07543e-12,-0.07,8.10103e-07,38.338184468376,0.005,-1.50323e-10,0.001,15.2601955999853
-0.16,-3.1594e-12,-1.70946e-12,-0.06,8.10787e-07,38.3623624247957,0.005,-1.60694e-10,0.001,16.5001128999866
-0.15,-3.03221e-12,-1.45102e-12,-0.05,8.11091e-07,38.3731026289557,0.005,-1.52946e-10,0.001,17.726915599982
-0.14,-2.86949e-12,-1.31607e-12,-0.04,8.10349e-07,38.3468820428539,0.005,-1.46747e-10,0.001,18.768173199991
-0.13,-2.7796e-12,-1.09231e-12,-0.03,8.10317e-07,38.3457507778061,0.005,-1.49846e-10,0.001,19.7984010999789
-0.12,-2.65026e-12,-8.89182e-13,-0.02,8.10669e-07,38.3581926093088,0.005,-1.52707e-10,0.001,20.8398693999916
-0.11,-2.527e-12,-6.21796e-13,-0.01,8.1065e-07,38.3575211502093,0.005,-1.51396e-10,0.001,21.8670969999803
-0.1,-2.39468e-12,-3.03745e-13,1.38778e-17,8.10724e-07,38.3601362314413,0.005,-1.50085e-10,0.001,22.9028534999816
-0.09,-2.28667e-12,-6.99759e-14,0.01,8.10672e-07,38.3582986279462,0.005,-1.51753e-10,0.001,23.9307032999932
-0.08,-2.11453e-12,-4.30346e-14,0.02,8.11295e-07,38.3803079565612,0.005,-1.5521e-10,0.001,24.9634381000069
-0.07,-2.00403e-12,4.49419e-13,0.03,8.11377e-07,38.3832037826036,0.005,-1.51515e-10,0.001,25.9921446999942
-0.06,-1.87957e-12,4.87089e-13,0.04,8.10723e-07,38.3601008938556,0.005,-1.49012e-10,0.001,27.0230886999925
-0.05,-1.70183e-12,9.93729e-13,0.05,8.10854e-07,38.3647298027379,0.005,-1.59025e-10,0.001,28.0522702999879
-0.04,-1.5533e-12,8.40545e-13,0.06,8.11563e-07,38.3897714434061,0.005,-1.51753e-10,0.001,29.0989095999976
-0.03,-1.48296e-12,1.16742e-12,0.07,8.11444e-07,38.3855697000617,0.005,-1.53661e-10,0.001,30.1529990999843
-0.02,-1.33944e-12,1.53565e-12,0.08,8.12044e-07,38.4067496362409,0.005,-1.55687e-10,0.001,31.3854213999875
-0.01,-1.20628e-12,1.74284e-12,0.09,8.1209e-07,38.4083728833388,0.005,-1.56164e-10,0.001,32.6221313999849
