keithley1_smub_volt,keithley1_smua_curr,keithley1_smua_volt,keithley1_smub_curr,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
0.56,-2.70677e-10,0.0,3.13646e-10,1.47367e-06,56.2959351345047,0.005,-1.81556e-10,0.001,90.5508015000378
0.58,-2.80025e-10,0.0,3.24849e-10,1.47299e-06,56.2814205188872,0.005,-1.82629e-10,0.001,91.5811440999969
0.6,-2.89274e-10,0.0,3.35674e-10,1.47249e-06,56.2707444190525,0.005,-1.8394e-10,0.001,92.6209021999966
0.62,-2.98578e-10,0.0,3.46982e-10,1.47435e-06,56.3104441299304,0.005,-1.85132e-10,0.001,93.6525526000187
0.64,-3.07852e-10,0.0,3.57834e-10,1.47373e-06,56.2972155659848,0.005,-1.8549e-10,0.001,94.6981671000249
0.66,-3.1688e-10,0.0,3.68047e-10,1.47391e-06,56.3010565979235,0.005,-1.86086e-10,0.001,95.7314167000004
0.68,-3.25503e-10,0.0,3.77852e-10,1.47274e-06,56.2760828492405,0.005,-1.87755e-10,0.001,97.1735566999996
0.7,-3.34711e-10,0.0,3.8879e-10,1.47205e-06,56.2613469339882,0.005,-1.8239e-10,0.001,98.5995948000345
0.72,-3.44201e-10,0.0,4.00054e-10,1.47257e-06,56.2724527994741,0.005,-1.83105e-10,0.001,99.641227199987
0.74,-3.53566e-10,0.0,4.1121e-10,1.47264e-06,56.2739475684436,0.005,-1.85847e-10,0.001,100.67194770003
0.76,-3.63085e-10,0.0,4.21853e-10,1.47418e-06,56.3068174077034,0.005,-1.83582e-10,0.001,102.103958600026
0.78,-3.72497e-10,0.0,4.33019e-10,1.47239e-06,56.2686088339719,0.005,-1.85728e-10,0.001,103.526142199989
0.8,-3.83183e-10,0.0,4.45386e-10,1.47255e-06,56.2720257116719,0.005,-1.85251e-10,0.001,104.57932010002
0.82,-3.93529e-10,0.0,4.57692e-10,1.47265e-06,56.2741611019997,0.005,-1.88828e-10,0.001,105.608505500015
0.84,-4.06255e-10,0.0,4.72137e-10,1.47065e-06,56.231430151914,0.005,-1.85132e-10,0.001,106.648924100038
0.86,-4.16906e-10,0.0,4.84297e-10,1.47156e-06,56.2508787777904,0.005,-1.8847e-10,0.001,107.678739800001
0.88,-4.26805e-10,0.0,4.95806e-10,1.4712e-06,56.2431860230439,0.005,-1.87278e-10,0.001,108.721139500034
0.9,-4.38677e-10,0.0,5.09431e-10,1.47176e-06,56.2551518479204,0.005,-1.83105e-10,0.001,109.753827700042
0.92,-4.52316e-10,0.0,5.24745e-10,1.47211e-06,56.2626285480386,0.005,-1.8847e-10,0.001,110.792682400031
0.94,-4.65813e-10,0.0,5.40422e-10,1.47233e-06,56.2673274244893,0.005,-1.89304e-10,0.001,111.823141900008
0.96,-4.94815e-10,0.0,5.68981e-10,1.47207e-06,56.2617741435433,0.005,-1.88947e-10,0.001,113.263111200009
0.98,-5.0576e-10,0.0,5.82608e-10,1.47316e-06,56.2850496999482,0.005,-1.81675e-10,0.001,114.691032600007
1.0,-5.16654e-10,0.0,5.95115e-10,1.47285e-06,56.2784315175695,0.005,-1.80483e-10,0.001,115.732914199994
1.02,-5.27675e-10,0.0,6.08096e-10,1.47314e-06,56.2846227557151,0.005,-1.89304e-10,0.001,116.764663500013
1.04,-5.38634e-10,0.0,6.19824e-10,1.47357e-06,56.293800984801,0.005,-1.87397e-10,0.001,118.194234199997
1.06,-5.50389e-10,0.0,6.3277e-10,1.4728e-06,56.277363959308,0.005,-1.87755e-10,0.001,119.617167800025
1.08,-5.61348e-10,0.0,6.45738e-10,1.47381e-06,56.2989227398995,0.005,-1.85132e-10,0.001,120.655194899999
1.1,-5.73013e-10,0.0,6.5901e-10,1.4738e-06,56.2987093474136,0.005,-1.85728e-10,0.001,121.685087300022
1.12,-5.83903e-10,0.0,6.72293e-10,1.47324e-06,56.2867574282325,0.005,-1.86086e-10,0.001,122.728506900021
1.14,-5.96013e-10,0.0,6.85691e-10,1.47233e-06,56.2673274244893,0.005,-1.89781e-10,0.001,123.760485700041
1.16,-6.07768e-10,0.0,6.99517e-10,1.47291e-06,56.2797125473326,0.005,-1.86801e-10,0.001,124.802853100002
1.18,-6.21121e-10,0.0,7.14046e-10,1.47426e-06,56.3085241442393,0.005,-1.84655e-10,0.001,125.832161900005
1.2,-6.33476e-10,0.0,7.28347e-10,1.47429e-06,56.3091641503999,0.005,-1.81913e-10,0.001,126.866446800006
1.22,-6.45783e-10,0.0,7.42489e-10,1.47394e-06,56.3016967316361,0.005,-1.83225e-10,0.001,127.898900200031
1.24,-6.59466e-10,0.0,7.56748e-10,1.4733e-06,56.2880381733692,0.005,-1.87874e-10,0.001,129.345697699988
1.26,-6.70862e-10,0.0,7.70478e-10,1.47357e-06,56.293800984801,0.005,-1.84298e-10,0.001,130.772032400011
1.28,-6.83593e-10,0.0,7.84956e-10,1.47365e-06,56.2955083142879,0.005,-1.90616e-10,0.001,131.818714199995
1.3,-6.94934e-10,0.0,7.97766e-10,1.4731e-06,56.2837688526541,0.005,-1.92881e-10,0.001,132.847019000037
1.32,-7.08159e-10,0.0,8.13297e-10,1.47572e-06,56.3396584401219,0.005,-1.88828e-10,0.001,133.882111200015
1.34,-7.19532e-10,0.0,8.25888e-10,1.47388e-06,56.3004164532752,0.005,-1.93238e-10,0.001,135.340557200019
1.36,-7.32734e-10,0.0,8.40548e-10,1.473e-06,56.2816340098573,0.005,-1.84774e-10,0.001,136.776708899997
1.38,-7.44852e-10,0.0,8.55383e-10,1.47423e-06,56.3078841271478,0.005,-1.90496e-10,0.001,137.809272699989
1.4,-7.57968e-10,0.0,8.70552e-10,1.47399e-06,56.3027635968568,0.005,-1.899e-10,0.001,138.855363200011
1.42,-7.69777e-10,0.0,8.84309e-10,1.47336e-06,56.2893188747296,0.005,-1.93715e-10,0.001,139.887546200014
1.44,-7.8218e-10,0.0,8.98888e-10,1.47462e-06,56.3162034968514,0.005,-1.95265e-10,0.001,140.929203899985
1.46,-7.9152e-10,0.0,9.10659e-10,1.47287e-06,56.2788585323572,0.005,-1.98364e-10,0.001,141.962130200001
1.48,-8.03974e-10,0.0,9.24251e-10,1.47237e-06,56.2681817023475,0.005,-2.00868e-10,0.001,143.001873600006
1.5,-8.15101e-10,0.0,9.37771e-10,1.4728e-06,56.277363959308,0.005,-1.96218e-10,0.001,144.034562000015
1.52,-8.25191e-10,0.0,9.49492e-10,1.47281e-06,56.2775774733938,0.005,-2.4569e-10,0.001,145.07206060004
1.54,-8.37824e-10,0.0,9.63413e-10,1.47464e-06,56.3166300814141,0.005,-1.98364e-10,0.001,146.901603200007
1.56,-8.49451e-10,0.0,9.76481e-10,1.47368e-06,56.2961485427899,0.005,-1.99914e-10,0.001,147.942403700028
1.58,-8.59109e-10,0.0,9.88128e-10,1.47399e-06,56.3027635968568,0.005,-1.96576e-10,0.001,148.975572600029
1.6,-8.69429e-10,0.0,1.00329e-09,1.47359e-06,56.294227824466,0.005,-2.01106e-10,0.001,150.018190300034
1.62,-8.79594e-10,0.0,1.01341e-09,1.47452e-06,56.3140705011965,0.005,-1.98126e-10,0.001,151.442031399987
1.64,-8.89902e-10,0.0,1.02458e-09,1.47474e-06,56.3187629313927,0.005,-1.98126e-10,0.001,152.878509400005
1.66,-8.99577e-10,0.0,1.03795e-09,1.47452e-06,56.3140705011965,0.005,-1.99199e-10,0.001,153.911665300024
1.68,-9.12169e-10,0.0,1.05479e-09,1.47279e-06,56.2771504440055,0.005,-1.96576e-10,0.001,154.955973400036
1.7,-9.22022e-10,0.0,1.06714e-09,1.4745e-06,56.3136438874964,0.005,-2.02894e-10,0.001,155.98947000003
1.72,-9.29708e-10,0.0,1.07722e-09,1.47371e-06,56.296788760353,0.005,-2.00987e-10,0.001,157.033781200007
1.74,-9.39521e-10,0.0,1.08823e-09,1.47312e-06,56.2841958066172,0.005,-1.93477e-10,0.001,158.066171100014
1.76,-9.48979e-10,0.0,1.10165e-09,1.47356e-06,56.2935875631451,0.005,-1.99676e-10,0.001,159.111229700036
1.78,-9.5576e-10,0.0,1.11218e-09,1.47283e-06,56.2780044979152,0.005,-2.02537e-10,0.001,160.143453900004
1.8,-9.62554e-10,0.0,1.12033e-09,1.47207e-06,56.2617741435433,0.005,-2.47002e-10,0.001,161.188719900034
1.82,-9.71364e-10,0.0,1.1336e-09,1.47399e-06,56.3027635968568,0.005,-2.04921e-10,0.001,163.017562800029
1.84,-9.79669e-10,0.0,1.14501e-09,1.47386e-06,56.2999896841008,0.005,-2.02894e-10,0.001,164.062748100027
1.86,-9.87465e-10,0.0,1.15555e-09,1.47316e-06,56.2850496999482,0.005,-2.05278e-10,0.001,165.094676000008
1.88,-9.95818e-10,0.0,1.16819e-09,1.47438e-06,56.3110841033011,0.005,-2.04682e-10,0.001,166.139939900022
1.9,-1.00334e-09,0.0,1.17681e-09,1.47467e-06,56.3172699491534,0.005,-2.0504e-10,0.001,167.962459300004
1.92,-1.01005e-09,0.0,1.18831e-09,1.47351e-06,56.2925204366313,0.005,-2.10285e-10,0.001,169.008808500017
1.94,-1.01978e-09,0.0,1.20032e-09,1.47434e-06,56.3102308030448,0.005,-2.16842e-10,0.001,170.040653600008
1.96,-1.02751e-09,0.0,1.21079e-09,1.47342e-06,56.2905995323171,0.005,-2.12908e-10,0.001,171.086388600001
1.98,-1.03608e-09,0.0,1.22159e-09,1.47417e-06,56.3066040601707,0.005,-2.18749e-10,0.001,172.118484999985
2.0,-1.04838e-09,0.0,1.24049e-09,1.47549e-06,56.3347554382977,0.005,-2.1565e-10,0.001,173.160144600028
1.98,-1.03042e-09,0.0,1.21311e-09,1.47408e-06,56.3046838777136,0.005,-2.17199e-10,0.001,174.191130299994
1.96,-1.01538e-09,0.0,1.19486e-09,1.47369e-06,56.2963619498597,0.005,-2.16722e-10,0.001,175.236051100015
1.94,-1.0008e-09,0.0,1.17471e-09,1.47377e-06,56.2980691626644,0.005,-2.05874e-10,0.001,176.266261100012
1.92,-9.82851e-10,0.0,1.14792e-09,1.47266e-06,56.2743746343387,0.005,-1.51396e-10,0.001,177.301584800007
1.9,-9.68199e-10,0.0,1.1329e-09,1.47433e-06,56.3100174749447,0.005,-1.96099e-10,0.001,179.129111199989
1.88,-9.52661e-10,0.0,1.1116e-09,1.47301e-06,56.2818474996107,0.005,-1.9598e-10,0.001,180.170572100033
1.86,-9.3918e-10,0.0,1.09365e-09,1.47406e-06,56.3042571571384,0.005,-1.93596e-10,0.001,181.202780899999
1.84,-9.22329e-10,0.0,1.07432e-09,1.47361e-06,56.2946546592687,0.005,-1.93834e-10,0.001,182.62946299999
1.82,-9.0675e-10,0.0,1.05443e-09,1.47408e-06,56.3046838777136,0.005,-1.96099e-10,0.001,184.053640500002
1.8,-8.9208e-10,0.0,1.03511e-09,1.47218e-06,56.2641237090196,0.005,-1.92165e-10,0.001,185.09568790003
1.78,-8.79076e-10,0.0,1.02019e-09,1.47175e-06,56.2549382059895,0.005,-1.98841e-10,0.001,186.125458399998
1.76,-8.65632e-10,0.0,1.00358e-09,1.47164e-06,56.2525880643321,0.005,-1.89781e-10,0.001,187.166183300025
1.74,-8.5138e-10,0.0,9.86087e-10,1.47108e-06,56.2406214203577,0.005,-1.84536e-10,0.001,188.197147300001
1.72,-8.38159e-10,0.0,9.69659e-10,1.47419e-06,56.3070307540216,0.005,-1.89424e-10,0.001,189.241381500033
1.7,-8.25932e-10,0.0,9.54351e-10,1.47383e-06,56.2993495212256,0.005,-1.79291e-10,0.001,190.270952699997
1.68,-8.12664e-10,0.0,9.37548e-10,1.47351e-06,56.2925204366313,0.005,-1.84774e-10,0.001,191.311927600007
1.66,-8.01158e-10,0.0,9.23949e-10,1.47369e-06,56.2963619498597,0.005,-1.82748e-10,0.001,192.343528800004
1.64,-7.87934e-10,0.0,9.08157e-10,1.47397e-06,56.3023368544135,0.005,-1.79648e-10,0.001,193.784143100027
1.62,-7.76901e-10,0.0,8.95431e-10,1.47472e-06,56.3183363711078,0.005,-1.82748e-10,0.001,195.212297299993
1.6,-7.66891e-10,0.0,8.81987e-10,1.4755e-06,56.334968625628,0.005,-1.81198e-10,0.001,196.262173300027
1.58,-7.56387e-10,0.0,8.68908e-10,1.47534e-06,56.3315574828175,0.005,-1.83582e-10,0.001,197.290483099991
1.56,-7.45521e-10,0.0,8.56367e-10,1.47378e-06,56.2982825587961,0.005,-1.78576e-10,0.001,198.72131480003
1.54,-7.34606e-10,0.0,8.42935e-10,1.47435e-06,56.3104441299304,0.005,-1.71781e-10,0.001,200.144916200021
1.52,-7.248e-10,0.0,8.31165e-10,1.47365e-06,56.2955083142879,0.005,-1.76787e-10,0.001,201.191597600002
1.5,-7.14417e-10,0.0,8.17447e-10,1.47395e-06,56.3019101071102,0.005,-1.70708e-10,0.001,202.223733799998
1.48,-7.04896e-10,0.0,8.0649e-10,1.47444e-06,56.3123640172554,0.005,-1.73807e-10,0.001,203.26755009999
1.46,-6.93872e-10,0.0,7.93198e-10,1.47355e-06,56.2933741402736,0.005,-1.76787e-10,0.001,204.299320699996
1.44,-6.82671e-10,0.0,7.79309e-10,1.47177e-06,56.255365488633,0.005,-1.74522e-10,0.001,205.337619700003
1.42,-6.72802e-10,0.0,7.68404e-10,1.47207e-06,56.2617741435433,0.005,-1.80483e-10,0.001,206.366477100004
1.4,-6.61384e-10,0.0,7.54288e-10,1.47264e-06,56.2739475684436,0.005,-1.78099e-10,0.001,207.409697700001
1.38,-6.51504e-10,0.0,7.425e-10,1.47274e-06,56.2760828492405,0.005,-1.78695e-10,0.001,208.442259100033
1.36,-6.41344e-10,0.0,7.30878e-10,1.47173e-06,56.2545109184724,0.005,-1.72019e-10,0.001,209.880013899994
1.34,-6.31309e-10,0.0,7.1849e-10,1.47295e-06,56.2805665428422,0.005,-1.77979e-10,0.001,211.307990100002
1.32,-6.20662e-10,0.0,7.05212e-10,1.4715e-06,56.2495967616998,0.005,-1.78456e-10,0.001,212.347060300002
1.3,-6.09971e-10,0.0,6.92948e-10,1.47154e-06,56.2504514439684,0.005,-1.76191e-10,0.001,213.378091800027
1.28,-6.00389e-10,0.0,6.82044e-10,1.47112e-06,56.2414763074291,0.005,-1.75595e-10,0.001,214.808108600031
1.26,-5.90038e-10,0.0,6.70215e-10,1.47155e-06,56.2506651114887,0.005,-1.72019e-10,0.001,216.231558800035
1.24,-5.80151e-10,0.0,6.58015e-10,1.4715e-06,56.2495967616998,0.005,-1.75476e-10,0.001,217.273543899995
1.22,-5.69258e-10,0.0,6.4539e-10,1.47214e-06,56.2632693386229,0.005,-1.78933e-10,0.001,218.305044500041
1.2,-5.58316e-10,0.0,6.32532e-10,1.47202e-06,56.2607061105213,0.005,-1.74642e-10,0.001,219.345015600033
1.18,-5.47273e-10,0.0,6.19826e-10,1.47107e-06,56.2404076955413,0.005,-1.75953e-10,0.001,220.374967100041
1.16,-5.35656e-10,0.0,6.06583e-10,1.47071e-06,56.2327127898886,0.005,-1.80721e-10,0.001,221.416695500026
1.14,-5.24468e-10,0.0,5.93797e-10,1.47302e-06,56.2820609881478,0.005,-1.80721e-10,0.001,222.447349400027
1.12,-5.12211e-10,0.0,5.80004e-10,1.47137e-06,56.2468189096477,0.005,-1.82152e-10,0.001,223.477464900003
1.1,-4.98658e-10,0.0,5.64541e-10,1.47197e-06,56.2596380470499,0.005,-1.77145e-10,0.001,224.506422400009
1.08,-4.88075e-10,0.0,5.52635e-10,1.47138e-06,56.2470325978882,0.005,-1.78218e-10,0.001,225.944161600026
1.06,-4.77773e-10,0.0,5.4057e-10,1.4721e-06,56.2624149487416,0.005,-1.73807e-10,0.001,227.371955699986
1.04,-4.67626e-10,0.0,5.28876e-10,1.47136e-06,56.2466052201882,0.005,-1.72257e-10,0.001,228.411383100029
1.02,-4.56855e-10,0.0,5.16678e-10,1.47239e-06,56.2686088339719,0.005,-1.76072e-10,0.001,229.439536800026
1.0,-4.4663e-10,0.0,5.04942e-10,1.47224e-06,56.2654052280832,0.005,-1.75834e-10,0.001,230.871512699989
0.98,-4.36209e-10,0.0,4.92939e-10,1.47254e-06,56.2718121659449,0.005,-1.73688e-10,0.001,232.294275499997
0.96,-4.26859e-10,0.0,4.81716e-10,1.47185e-06,56.257074570474,0.005,-1.78933e-10,0.001,233.333742999996
0.94,-4.17002e-10,0.0,4.7055e-10,1.47393e-06,56.3014833549469,0.005,-1.77026e-10,0.001,234.363930199994
0.92,-4.06746e-10,0.0,4.58204e-10,1.47227e-06,56.2660459711768,0.005,-1.80006e-10,0.001,235.405138000031
0.9,-3.9701e-10,0.0,4.47239e-10,1.47334e-06,56.28889197914,0.005,-1.78576e-10,0.001,236.434357599996
0.88,-3.87068e-10,0.0,4.35555e-10,1.47514e-06,56.3272931176591,0.005,-1.75238e-10,0.001,237.478094600025
0.86,-3.7732e-10,0.0,4.23952e-10,1.4732e-06,56.2859035738196,0.005,-1.72019e-10,0.001,238.510327299999
0.84,-3.67656e-10,0.0,4.12954e-10,1.47343e-06,56.2908129709929,0.005,-1.73807e-10,0.001,239.552980700042
0.82,-3.58093e-10,0.0,4.02127e-10,1.47326e-06,56.2871843481423,0.005,-1.78456e-10,0.001,240.586362700036
