keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.3,-2.30646e-12,-2.96307e-12,-0.2,5.4612e-07,27.3695727908031,0.005,-1.46747e-10,0.001,1.57264549998217
-0.29,-2.19357e-12,-2.32279e-12,-0.19,5.46244e-07,27.3757056571988,0.005,-1.47462e-10,0.001,2.60199899997679
-0.28,-2.1044e-12,-2.00081e-12,-0.18,5.45894e-07,27.3583920881672,0.005,-1.53661e-10,0.001,3.64281829999527
-0.27,-2.01547e-12,-1.89078e-12,-0.17,5.46251e-07,27.3760518319497,0.005,-1.50442e-10,0.001,4.6730195999844
-0.26,-1.98483e-12,-1.6675e-12,-0.16,5.46436e-07,27.385199363467,0.005,-1.48416e-10,0.001,5.70371370000066
-0.25,-1.92666e-12,-1.73485e-12,-0.15,5.46159e-07,27.3715018043644,0.005,-1.5521e-10,0.001,6.73352660000091
-0.24,-1.90234e-12,-1.40202e-12,-0.14,5.47135e-07,27.4197383446131,0.005,-1.4925e-10,0.001,7.7743939999782
-0.23,-1.8301e-12,-1.15561e-12,-0.13,5.47297e-07,27.4277377088487,0.005,-1.54495e-10,0.001,8.80368169999565
-0.22,-1.7823e-12,-1.01769e-12,-0.12,5.475e-07,27.4377587500293,0.005,-1.56164e-10,0.001,9.8467550999776
-0.21,-1.73199e-12,-1.17993e-12,-0.11,5.48439e-07,27.4840709999638,0.005,-1.56164e-10,0.001,10.8766421999899
-0.2,-1.68383e-12,-9.56535e-13,-0.1,5.48639e-07,27.4939264173997,0.005,-1.51634e-10,0.001,11.9182217999769
-0.19,-1.63507e-12,-7.59721e-13,-0.09,5.48404e-07,27.4823459864317,0.005,-1.54257e-10,0.001,12.9492955000023
-0.18,-1.56188e-12,-5.38588e-13,-0.08,5.48313e-07,27.4778605112921,0.005,-1.60694e-10,0.001,13.9877289999858
-0.17,-1.50836e-12,-5.1713e-13,-0.07,5.48993e-07,27.5113629890047,0.005,-1.57714e-10,0.001,15.2086009999912
-0.16,-1.44684e-12,-4.42386e-13,-0.06,5.4924e-07,27.5235234995471,0.005,-1.52349e-10,0.001,16.4555701999925
-0.15,-1.39976e-12,-4.1604e-13,-0.05,5.48838e-07,27.5037295137197,0.005,-1.59621e-10,0.001,17.6823061999748
-0.14,-1.3274e-12,-1.05619e-13,-0.04,5.49039e-07,27.5136280533925,0.005,-1.55926e-10,0.001,18.7284855999751
-0.13,-1.26815e-12,-4.1604e-14,-0.03,5.49532e-07,27.5378934665217,0.005,-1.51515e-10,0.001,19.7585211999831
-0.12,-1.14906e-12,-9.91821e-14,-0.02,5.49932e-07,27.5575677745143,0.005,-1.55568e-10,0.001,20.7974560000002
-0.11,-1.0885e-12,1.63317e-13,-0.01,5.49993e-07,27.5605670327195,0.005,-1.54495e-10,0.001,21.8279905999952
-0.1,-1.00958e-12,2.46286e-13,1.38778e-17,5.50274e-07,27.5743796212848,0.005,-1.54614e-10,0.001,22.8615445999894
-0.09,-9.60827e-13,3.57151e-13,0.01,5.50423e-07,27.5817012910687,0.005,-1.45912e-10,0.001,23.8896447999869
-0.08,-9.21845e-13,4.86016e-13,0.02,5.50337e-07,27.5774755673679,0.005,-1.52826e-10,0.001,24.9289111999969
-0.07,-8.18014e-13,7.0715e-13,0.03,5.49889e-07,27.555453372632,0.005,-1.54138e-10,0.001,25.9579650999804
-0.06,-7.55906e-13,6.51836e-13,0.04,5.4997e-07,27.5594361982276,0.005,-1.55687e-10,0.001,26.9892983000027
-0.05,-6.79493e-13,7.74026e-13,0.05,5.50235e-07,27.5724629315775,0.005,-1.54495e-10,0.001,28.0187139999762
-0.04,-6.21319e-13,9.1505e-13,0.06,5.50639e-07,27.5923122513172,0.005,-1.49727e-10,0.001,29.0505029999767
-0.03,-6.12736e-13,9.94801e-13,0.07,5.50392e-07,27.5801781300618,0.005,-1.53899e-10,0.001,30.2681557000033
-0.02,-5.10573e-13,1.15383e-12,0.08,5.50366e-07,27.5789005837073,0.005,-1.50085e-10,0.001,31.3040311999794
-0.01,-4.6277e-13,1.23274e-12,0.09,5.49917e-07,27.5568302084944,0.005,-1.5223e-10,0.001,32.5297991999832
