keithley1_smub_volt,keithley1_smua_curr,keithley1_smua_volt,keithley1_smub_curr,time
-0.65,5.83853e-12,0.01,-1.28547e-10,68.0976939999964
-0.66,6.16215e-12,0.01,-1.3485e-10,69.1287891999818
-0.67,6.64918e-12,0.01,-1.41299e-10,70.1441610000329
-0.68,6.94199e-12,0.01,-1.4691e-10,71.1733654000564
-0.69,7.39678e-12,0.01,-1.53104e-10,72.1907097999938
-0.7,7.61687e-12,0.01,-1.5602e-10,73.4177458999911
-0.71,8.12752e-12,0.01,-1.62059e-10,74.6329240000341
-0.72,8.62401e-12,0.01,-1.68861e-10,75.6513616000302
-0.73,8.91486e-12,0.01,-1.74955e-10,76.6666034000227
-0.74,9.46903e-12,0.01,-1.81711e-10,77.6911521999864
-0.75,9.93887e-12,0.01,-1.87993e-10,78.7069258000702
-0.76,1.05811e-11,0.01,-1.94955e-10,79.7329608000582
-0.77,1.11549e-11,0.01,-2.01983e-10,80.7477603000589
-0.78,1.17412e-11,0.01,-2.08758e-10,81.7697886000387
-0.79,1.23776e-11,0.01,-2.16593e-10,82.7855906999903
-0.8,1.31151e-11,0.01,-2.24144e-10,83.8066391000757
-0.79,1.15925e-11,0.01,-1.97194e-10,84.8210653000278
-0.78,1.04643e-11,0.01,-1.75751e-10,85.8492335000774
-0.77,9.53648e-12,0.01,-1.58878e-10,86.8660814000759
-0.76,8.56398e-12,0.01,-1.44255e-10,87.8948496000376
-0.75,7.79345e-12,0.01,-1.30785e-10,89.1098841000348
-0.74,7.13475e-12,0.01,-1.19709e-10,90.3379324000562
-0.73,6.45489e-12,0.01,-1.09495e-10,91.3547580000013
-0.72,5.93992e-12,0.01,-1.00877e-10,92.3723422000185
-0.71,5.35538e-12,0.01,-9.25394e-11,93.3889594000066
-0.7,4.99902e-12,0.01,-8.53041e-11,94.4131016000174
-0.69,4.52609e-12,0.01,-7.83396e-11,95.4297297999728
-0.68,4.24056e-12,0.01,-7.16141e-11,96.4523809000384
-0.67,3.82997e-12,0.01,-6.57049e-11,97.4685439000605
-0.66,3.47024e-12,0.01,-5.96545e-11,98.4956807000563
-0.65,3.16206e-12,0.01,-5.40829e-11,99.5115013000323
-0.64,2.88044e-12,0.01,-4.85362e-11,100.540736400057
-0.63,2.5399e-12,0.01,-4.35973e-11,101.560056200018
-0.62,2.31223e-12,0.01,-3.88733e-11,102.590723300003
-0.61,2.07303e-12,0.01,-3.40956e-11,103.606773999985
-0.6,1.83424e-12,0.01,-3.06765e-11,104.633727399982
-0.59,1.62368e-12,0.01,-2.63296e-11,106.04820249998
-0.58,1.2822e-12,0.01,-2.29553e-11,107.072651900002
-0.57,1.11632e-12,0.01,-1.95297e-11,108.089448400075
-0.56,1.00998e-12,0.01,-1.68782e-11,109.11118560005
-0.55,7.95007e-13,0.01,-1.41041e-11,110.126420899993
-0.54,5.4096e-13,0.01,-1.17986e-11,111.147449300042
-0.53,5.14138e-13,0.01,-9.80425e-12,112.167115000077
-0.52,2.23899e-13,0.01,-7.87294e-12,113.197081500082
-0.51,1.88172e-13,0.01,-6.19709e-12,114.2252936
-0.5,1.5974e-13,0.01,-4.58515e-12,115.265871700016
-0.49,8.16584e-15,0.01,-3.18611e-12,116.28373730008
-0.48,-1.29104e-13,0.01,-1.78957e-12,117.319464400061
-0.47,-1.56319e-13,0.01,-4.8542e-13,118.338435700047
-0.46,-3.45171e-13,0.01,5.83887e-13,119.37236769998
-0.45,-3.55506e-13,0.01,1.36149e-12,120.584370800061
-0.44,-3.88885e-13,0.01,2.59924e-12,121.812343099969
-0.43,-5.11146e-13,0.01,3.80051e-12,122.829331899993
-0.42,-6.20866e-13,0.01,4.7965e-12,123.861707600066
-0.41,-6.53982e-13,0.01,6.00374e-12,124.879839200061
-0.4,-8.54826e-13,0.01,6.90877e-12,125.912412000005
-0.39,-8.64315e-13,0.01,8.05712e-12,126.936540900031
-0.38,-9.37963e-13,0.01,8.86452e-12,127.96640610008
-0.37,-9.14073e-13,0.01,9.78124e-12,128.987032199977
-0.36,-1.07361e-12,0.01,1.08825e-11,130.01083090005
-0.35,-9.71091e-13,0.01,1.16076e-11,131.029962099972
-0.34,-1.04835e-12,0.01,1.25716e-11,132.072792200022
-0.33,-1.14181e-12,0.01,1.33189e-11,133.090375000029
-0.32,-1.21427e-12,0.01,1.42251e-11,134.123586400063
-0.31,-1.23084e-12,0.01,1.49889e-11,135.143240600009
-0.3,-1.21331e-12,0.01,1.48511e-11,136.178573600017
-0.29,-1.16999e-12,0.01,1.61191e-11,137.597147700028
-0.28,-1.34666e-12,0.01,1.69611e-11,138.627512700041
-0.27,-1.32527e-12,0.01,1.79876e-11,139.645998500055
-0.26,-1.27e-12,0.01,1.87343e-11,140.676258599968
-0.25,-1.33575e-12,0.01,1.97353e-11,141.69850310008
-0.24,-1.38795e-12,0.01,2.03983e-11,142.72122539999
-0.23,-1.38754e-12,0.01,2.11554e-11,143.737734399969
-0.22,-1.41202e-12,0.01,2.19864e-11,144.766945300042
-0.21,-1.41497e-12,0.01,2.26686e-11,145.792486299993
-0.2,-1.43819e-12,0.01,2.34903e-11,146.818151500076
-0.19,-1.50491e-12,0.01,2.40608e-11,147.835334900068
-0.18,-1.48134e-12,0.01,2.4891e-11,148.867783399997
-0.17,-1.51592e-12,0.01,2.55166e-11,149.886364100035
-0.16,-1.53229e-12,0.01,2.62216e-11,150.922751300037
-0.15,-1.38129e-12,0.01,2.54333e-11,152.142443599994
-0.14,-1.49316e-12,0.01,2.63456e-11,153.364372299984
-0.13,-1.59396e-12,0.01,2.71924e-11,154.38655950001
-0.12,-1.5542e-12,0.01,2.76451e-11,155.424698800081
-0.11,-1.46142e-12,0.01,2.8367e-11,156.451912900084
-0.1,-1.71643e-12,0.01,2.88619e-11,157.476900300011
-0.09,-1.75344e-12,0.01,2.95776e-11,158.497344000032
-0.08,-1.67773e-12,0.01,2.99654e-11,159.531764200074
-0.07,-1.58455e-12,0.01,3.03029e-11,160.550806600018
-0.06,-1.82272e-12,0.01,3.09715e-11,161.57141850004
-0.05,-1.69973e-12,0.01,3.11751e-11,162.598267600057
-0.04,-1.76972e-12,0.01,3.17391e-11,163.629574900027
-0.03,-1.78361e-12,0.01,3.20013e-11,164.651457800064
-0.02,-1.79191e-12,0.01,3.25502e-11,165.683439900051
-0.01,-1.8612e-12,0.01,3.27538e-11,166.699519800022
0.0,-1.76318e-12,0.01,3.14424e-11,167.735869699973
0.01,-1.80092e-12,0.01,3.19449e-11,169.155971799977
0.02,-1.81261e-12,0.01,3.22819e-11,170.189002600033
0.03,-1.87501e-12,0.01,3.2822e-11,171.206031400012
0.04,-1.9171e-12,0.01,3.2937e-11,172.237370399991
0.05,-1.93204e-12,0.01,3.34733e-11,173.258491700049
0.06,-1.88842e-12,0.01,3.35467e-11,174.292790499981
0.07,-2.06094e-12,0.01,3.38826e-11,175.314233300043
0.08,-2.14264e-12,0.01,3.39892e-11,176.356604499975
0.09,-2.02889e-12,0.01,3.40737e-11,177.374979100074
0.1,-2.01443e-12,0.01,3.41709e-11,178.415414300049
0.11,-2.09575e-12,0.01,3.43044e-11,179.432833499974
0.12,-2.14108e-12,0.01,3.47545e-11,180.460797999986
0.13,-2.21345e-12,0.01,3.46684e-11,181.479383100057
0.14,-2.19358e-12,0.01,3.50736e-11,182.509236200014
0.15,-2.09005e-12,0.01,3.36673e-11,183.528081599972
0.16,-2.04126e-12,0.01,3.41877e-11,184.960443200078
0.17,-2.04067e-12,0.01,3.46416e-11,185.987331200042
0.18,-2.06333e-12,0.01,3.50194e-11,187.014704699977
0.19,-2.08709e-12,0.01,3.55557e-11,188.033219899982
0.2,-2.23495e-12,0.01,3.5936e-11,189.064491200028
0.21,-2.20944e-12,0.01,3.65391e-11,190.082840400049
0.22,-2.17237e-12,0.01,3.71921e-11,191.116277800058
0.23,-2.18192e-12,0.01,3.80225e-11,192.133117699996
0.24,-2.1999e-12,0.01,3.8758e-11,193.163548800047
0.25,-2.27966e-12,0.01,3.96451e-11,194.184647500049
0.26,-2.30819e-12,0.01,4.11241e-11,195.207649599994
0.27,-2.38683e-12,0.01,4.25215e-11,196.228117300081
0.28,-2.33758e-12,0.01,4.45355e-11,197.254235400003
0.29,-2.47314e-12,0.01,4.66228e-11,198.270869400003
0.3,-2.3546e-12,0.01,4.77862e-11,199.495859300019
0.31,-2.51874e-12,0.01,5.086e-11,200.715467200032
0.32,-2.5794e-12,0.01,5.47087e-11,201.746957099997
0.33,-2.62098e-12,0.01,5.89076e-11,202.765724500059
0.34,-2.73577e-12,0.01,6.32912e-11,203.795615800074
0.35,-2.7153e-12,0.01,6.89203e-11,204.818675199989
0.36,-2.87571e-12,0.01,7.45566e-11,205.896113099996
0.37,-2.8441e-12,0.01,8.14378e-11,206.915020700078
0.38,-2.88714e-12,0.01,8.86854e-11,207.948976900079
0.39,-3.08719e-12,0.01,9.68709e-11,208.967268800014
0.4,-3.07294e-12,0.01,1.05277e-10,209.998354300042
0.41,-3.3394e-12,0.01,1.14452e-10,211.019215399981
0.42,-3.38056e-12,0.01,1.24713e-10,212.048041200032
0.43,-3.57947e-12,0.01,1.34955e-10,213.072281599976
0.44,-3.62259e-12,0.01,1.46308e-10,214.11124280002
0.45,-3.77659e-12,0.01,1.54676e-10,215.13036020007
0.46,-3.90803e-12,0.01,1.67669e-10,216.565627200063
0.47,-4.26998e-12,0.01,1.80158e-10,217.586986000068
0.48,-4.47911e-12,0.01,1.94122e-10,218.623423799989
0.49,-4.80431e-12,0.01,2.07903e-10,219.641320000053
0.5,-4.96067e-12,0.01,2.22328e-10,220.674903800013
0.51,-5.21051e-12,0.01,2.38418e-10,221.700961700059
0.52,-5.53867e-12,0.01,2.54553e-10,222.734066399978
0.53,-5.90918e-12,0.01,2.73116e-10,223.758439600002
0.54,-6.2493e-12,0.01,2.91069e-10,224.792756600073
0.55,-6.7346e-12,0.01,3.1127e-10,225.808571900008
0.56,-7.12389e-12,0.01,3.30478e-10,226.829428400029
0.57,-7.60461e-12,0.01,3.49774e-10,227.84769840003
0.58,-8.24854e-12,0.01,3.69713e-10,228.880234400043
0.59,-8.81358e-12,0.01,3.87591e-10,229.9074272
0.6,-9.50184e-12,0.01,3.99404e-10,231.132689899998
0.61,-1.02409e-11,0.01,4.1655e-10,232.351442300016
0.62,-1.11511e-11,0.01,4.32468e-10,233.384314600029
0.63,-1.21569e-11,0.01,4.47139e-10,234.410438899999
0.64,-1.31412e-11,0.01,4.62287e-10,235.434792499989
0.65,-1.4273e-11,0.01,4.76519e-10,236.45157949999
0.66,-1.52112e-11,0.01,4.91018e-10,237.484886400052
0.67,-1.6304e-11,0.01,5.07769e-10,238.50219899998
0.68,-1.71558e-11,0.01,5.25194e-10,239.537001400022
0.69,-1.81897e-11,0.01,5.46621e-10,240.553036099998
0.7,-1.89479e-11,0.01,5.68406e-10,241.57955210004
0.71,-1.99063e-11,0.01,5.94904e-10,242.605446700007
0.72,-2.07125e-11,0.01,6.22759e-10,243.632087400067
0.73,-2.13875e-11,0.01,6.53403e-10,244.66099740006
0.74,-2.2195e-11,0.01,6.87443e-10,245.688948699972
0.75,-2.28396e-11,0.01,7.21727e-10,246.706277800025
0.76,-2.35584e-11,0.01,7.60553e-10,248.143804799998
0.77,-2.44482e-11,0.01,7.97563e-10,249.162337100017
0.78,-2.53625e-11,0.01,8.38121e-10,250.194191100076
0.79,-2.62429e-11,0.01,8.78654e-10,251.218929599971
0.8,-2.72054e-11,0.01,9.21213e-10,252.256415600074
0.79,-2.57012e-11,0.01,8.77423e-10,253.276396700065
0.78,-2.45824e-11,0.01,8.35878e-10,254.315167700057
0.77,-2.32249e-11,0.01,7.94059e-10,255.336699799984
0.76,-2.22495e-11,0.01,7.54659e-10,256.363088699989
0.75,-2.11352e-11,0.01,7.14883e-10,257.380374700064
0.74,-2.01535e-11,0.01,6.77157e-10,258.418094100081
0.73,-1.90935e-11,0.01,6.39353e-10,259.442873300053
0.72,-1.82321e-11,0.01,6.04134e-10,260.466739600059
0.71,-1.71843e-11,0.01,5.69973e-10,261.489116800018
0.7,-1.63651e-11,0.01,5.35555e-10,262.714725599973
0.69,-1.54876e-11,0.01,5.03867e-10,263.932665899978
0.68,-1.4654e-11,0.01,4.72525e-10,264.96799959999
0.67,-1.37806e-11,0.01,4.43379e-10,265.988073199987
0.66,-1.29829e-11,0.01,4.14505e-10,267.016819200013
0.65,-1.22111e-11,0.01,3.87747e-10,268.035846100072
0.64,-1.13774e-11,0.01,3.62186e-10,269.068287500064
0.63,-1.06275e-11,0.01,3.36597e-10,270.094300299999
0.62,-9.77393e-12,0.01,3.12806e-10,271.125740700052
0.61,-9.11864e-12,0.01,2.88925e-10,272.144233700004
0.6,-8.3382e-12,0.01,2.66721e-10,273.172418200062
0.59,-7.65306e-12,0.01,2.44159e-10,274.197562800022
0.58,-7.03247e-12,0.01,2.23104e-10,275.232578700059
0.57,-6.32573e-12,0.01,2.01767e-10,276.258304700023
0.56,-5.82643e-12,0.01,1.81811e-10,277.276495600003
0.55,-5.25211e-12,0.01,1.63347e-10,278.489544600016
0.54,-4.58958e-12,0.01,1.43239e-10,279.721977900015
0.53,-4.17712e-12,0.01,1.24974e-10,280.742327200016
0.52,-3.7563e-12,0.01,1.06794e-10,281.776660599979
0.51,-3.28614e-12,0.01,9.02334e-11,282.794278800022
0.5,-2.87912e-12,0.01,7.41202e-11,283.826619600062
0.49,-2.53961e-12,0.01,5.98197e-11,284.846704400028
0.48,-2.23962e-12,0.01,4.66872e-11,285.887465200038
0.47,-1.98632e-12,0.01,3.42304e-11,286.904653200065
0.46,-1.64162e-12,0.01,2.38498e-11,287.934812400024
0.45,-1.4994e-12,0.01,1.40945e-11,288.956345400074
0.44,-1.22833e-12,0.01,6.6005e-12,289.98383859999
0.43,-1.05677e-12,0.01,-3.07083e-13,291.005790899973
0.42,-8.79014e-13,0.01,-5.43809e-12,292.044082200038
0.41,-8.1259e-13,0.01,-1.00468e-11,293.061067800038
0.4,-7.31468e-13,0.01,-1.11415e-11,294.088581699994
0.39,-4.67241e-13,0.01,-1.43622e-11,295.503847600077
0.38,-3.17407e-13,0.01,-1.6923e-11,296.522869099979
0.37,-2.56097e-13,0.01,-1.86024e-11,297.538255700027
0.36,-1.42264e-13,0.01,-2.00038e-11,298.567264400073
0.35,-5.44786e-14,0.01,-2.096e-11,299.584552500048
0.34,4.60386e-14,0.01,-2.20798e-11,300.601533700014
0.33,7.95841e-14,0.01,-2.25263e-11,301.616966800066
0.32,1.19174e-13,0.01,-2.30311e-11,302.642908400041
0.31,2.52533e-13,0.01,-2.36281e-11,303.659460399998
0.3,3.08216e-13,0.01,-2.40321e-11,304.679741000058
0.29,3.34167e-13,0.01,-2.45141e-11,305.695074900053
0.28,3.46851e-13,0.01,-2.47847e-11,306.720160700032
0.27,3.66414e-13,0.01,-2.51548e-11,307.735850500059
0.26,4.77517e-13,0.01,-2.52691e-11,308.760886200005
0.25,4.24123e-13,0.01,-2.44993e-11,309.775211800006
0.24,5.20182e-13,0.01,-2.49549e-11,311.201572300051
0.23,5.42486e-13,0.01,-2.52066e-11,312.217438300024
0.22,6.7085e-13,0.01,-2.561e-11,313.244140000083
0.21,6.56557e-13,0.01,-2.58527e-11,314.261648099986
0.2,8.19898e-13,0.01,-2.60873e-11,315.291653800057
0.19,7.05218e-13,0.01,-2.62164e-11,316.307008899981
0.18,8.09991e-13,0.01,-2.65231e-11,317.333005600027
0.17,8.19862e-13,0.01,-2.6644e-11,318.347905999981
0.16,7.21407e-13,0.01,-2.68934e-11,319.373031300027
0.15,8.28874e-13,0.01,-2.71374e-11,320.39015500003
0.14,9.75096e-13,0.01,-2.73479e-11,321.41503360006
0.13,9.14013e-13,0.01,-2.76482e-11,322.430825200048
0.12,8.79884e-13,0.01,-2.782e-11,323.451950500021
0.11,8.54921e-13,0.01,-2.8161e-11,324.466878200066
0.1,8.86703e-13,0.01,-2.73213e-11,325.49229710002
0.09,9.08136e-13,0.01,-2.79757e-11,326.907420800067
0.08,1.02559e-12,0.01,-2.81514e-11,327.93065600004
0.07,8.97694e-13,0.01,-2.83816e-11,328.945893900003
0.06,9.96613e-13,0.01,-2.87762e-11,329.974347500014
0.05,9.18043e-13,0.01,-2.88838e-11,330.990096200025
0.04,1.0763e-12,0.01,-2.9155e-11,332.017579399981
0.03,1.1443e-12,0.01,-2.94877e-11,333.032385500032
0.02,1.14281e-12,0.01,-2.98518e-11,334.054131900077
0.01,1.20919e-12,0.01,-2.991e-11,335.070058800047
0.0,1.22298e-12,0.01,-3.01168e-11,336.09469180007
