keithley1_smub_volt,keithley1_smua_curr,keithley1_smua_volt,keithley1_smub_curr,time
0.5,-1.71276e-12,0.01,8.10994e-09,284.369750000071
0.49,-1.57413e-12,0.01,7.95402e-09,285.390404600068
0.48,-1.56847e-12,0.01,7.79654e-09,286.408869000035
0.47,-1.51209e-12,0.01,7.63204e-09,287.440003600088
0.46,-1.54091e-12,0.01,7.47433e-09,288.476610400015
0.45,-1.37683e-12,0.01,7.31001e-09,289.496178200003
0.44,-1.4047e-12,0.01,7.15468e-09,290.533097499982
0.43,-1.3291e-12,0.01,6.9952e-09,291.550549800042
0.42,-1.17054e-12,0.01,6.84298e-09,292.584962300025
0.41,-1.29471e-12,0.01,6.69131e-09,293.601458700025
0.4,-1.14574e-12,0.01,6.54706e-09,294.62735710002
0.39,-1.15191e-12,0.01,6.40121e-09,295.643717600033
0.38,-1.08521e-12,0.01,6.24801e-09,296.664562100079
0.37,-1.11935e-12,0.01,6.10142e-09,297.682811300037
0.36,-1.05393e-12,0.01,5.95006e-09,298.905738500063
0.35,-9.69732e-13,0.01,5.80183e-09,299.926155299996
0.34,-9.0133e-13,0.01,5.64609e-09,301.155264500063
0.33,-9.09352e-13,0.01,5.49476e-09,302.173092700075
0.32,-8.38709e-13,0.01,5.34222e-09,303.205288100056
0.31,-7.29847e-13,0.01,5.18328e-09,304.224688900053
0.3,-5.39148e-13,0.01,5.02982e-09,305.255080300034
0.29,-5.63538e-13,0.01,4.86979e-09,306.273934900062
0.28,-4.78292e-13,0.01,4.71483e-09,307.30453329999
0.27,-4.85027e-13,0.01,4.55439e-09,308.324076500023
0.26,-4.704e-13,0.01,4.3978e-09,309.355435200036
0.25,-3.63386e-13,0.01,4.23385e-09,310.372588200029
0.24,-2.94638e-13,0.01,4.07369e-09,311.400297300075
0.23,-2.55811e-13,0.01,3.91457e-09,312.416996199987
0.22,-1.70553e-13,0.01,3.74812e-09,313.441565299989
0.21,-2.12669e-13,0.01,3.58999e-09,314.651975100045
0.2,-1.82021e-13,0.01,3.42493e-09,315.673393500037
0.19,-6.31928e-14,0.01,3.26176e-09,316.891014700057
0.18,4.56929e-14,0.01,3.09416e-09,317.920847100089
0.17,4.7648e-14,0.01,2.93072e-09,318.93620830006
0.16,4.94957e-14,0.01,2.76785e-09,319.965631900006
0.15,1.54197e-13,0.01,2.59928e-09,320.982307599974
0.14,1.02878e-13,0.01,2.43433e-09,322.00920900004
0.13,8.69274e-14,0.01,2.26382e-09,323.027627000003
0.12,2.75218e-13,0.01,2.09949e-09,324.05493610003
0.11,3.2295e-13,0.01,1.92779e-09,325.070551300072
0.1,4.21834e-13,0.01,1.76313e-09,326.098037600052
0.09,4.78268e-13,0.01,1.59141e-09,327.113414800027
0.08,4.46236e-13,0.01,1.42527e-09,328.137743100058
0.07,5.57744e-13,0.01,1.2571e-09,329.154084800044
0.06,4.89342e-13,0.01,1.08747e-09,330.177195700002
0.05,4.9907e-13,0.01,9.23109e-10,331.395325000049
0.04,6.47044e-13,0.01,7.48181e-10,332.62066060002
0.03,7.14815e-13,0.01,5.8043e-10,333.637464300031
0.02,6.96695e-13,0.01,4.05729e-10,334.658545500017
0.01,6.76179e-13,0.01,2.37346e-10,335.673753299983
0.0,6.81067e-13,0.01,7.09176e-11,336.70386680006
