keithley1_smub_volt,keithley1_smua_curr,keithley1_smua_volt,keithley1_smub_curr,time
-0.3,-8.22353e-13,0.01,2.27563e-11,73.4721412000945
-0.29,-1.07853e-12,0.01,2.61863e-11,74.4876806000248
-0.28,-1.05335e-12,0.01,2.76235e-11,75.7208753000014
-0.27,-1.25017e-12,0.01,3.1302e-11,76.7373178000562
-0.26,-1.22659e-12,0.01,3.26687e-11,77.969498700113
-0.25,-1.48063e-12,0.01,3.67101e-11,78.9890566000249
-0.24,-1.63555e-12,0.01,3.92114e-11,80.0174204000505
-0.23,-1.66001e-12,0.01,4.19939e-11,81.0338416000595
-0.22,-1.87709e-12,0.01,4.53644e-11,82.0649653000291
-0.21,-1.84177e-12,0.01,4.78292e-11,83.0827795000514
-0.2,-2.10722e-12,0.01,5.10353e-11,84.1087276000762
-0.19,-2.14847e-12,0.01,5.33501e-11,85.129147300031
-0.18,-2.25372e-12,0.01,5.65498e-11,86.1602594000287
-0.17,-2.30134e-12,0.01,5.8861e-11,87.1830221000127
-0.16,-2.42747e-12,0.01,6.18733e-11,88.2192174000666
-0.15,-2.50772e-12,0.01,6.42493e-11,89.23742270004
-0.14,-2.62828e-12,0.01,6.65481e-11,90.2716257000575
-0.13,-2.6461e-12,0.01,6.78509e-11,91.4909568000585
-0.12,-2.90601e-12,0.01,7.08913e-11,92.5286746000638
-0.11,-2.91642e-12,0.01,7.23095e-11,93.7409016001038
-0.1,-2.9826e-12,0.01,7.51847e-11,94.7799663000042
-0.09,-3.11813e-12,0.01,7.88745e-11,95.79848950007
-0.08,-3.24287e-12,0.01,8.1411e-11,96.817967500072
-0.07,-3.24141e-12,0.01,8.40335e-11,97.8338381000794
-0.06,-3.4007e-12,0.01,8.73542e-11,98.8634603000246
-0.05,-3.47815e-12,0.01,8.98222e-11,99.8837396000745
-0.04,-3.73493e-12,0.01,9.30957e-11,100.913076400058
-0.03,-3.77418e-12,0.01,9.54261e-11,101.9317952001
-0.02,-3.93815e-12,0.01,9.87515e-11,102.959226800012
-0.01,-4.13215e-12,0.01,1.00698e-10,103.98125270009
0.0,-4.20295e-12,0.01,1.028e-10,105.003168600029
0.01,-4.28832e-12,0.01,1.05258e-10,106.026477400097
0.02,-4.32123e-12,0.01,1.05445e-10,107.054666500073
0.03,-4.58399e-12,0.01,1.08841e-10,108.271376400022
0.04,-4.56961e-12,0.01,1.08643e-10,109.311554800021
0.05,-4.71824e-12,0.01,1.12015e-10,110.536226600059
0.06,-4.88797e-12,0.01,1.14307e-10,111.567773500108
0.07,-4.92634e-12,0.01,1.17163e-10,112.60848960001
0.08,-5.09689e-12,0.01,1.18786e-10,113.638361000107
0.09,-5.21055e-12,0.01,1.20876e-10,114.657667800086
0.1,-5.26386e-12,0.01,1.23351e-10,115.691743900068
0.11,-5.41484e-12,0.01,1.24887e-10,116.710801800014
0.12,-5.44841e-12,0.01,1.27242e-10,117.736821300001
0.13,-5.52235e-12,0.01,1.28493e-10,118.766241900041
0.14,-5.5897e-12,0.01,1.30476e-10,119.799477200024
0.15,-5.73033e-12,0.01,1.3206e-10,120.829912300105
0.16,-5.76073e-12,0.01,1.33989e-10,121.860930600087
0.17,-5.78692e-12,0.01,1.326e-10,122.885413200012
0.18,-5.76477e-12,0.01,1.34629e-10,124.105293500004
0.19,-5.74527e-12,0.01,1.34336e-10,125.130428500008
0.2,-5.89024e-12,0.01,1.36601e-10,126.361842300044
0.21,-6.00985e-12,0.01,1.395e-10,127.378800300066
0.22,-6.07739e-12,0.01,1.4154e-10,128.406373700011
0.23,-6.06037e-12,0.01,1.44463e-10,129.442766800057
0.24,-6.10557e-12,0.01,1.46659e-10,130.473829500028
0.25,-6.19817e-12,0.01,1.49708e-10,131.493023100076
0.26,-6.31577e-12,0.01,1.53602e-10,132.532950800029
0.27,-6.25827e-12,0.01,1.57133e-10,133.552981200046
0.28,-6.4713e-12,0.01,1.62796e-10,134.590608800063
0.29,-6.44789e-12,0.01,1.68054e-10,135.609587700106
0.3,-6.66569e-12,0.01,1.74976e-10,136.647701200098
0.31,-6.7104e-12,0.01,1.82265e-10,137.665062600048
0.32,-6.72351e-12,0.01,1.88938e-10,138.697663700092
0.33,-6.84065e-12,0.01,1.99205e-10,139.916215800098
0.34,-7.01748e-12,0.01,2.08851e-10,141.145490000024
0.35,-7.22355e-12,0.01,2.2347e-10,142.166852800059
0.36,-7.43349e-12,0.01,2.3897e-10,143.194191400078
0.37,-7.76521e-12,0.01,2.5734e-10,144.21328320005
0.38,-8.01998e-12,0.01,2.76051e-10,145.240823500091
0.39,-8.3968e-12,0.01,2.98784e-10,146.258287400007
0.4,-8.67306e-12,0.01,3.20655e-10,147.296373000019
0.41,-9.12256e-12,0.01,3.4523e-10,148.315831000102
0.42,-9.68109e-12,0.01,3.73424e-10,149.344493800076
0.43,-1.00555e-11,0.01,4.01349e-10,150.364425700041
0.44,-1.06123e-11,0.01,4.32607e-10,151.391872500069
0.45,-1.10081e-11,0.01,4.63768e-10,152.410059600021
0.46,-1.17183e-11,0.01,4.98488e-10,153.431750300108
0.47,-1.22168e-11,0.01,5.29093e-10,154.651157600107
0.48,-1.29481e-11,0.01,5.67001e-10,155.679561100085
0.49,-1.34454e-11,0.01,6.00346e-10,156.892159200041
0.5,-1.41579e-11,0.01,6.40352e-10,157.923546000035
0.49,-1.21015e-11,0.01,5.5785e-10,158.9567178
0.48,-1.04584e-11,0.01,4.93323e-10,159.992742500035
0.47,-9.1512e-12,0.01,4.34487e-10,161.01452080009
0.46,-8.06189e-12,0.01,3.83415e-10,162.046559400042
0.45,-6.90514e-12,0.01,3.3647e-10,163.065115800011
0.44,-6.09893e-12,0.01,2.96182e-10,164.097947200062
0.43,-5.33351e-12,0.01,2.59803e-10,165.118945200113
0.42,-4.64196e-12,0.01,2.28219e-10,166.143503800035
0.41,-3.9845e-12,0.01,1.98974e-10,167.16067240003
0.4,-3.49056e-12,0.01,1.74412e-10,168.19009560009
0.39,-2.93593e-12,0.01,1.51523e-10,169.208209200064
0.38,-2.57694e-12,0.01,1.30472e-10,170.428979200078
0.37,-2.19653e-12,0.01,1.10534e-10,171.447550600045
0.36,-1.74497e-12,0.01,9.33837e-11,172.482365200063
0.35,-1.47434e-12,0.01,7.68497e-11,173.702048100065
0.34,-1.10662e-12,0.01,6.12555e-11,174.741902600043
0.33,-8.4573e-13,0.01,4.88677e-11,175.759712500032
0.32,-6.33705e-13,0.01,3.69664e-11,176.789533700095
0.31,-4.17387e-13,0.01,2.38533e-11,177.807726100087
0.3,-2.81548e-13,0.01,1.38505e-11,178.838912500069
0.29,-1.52469e-13,0.01,4.08459e-12,179.855329300044
0.28,1.31369e-14,0.01,-2.82717e-12,180.889603200019
0.27,1.1152e-13,0.01,-1.01969e-11,181.91553940007
0.26,2.12896e-13,0.01,-1.55729e-11,182.950649300008
0.25,2.63584e-13,0.01,-2.08367e-11,183.970228900085
0.24,3.48973e-13,0.01,-2.46062e-11,184.992460100097
0.23,4.18425e-13,0.01,-2.5794e-11,186.008761100005
0.22,5.41377e-13,0.01,-3.02187e-11,187.237653600052
0.21,5.31757e-13,0.01,-3.11351e-11,188.255895600072
0.2,7.39229e-13,0.01,-3.47298e-11,189.488131600083
0.19,7.65646e-13,0.01,-3.67837e-11,190.50784570002
0.18,8.41653e-13,0.01,-3.90881e-11,191.535421500099
0.17,8.74293e-13,0.01,-4.00858e-11,192.555328300106
0.16,9.3931e-13,0.01,-4.13519e-11,193.585023100022
0.15,1.09824e-12,0.01,-4.37125e-11,194.608830200043
0.14,9.95827e-13,0.01,-4.5171e-11,195.654803000041
0.13,1.26266e-12,0.01,-4.79528e-11,196.673431600095
0.12,1.33361e-12,0.01,-4.93921e-11,197.702482700115
0.11,1.41189e-12,0.01,-5.12524e-11,198.720163000049
0.1,1.57663e-12,0.01,-5.22861e-11,199.749790500035
0.09,1.52401e-12,0.01,-5.36327e-11,200.769617000013
0.08,1.63546e-12,0.01,-5.26392e-11,201.799851800082
0.07,1.68656e-12,0.01,-5.51083e-11,203.02644190006
0.06,1.67471e-12,0.01,-5.65615e-11,204.053173300112
0.05,1.74015e-12,0.01,-6.03267e-11,205.270740800072
0.04,1.74426e-12,0.01,-6.56641e-11,206.299547400093
0.03,1.76157e-12,0.01,-7.22876e-11,207.319403700065
0.02,1.87423e-12,0.01,-8.07024e-11,208.353436000063
0.01,1.86331e-12,0.01,-9.05088e-11,209.377685200074
0.0,1.85591e-12,0.01,-1.03358e-10,210.406658500084
