keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.05,-1.10507e-12,-6.58035e-14,0.05,4.62247e-07,22.9196083641519,0.005,2.96293e-08,0.001,1.50403299997561
-0.04,5.89371e-13,1.07527e-13,0.06,4.6195e-07,22.9026621758749,0.005,3.01382e-08,0.001,2.52552820008714
-0.03,1.34254e-12,7.99894e-14,0.07,4.6191e-07,22.900379148329,0.005,3.00554e-08,0.001,3.55965710000601
-0.02,1.80244e-12,7.99894e-14,0.08,4.61639e-07,22.8849071774918,0.005,2.97222e-08,0.001,4.58167330001015
-0.01,2.01809e-12,1.26839e-13,0.09,4.61419e-07,22.8723411866443,0.005,2.95584e-08,0.001,5.60803020000458
0.0,2.20168e-12,1.32442e-13,0.1,4.61581e-07,22.8815948230691,0.005,2.97072e-08,0.001,6.63003780005965
0.01,2.28941e-12,1.70708e-13,0.11,4.61878e-07,22.8985526044295,0.005,2.96783e-08,0.001,7.65227149997372
0.02,2.41244e-12,1.64151e-13,0.12,4.62048e-07,22.9082548782179,0.005,2.96311e-08,0.001,8.67375030007679
0.03,2.21872e-12,1.7488e-13,0.13,4.61846e-07,22.8967259521925,0.005,2.92896e-08,0.001,10.1041633000132
0.04,2.18344e-12,1.70112e-13,0.14,4.61841e-07,22.8964405279931,0.005,2.95394e-08,0.001,11.5252213000786
0.05,2.4308e-12,1.82152e-13,0.15,4.62271e-07,22.9209773460264,0.005,2.93968e-08,0.001,12.5536817000248
0.06,2.57647e-12,2.08139e-13,0.16,4.6285e-07,22.953985607836,0.005,2.9241e-08,0.001,13.5733048000839
0.07,2.69139e-12,2.14458e-13,0.17,4.62293e-07,22.9222321926291,0.005,2.91729e-08,0.001,14.5945473000174
0.08,2.78258e-12,2.36511e-13,0.18,4.6215e-07,22.91407477573,0.005,2.89932e-08,0.001,16.406285700039
0.09,2.34568e-12,2.38538e-13,0.19,4.62466e-07,22.9320980688079,0.005,2.88186e-08,0.001,17.4387001000578
