keithley1_smub_volt,keithley1_smua_curr,keithley1_smua_volt,keithley1_smub_curr,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.28,-2.36273e-13,0.0,2.33686e-12,4.63847e-07,23.0107409220745,0.005,2.97271e-08,0.001,17.7803524999181
-0.27,-3.74436e-13,0.0,2.48992e-12,4.63842e-07,23.0104565522631,0.005,2.98008e-08,0.001,18.3063659999752
-0.26,-4.24266e-13,0.0,2.64108e-12,4.6418e-07,23.0296740473024,0.005,2.9778e-08,0.001,18.8308122999733
-0.25,-4.57048e-13,0.0,2.75862e-12,4.6413e-07,23.0268319776815,0.005,2.96498e-08,0.001,19.3518444999354
-0.24,-4.88043e-13,0.0,2.84827e-12,4.64127e-07,23.02666144517,0.005,2.95452e-08,0.001,19.8894603999797
-0.23,-5.37872e-13,0.0,2.90251e-12,4.63799e-07,23.0080108635592,0.005,2.98827e-08,0.001,20.4140269999625
-0.22,-5.73635e-13,0.0,2.9918e-12,4.63622e-07,22.9979416820072,0.005,2.97589e-08,0.001,20.9392056999495
-0.21,-5.30601e-13,0.0,3.05784e-12,4.63601e-07,22.9967468149851,0.005,2.98815e-08,0.001,21.4634063999401
-0.2,-5.39303e-13,0.0,3.12245e-12,4.63944e-07,23.0162571772443,0.005,2.96867e-08,0.001,21.9985351000214
-0.19,-5.67436e-13,0.0,3.13652e-12,4.64176e-07,23.0294466913767,0.005,2.96251e-08,0.001,22.5226014999207
-0.18,-5.68748e-13,0.0,3.21937e-12,4.63992e-07,23.0189865053833,0.005,2.9773e-08,0.001,23.0448439000174
-0.17,-5.7137e-13,0.0,3.24261e-12,4.63974e-07,23.0179630356562,0.005,2.97444e-08,0.001,23.5691088999156
-0.16,-5.59449e-13,0.0,3.15356e-12,4.63791e-07,23.0075558302923,0.005,2.99628e-08,0.001,24.1049155999208
-0.15,-5.04494e-13,0.0,3.18277e-12,4.63889e-07,23.0131295249001,0.005,2.96947e-08,0.001,25.0262196999975
-0.14,-5.38588e-13,0.0,3.32105e-12,4.64201e-07,23.0308676383977,0.005,3.0022e-08,0.001,25.5506310999626
-0.13,-5.92947e-13,0.0,3.3921e-12,4.6406e-07,23.0228526398726,0.005,3.00243e-08,0.001,26.0751130999997
-0.12,-5.36561e-13,0.0,3.26622e-12,4.63536e-07,22.9930481233882,0.005,3.01556e-08,0.001,27.0054538999684
-0.11,-5.36323e-13,0.0,3.4095e-12,4.6363e-07,22.9983968572577,0.005,2.99031e-08,0.001,27.5299642999889
-0.1,-6.49452e-13,0.0,3.49748e-12,4.64054e-07,23.0225115298666,0.005,3.00654e-08,0.001,28.0535016999347
-0.09,-6.79135e-13,0.0,3.54707e-12,4.64177e-07,23.0295035305154,0.005,2.99558e-08,0.001,28.578016399988
-0.08,-6.15358e-13,0.0,3.47924e-12,4.64312e-07,23.0371758521569,0.005,2.98263e-08,0.001,29.1119936999166
-0.07,-6.3777e-13,0.0,3.58474e-12,4.63932e-07,23.0155748074405,0.005,2.97505e-08,0.001,29.6771221000236
-0.06,-6.91056e-13,0.0,3.61955e-12,4.63692e-07,23.0019242375031,0.005,2.97071e-08,0.001,30.2022084000055
-0.05,-7.22408e-13,0.0,3.66831e-12,4.63762e-07,23.005906278375,0.005,2.96739e-08,0.001,30.722809299943
-0.04,-6.95109e-13,0.0,3.67808e-12,4.63642e-07,22.9990796075272,0.005,2.97189e-08,0.001,31.2575047999853
-0.03,-7.59125e-13,0.0,3.69751e-12,4.639e-07,23.0137550807627,0.005,2.96332e-08,0.001,31.7822291000048
-0.02,-7.24912e-13,0.0,3.73912e-12,4.64108e-07,23.0255813840182,0.005,2.95039e-08,0.001,32.3039416000247
-0.01,-7.45058e-13,0.0,3.78263e-12,4.64045e-07,23.0219998577786,0.005,2.94853e-08,0.001,32.8274171999656
0.0,-7.54237e-13,0.0,3.77643e-12,4.64242e-07,23.0331978497073,0.005,2.97526e-08,0.001,33.3609961000038
0.01,-7.60555e-13,0.0,3.85308e-12,4.64054e-07,23.0225115298666,0.005,2.96283e-08,0.001,33.8857320999959
0.02,-7.80702e-13,0.0,3.82698e-12,4.64574e-07,23.0520603918599,0.005,2.97615e-08,0.001,34.4103165999986
0.03,-7.41124e-13,0.0,3.84521e-12,4.64383e-07,23.0412101588222,0.005,2.97716e-08,0.001,34.9353553999681
0.04,-7.59006e-13,0.0,3.86739e-12,4.64599e-07,23.0534802968054,0.005,2.99029e-08,0.001,35.4658422999782
0.05,-7.75576e-13,0.0,3.90685e-12,4.64496e-07,23.0476298680105,0.005,2.96435e-08,0.001,35.9876289999811
0.06,-7.8094e-13,0.0,3.89111e-12,4.64457e-07,23.0454143672587,0.005,2.9838e-08,0.001,36.5112804999808
0.07,-7.82371e-13,0.0,3.9686e-12,4.64426e-07,23.0436532145991,0.005,2.99334e-08,0.001,37.036661399994
0.08,-7.59363e-13,0.0,3.97336e-12,4.63927e-07,23.0152904822298,0.005,3.01706e-08,0.001,37.5734338000184
0.09,-7.81655e-13,0.0,3.99303e-12,4.63817e-07,23.0090346638445,0.005,3.015e-08,0.001,38.0948522000108
0.1,-7.96795e-13,0.0,4.02701e-12,4.63895e-07,23.0134707387629,0.005,3.03385e-08,0.001,38.6180384999607
0.11,-8.03709e-13,0.0,4.02403e-12,4.63747e-07,23.0050530272181,0.005,3.00146e-08,0.001,39.1422334000235
0.12,-7.22766e-13,0.0,3.93963e-12,4.63685e-07,23.001526005114,0.005,3.00454e-08,0.001,39.6723215000238
0.13,-6.9046e-13,0.0,3.91662e-12,4.64039e-07,23.0216587383338,0.005,3.00241e-08,0.001,40.3906963999616
0.14,-7.15613e-13,0.0,4.02987e-12,4.64061e-07,23.0229094911733,0.005,3.00336e-08,0.001,41.1165427999804
0.15,-7.57098e-13,0.0,4.0586e-12,4.63718e-07,23.0034033413223,0.005,3.00729e-08,0.001,41.6525909999618
0.16,-6.39796e-13,0.0,3.93045e-12,4.63852e-07,23.011025289262,0.005,2.99108e-08,0.001,42.5810257999692
0.17,-6.97255e-13,0.0,4.05323e-12,4.63911e-07,23.0143806239277,0.005,2.99842e-08,0.001,43.1061951000011
0.18,-7.25508e-13,0.0,4.10032e-12,4.6395e-07,23.0165983564804,0.005,2.9943e-08,0.001,43.6346853999421
0.19,-7.52211e-13,0.0,4.12798e-12,4.63833e-07,23.00994467999,0.005,2.97024e-08,0.001,44.1610945999855
0.2,-7.48158e-13,0.0,4.12464e-12,4.63688e-07,23.0016966767681,0.005,2.9895e-08,0.001,44.7114735000068
0.21,-7.42197e-13,0.0,4.18031e-12,4.63862e-07,23.011594015765,0.005,2.9834e-08,0.001,45.2364629999502
0.22,-7.59363e-13,0.0,4.15325e-12,4.63615e-07,22.9975433981478,0.005,2.97994e-08,0.001,45.764614499989
0.23,-7.51138e-13,0.0,4.19569e-12,4.6345e-07,22.9881537875128,0.005,2.96898e-08,0.001,46.2954002999468
0.24,-7.88689e-13,0.0,4.2311e-12,4.63534e-07,22.9929343104524,0.005,2.95295e-08,0.001,46.8334803999169
0.25,-7.71046e-13,0.0,4.24075e-12,4.6359e-07,22.9961209137682,0.005,2.95108e-08,0.001,47.3658030999359
0.26,-7.47561e-13,0.0,4.23956e-12,4.63985e-07,23.018588493417,0.005,2.97253e-08,0.001,47.9030912999297
0.27,-7.56979e-13,0.0,4.3093e-12,4.64216e-07,23.0317201751669,0.005,2.95872e-08,0.001,48.4319769999711
0.28,-7.5841e-13,0.0,4.28045e-12,4.64119e-07,23.0262066871929,0.005,2.99618e-08,0.001,48.9744247000199
0.29,-7.55548e-13,0.0,4.33624e-12,4.64133e-07,23.0270025092494,0.005,2.96052e-08,0.001,49.4983091999311
0.3,-7.96795e-13,0.0,4.33254e-12,4.63868e-07,23.011935246629,0.005,2.96743e-08,0.001,50.0262619999703
0.31,-7.6282e-13,0.0,4.36795e-12,4.63991e-07,23.0189296468457,0.005,2.96299e-08,0.001,50.5551251999568
0.32,-7.84159e-13,0.0,4.33707e-12,4.63923e-07,23.0150630201726,0.005,2.97173e-08,0.001,51.1030158000067
0.33,-7.44224e-13,0.0,4.36771e-12,4.63691e-07,23.0018673474769,0.005,2.97605e-08,0.001,51.6286314999452
0.34,-7.89881e-13,0.0,4.41468e-12,4.63861e-07,23.011537143587,0.005,2.96495e-08,0.001,52.1556136999279
0.35,-7.71522e-13,0.0,4.41754e-12,4.63897e-07,23.0135844758776,0.005,2.97552e-08,0.001,52.6829412999796
0.36,-7.74026e-13,0.0,4.43232e-12,4.63848e-07,23.0107977957219,0.005,2.96883e-08,0.001,53.2299498999491
0.37,-7.84397e-13,0.0,4.47202e-12,4.64018e-07,23.0204647905435,0.005,2.94811e-08,0.001,53.7558996999869
0.38,-7.86781e-13,0.0,4.48632e-12,4.63959e-07,23.0171101182528,0.005,2.96391e-08,0.001,54.2792527999263
0.39,-7.77125e-13,0.0,4.47011e-12,4.63982e-07,23.0184179152866,0.005,2.96685e-08,0.001,54.8055182999233
0.4,-7.72715e-13,0.0,4.3745e-12,4.64077e-07,23.0238190977216,0.005,2.95715e-08,0.001,55.5403250999516
0.41,-7.62463e-13,0.0,4.35972e-12,4.6357e-07,22.9949828789839,0.005,2.98185e-08,0.001,56.0800577999325
0.42,-7.87258e-13,0.0,4.43888e-12,4.63791e-07,23.0075558302923,0.005,2.97007e-08,0.001,56.8119485999923
0.43,-8.06212e-13,0.0,4.47428e-12,4.63932e-07,23.0155748074405,0.005,2.99435e-08,0.001,57.3454735999694
0.44,-7.46131e-13,0.0,4.30787e-12,4.64139e-07,23.0273435695547,0.005,2.97002e-08,0.001,58.2738172999816
0.45,-8.04067e-13,0.0,4.45533e-12,4.64225e-07,23.0322316859096,0.005,2.95639e-08,0.001,58.8025962000247
0.46,-8.41618e-13,0.0,4.50659e-12,4.64132e-07,23.0269456654983,0.005,2.96718e-08,0.001,59.3304815000156
0.47,-8.64863e-13,0.0,4.53317e-12,4.63829e-07,23.0097171784729,0.005,2.98316e-08,0.001,59.8637548999395
0.48,-8.57711e-13,0.0,4.55689e-12,4.64139e-07,23.0273435695547,0.005,2.98059e-08,0.001,60.3975693000248
0.49,-8.73685e-13,0.0,4.58825e-12,4.64032e-07,23.0212607608763,0.005,2.95754e-08,0.001,60.9255883999867
0.5,-8.89659e-13,0.0,4.60231e-12,4.63852e-07,23.011025289262,0.005,2.97842e-08,0.001,61.4522650999716
0.51,-8.57234e-13,0.0,4.61555e-12,4.63728e-07,23.0039722085036,0.005,2.96767e-08,0.001,61.9849310999271
0.52,-8.67486e-13,0.0,4.61769e-12,4.63819e-07,23.0091484173323,0.005,2.95162e-08,0.001,62.518970199977
0.53,-8.94546e-13,0.0,4.63796e-12,4.63712e-07,23.0030620159728,0.005,2.96383e-08,0.001,63.0480627999641
0.54,-8.80361e-13,0.0,4.61864e-12,4.63796e-07,23.0078402268715,0.005,2.94637e-08,0.001,63.5751014999114
0.55,-8.75115e-13,0.0,4.65536e-12,4.63749e-07,23.005166795404,0.005,2.94406e-08,0.001,64.101245699916
0.56,-8.65579e-13,0.0,4.67801e-12,4.63808e-07,23.0085227679534,0.005,2.96159e-08,0.001,64.6423273999244
0.57,-8.75115e-13,0.0,4.68886e-12,4.63876e-07,23.0123902152371,0.005,2.96591e-08,0.001,65.167478099931
0.58,-8.57711e-13,0.0,4.70006e-12,4.63766e-07,23.006133808027,0.005,2.9839e-08,0.001,65.6973867999623
0.59,-8.82149e-13,0.0,4.71127e-12,4.64243e-07,23.0332546819288,0.005,2.974e-08,0.001,66.2272278999444
0.6,-8.61645e-13,0.0,4.73273e-12,4.63772e-07,23.006475099355,0.005,2.97634e-08,0.001,66.7623764999444
0.61,-8.52704e-13,0.0,4.75121e-12,4.63976e-07,23.0180767561932,0.005,2.96675e-08,0.001,67.2868138999911
0.62,-8.44121e-13,0.0,4.74906e-12,4.64185e-07,23.0299582398511,0.005,2.95319e-08,0.001,67.8161939999554
0.63,-8.09193e-13,0.0,4.74048e-12,4.64177e-07,23.0295035305154,0.005,2.97742e-08,0.001,68.364223600016
0.64,-8.01682e-13,0.0,4.77195e-12,4.63956e-07,23.0169395319396,0.005,2.97527e-08,0.001,68.9114477999974
0.65,-7.92146e-13,0.0,4.80735e-12,4.63761e-07,23.0058493956996,0.005,2.9715e-08,0.001,69.4380565999309
0.66,-8.13007e-13,0.0,4.78053e-12,4.63858e-07,23.0113665264232,0.005,2.96487e-08,0.001,69.9678854999365
0.67,-8.74639e-13,0.0,4.80688e-12,4.6365e-07,22.9995347659698,0.005,2.98556e-08,0.001,70.5015961999306
0.68,-7.63893e-13,0.0,4.64809e-12,4.63774e-07,23.0065888622912,0.005,3.00273e-08,0.001,71.0467492999742
0.69,-7.40766e-13,0.0,4.67765e-12,4.63421e-07,22.9865031966395,0.005,2.96943e-08,0.001,71.9744738999289
0.7,-7.97987e-13,0.0,4.80533e-12,4.63618e-07,22.9977140918607,0.005,2.98808e-08,0.001,72.5086967999814
0.69,-2.73228e-13,0.0,-2.21121e-12,4.63465e-07,22.9890075067199,0.005,2.9746e-08,0.001,73.2342240000144
0.68,-1.32203e-13,0.0,-2.53952e-12,4.63306e-07,22.9799568794108,0.005,2.97659e-08,0.001,73.9532176000066
0.67,-1.19209e-16,0.0,-2.74003e-12,4.63566e-07,22.9947552669835,0.005,2.98326e-08,0.001,74.4969979999587
0.66,7.61747e-14,0.0,-2.91371e-12,4.63301e-07,22.9796722253705,0.005,2.98399e-08,0.001,75.0229112999514
0.65,9.64403e-14,0.0,-3.0117e-12,4.63351e-07,22.9825186474417,0.005,2.96898e-08,0.001,75.5643548999215
0.64,1.66655e-13,0.0,-3.07941e-12,4.63368e-07,22.9834863710491,0.005,2.97631e-08,0.001,76.0898813999956
0.63,1.93834e-13,0.0,-3.1935e-12,4.63104e-07,22.9684547626531,0.005,2.98632e-08,0.001,76.6152896999847
0.62,2.16603e-13,0.0,-3.23689e-12,4.6351e-07,22.9915685224328,0.005,2.96591e-08,0.001,77.1455165999942
0.61,2.00987e-13,0.0,-3.30293e-12,4.63395e-07,22.9850232813712,0.005,2.98581e-08,0.001,77.6878290999448
0.6,2.1708e-13,0.0,-3.40462e-12,4.63427e-07,22.9868447054538,0.005,2.97919e-08,0.001,78.2172042999882
0.59,2.31504e-13,0.0,-3.40092e-12,4.6357e-07,22.9949828789839,0.005,2.99401e-08,0.001,78.7449325999478
0.58,2.17795e-13,0.0,-3.44133e-12,4.63195e-07,22.9736369407927,0.005,2.97508e-08,0.001,79.27563249995
0.57,2.69651e-13,0.0,-3.49593e-12,4.63339e-07,22.9818355301255,0.005,2.97901e-08,0.001,79.8164652999258
0.56,2.67029e-13,0.0,-3.53837e-12,4.63706e-07,23.0027206868427,0.005,2.98538e-08,0.001,80.375451699947
0.55,2.95877e-13,0.0,-3.6056e-12,4.63685e-07,23.001526005114,0.005,2.94791e-08,0.001,80.9038741999539
0.54,2.6381e-13,0.0,-3.61013e-12,4.64167e-07,23.028935134412,0.005,2.94924e-08,0.001,81.4342751000077
0.53,2.87056e-13,0.0,-3.64125e-12,4.64084e-07,23.0242170421449,0.005,2.95442e-08,0.001,81.9728723999579
0.52,2.99692e-13,0.0,-3.6782e-12,4.63647e-07,22.9993640823417,0.005,2.95953e-08,0.001,82.5027726999251
0.51,2.95997e-13,0.0,-3.71742e-12,4.6384e-07,23.0103428036039,0.005,2.97885e-08,0.001,83.033209700021
0.5,2.95997e-13,0.0,-3.76391e-12,4.63872e-07,23.0121627317726,0.005,2.9821e-08,0.001,83.5660652000224
0.49,3.02672e-13,0.0,-3.75903e-12,4.63594e-07,22.9963485156816,0.005,2.98419e-08,0.001,84.1120578999398
0.48,3.23772e-13,0.0,-3.81064e-12,4.63468e-07,22.989178247723,0.005,2.98919e-08,0.001,84.6392665000167
0.47,3.01003e-13,0.0,-3.88551e-12,4.63629e-07,22.9983399607191,0.005,2.97406e-08,0.001,85.1642207999248
0.46,3.23176e-13,0.0,-3.89814e-12,4.63503e-07,22.9911701561904,0.005,2.96088e-08,0.001,85.7010723999701
0.45,3.09229e-13,0.0,-3.88765e-12,4.63238e-07,22.9760853591259,0.005,2.95667e-08,0.001,86.2447857999941
0.44,2.7287e-13,0.0,-3.78096e-12,4.63563e-07,22.9945845568798,0.005,2.95951e-08,0.001,86.7681348000187
0.43,2.54273e-13,0.0,-3.81613e-12,4.63231e-07,22.9756867926557,0.005,2.94799e-08,0.001,87.4948432999663
0.42,2.63572e-13,0.0,-3.91722e-12,4.63409e-07,22.9858201676556,0.005,2.93226e-08,0.001,88.2372411999386
0.41,2.50339e-13,0.0,-3.87084e-12,4.63336e-07,22.98166474843,0.005,2.95188e-08,0.001,88.9684749000007
0.4,2.41995e-13,0.0,-3.86751e-12,4.63392e-07,22.9848525173433,0.005,2.9459e-08,0.001,89.6905705999816
0.39,2.43902e-13,0.0,-3.98362e-12,4.62978e-07,22.9612779997931,0.005,2.95088e-08,0.001,90.220993099967
0.38,2.88129e-13,0.0,-4.05073e-12,4.63103e-07,22.9683978107985,0.005,2.96294e-08,0.001,90.7522395999404
0.37,3.00765e-13,0.0,-4.00221e-12,4.63469e-07,22.9892351611805,0.005,2.96892e-08,0.001,91.2940594999818
0.36,2.75731e-13,0.0,-4.10151e-12,4.63564e-07,22.9946414603528,0.005,2.94816e-08,0.001,91.823088599951
0.35,2.79069e-13,0.0,-4.08053e-12,4.63429e-07,22.9869585408842,0.005,2.96328e-08,0.001,92.3528002999956
0.34,3.24368e-13,0.0,-4.09806e-12,4.63465e-07,22.9890075067199,0.005,2.94645e-08,0.001,92.8825937999645
0.33,3.06249e-13,0.0,-4.19235e-12,4.63783e-07,23.0071007903067,0.005,2.9617e-08,0.001,93.4227551999502
0.32,2.98738e-13,0.0,-4.17089e-12,4.6389e-07,23.0131863941396,0.005,2.98236e-08,0.001,93.9464472999098
0.31,3.11017e-13,0.0,-4.18758e-12,4.63654e-07,22.9997623426701,0.005,2.96913e-08,0.001,94.4771091999719
0.3,2.97785e-13,0.0,-4.18889e-12,4.63251e-07,22.9768255403212,0.005,2.97297e-08,0.001,95.0073479999555
0.29,3.01719e-13,0.0,-4.20368e-12,4.63489e-07,22.990373408255,0.005,2.95848e-08,0.001,95.5523556999397
0.28,2.92778e-13,0.0,-4.23062e-12,4.63785e-07,23.0072145509329,0.005,2.95073e-08,0.001,96.0809102000203
0.27,3.28541e-13,0.0,-4.26173e-12,4.63467e-07,22.9891213341605,0.005,2.96004e-08,0.001,96.6189544999506
0.26,3.09587e-13,0.0,-4.30381e-12,4.63409e-07,22.9858201676556,0.005,2.93705e-08,0.001,97.1501168999821
0.25,3.26276e-13,0.0,-4.28128e-12,4.63716e-07,23.0032895666259,0.005,2.9491e-08,0.001,97.6842288000043
0.24,3.24607e-13,0.0,-4.30107e-12,4.63628e-07,22.9982830640754,0.005,2.95701e-08,0.001,98.2109484999673
0.23,3.18766e-13,0.0,-4.34208e-12,4.63216e-07,22.9748327042863,0.005,2.98013e-08,0.001,98.7395523999585
0.22,3.44872e-13,0.0,-4.32682e-12,4.63358e-07,22.9829171255492,0.005,2.94768e-08,0.001,99.2678247999866
0.21,3.41654e-13,0.0,-4.37736e-12,4.63444e-07,22.987812293207,0.005,2.93232e-08,0.001,99.7997219000245
0.2,3.28302e-13,0.0,-4.40943e-12,4.6324e-07,22.9761992343134,0.005,2.95286e-08,0.001,100.32932619995
0.19,3.0303e-13,0.0,-4.39811e-12,4.63467e-07,22.9891213341605,0.005,2.95625e-08,0.001,100.857519399957
0.18,3.24607e-13,0.0,-4.41205e-12,4.63838e-07,23.0102290545248,0.005,2.95527e-08,0.001,101.386895000003
0.17,3.50714e-13,0.0,-4.44984e-12,4.63927e-07,23.0152904822298,0.005,2.97116e-08,0.001,101.920428899932
0.16,2.62856e-13,0.0,-4.31383e-12,4.64194e-07,23.0304697798351,0.005,2.96675e-08,0.001,102.644283399917
0.15,2.58923e-13,0.0,-4.32086e-12,4.64017e-07,23.0204079347332,0.005,2.97594e-08,0.001,103.183916099952
0.14,3.43204e-13,0.0,-4.4384e-12,4.64144e-07,23.0276277835927,0.005,2.96999e-08,0.001,103.910624300013
0.13,2.6989e-13,0.0,-4.29523e-12,4.63896e-07,23.0135276073727,0.005,2.98861e-08,0.001,104.845972099924
0.12,2.94328e-13,0.0,-4.42421e-12,4.63799e-07,23.0080108635592,0.005,2.98654e-08,0.001,105.379950399976
0.11,3.02315e-13,0.0,-4.43923e-12,4.63464e-07,22.988950592842,0.005,3.00111e-08,0.001,105.91659519996
0.1,3.12686e-13,0.0,-4.44758e-12,4.63518e-07,22.9920237918323,0.005,3.00534e-08,0.001,106.458205099916
0.09,3.0148e-13,0.0,-4.50253e-12,4.63413e-07,22.9860478456659,0.005,3.00332e-08,0.001,106.997457099962
0.08,2.94685e-13,0.0,-4.51016e-12,4.63506e-07,22.9913408852107,0.005,3.00035e-08,0.001,107.523432799964
0.07,3.15785e-13,0.0,-4.5203e-12,4.63716e-07,23.0032895666259,0.005,2.98023e-08,0.001,108.057119200006
0.06,3.25918e-13,0.0,-4.53556e-12,4.63671e-07,23.0007295248965,0.005,2.99107e-08,0.001,108.587804400013
0.05,3.11851e-13,0.0,-4.57537e-12,4.63636e-07,22.9987382342833,0.005,3.00671e-08,0.001,109.13305049995
0.04,3.22938e-13,0.0,-4.59492e-12,4.63363e-07,22.9832017496137,0.005,2.98903e-08,0.001,109.662360299961
0.03,3.37362e-13,0.0,-4.63223e-12,4.63437e-07,22.9874138784001,0.005,2.9818e-08,0.001,110.189566300018
0.02,3.52025e-13,0.0,-4.58443e-12,4.63154e-07,22.9713022211656,0.005,2.95413e-08,0.001,110.718845000025
0.01,3.40819e-13,0.0,-4.60231e-12,4.63446e-07,22.9879261250628,0.005,2.94622e-08,0.001,111.266878900002
0.0,3.7837e-13,0.0,-4.62663e-12,4.63079e-07,22.9670309347049,0.005,2.97982e-08,0.001,111.796221299912
