keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,time
0.0,-2.09188e-13,-2.5928e-13,0.01,0.0904099000035785
0.01,-8.35538e-14,-6.40869e-13,0.01,0.608792399987578
0.02,-7.23124e-14,-7.22885e-13,0.01,1.12611250000191
0.03,-4.09126e-14,-7.30157e-13,0.01,1.64319050000631
0.04,-3.92675e-14,-7.08938e-13,0.01,2.16698859998723
0.05,-2.85268e-14,-7.6139e-13,0.01,2.68465559999458
0.06,-4.14014e-14,-7.63655e-13,0.01,3.20275070000207
0.07,-3.51548e-14,-7.29561e-13,0.01,3.72012390001328
0.08,-6.1965e-14,-7.24792e-13,0.01,4.24465060001239
0.09,-2.52962e-14,-7.4172e-13,0.01,4.7613837000099
0.1,-1.9145e-14,-7.66516e-13,0.01,5.2777660000138
0.11,-2.95997e-14,-7.77364e-13,0.01,5.7950903000019
0.12,-9.02414e-15,-7.86781e-13,0.01,6.32205280000926
0.13,-1.74046e-14,-7.46727e-13,0.01,6.83904739998979
0.14,-4.76241e-14,-7.94649e-13,0.01,7.35705880000023
0.15,-7.78198e-14,-8.07166e-13,0.01,7.87392740001087
0.16,-7.64966e-14,-7.17878e-13,0.01,8.40006159999757
0.17,-4.35352e-14,-7.6592e-13,0.01,8.91725779999979
0.18,-2.62856e-14,-7.68423e-13,0.01,9.43458050000481
0.19,-1.66416e-14,-8.05497e-13,0.01,9.95058239999344
0.2,-3.60489e-14,-8.0061e-13,0.01,10.4740732999926
0.21,-6.74129e-14,-7.87497e-13,0.01,10.9915273000079
0.22,-6.42419e-14,-7.79152e-13,0.01,11.5092401000147
0.23,-6.23107e-14,-8.33392e-13,0.01,12.0258331999939
0.24,-4.88639e-14,-7.89285e-13,0.01,12.5524449000077
0.25,-1.48535e-14,-7.77245e-13,0.01,13.0693250999902
0.26,-1.85966e-14,-7.50303e-13,0.01,13.7842877999938
0.27,-7.0405e-14,-7.34329e-13,0.01,14.5019038000028
0.28,2.6226e-15,-7.93457e-13,0.01,15.0303686000116
0.29,4.15087e-14,-8.35061e-13,0.01,15.5473631999921
0.3,4.9746e-14,-7.25031e-13,0.01,16.0648171000066
0.31,8.32796e-14,-7.6139e-13,0.01,16.5801987999876
0.32,9.95994e-14,-8.25167e-13,0.01,17.1085844000045
0.33,1.27673e-13,-7.68423e-13,0.01,17.6255971000064
0.34,1.61695e-13,-7.81655e-13,0.01,18.1423947000003
0.35,1.37711e-13,-7.79033e-13,0.01,18.6576647000038
0.36,2.24125e-13,-7.60436e-13,0.01,19.1883494000067
0.37,2.25031e-13,-8.11934e-13,0.01,19.704882799997
0.38,2.30229e-13,-7.79867e-13,0.01,20.2231233000057
0.39,2.72405e-13,-7.76052e-13,0.01,20.7396782000142
0.4,2.61068e-13,-7.59363e-13,0.01,21.2653130000108
0.41,3.35157e-13,-8.45432e-13,0.01,21.7830969000061
0.42,2.53654e-13,-8.26359e-13,0.01,22.3008946999907
0.43,2.51508e-13,-8.04782e-13,0.01,22.8185764999944
0.44,2.53105e-13,-8.39591e-13,0.01,23.3434286999982
0.45,2.18689e-13,-7.77006e-13,0.01,23.8578495999973
0.46,2.2881e-13,-8.27193e-13,0.01,24.3730909000151
0.47,2.81179e-13,-8.30889e-13,0.01,24.8900903000031
0.48,2.30932e-13,-8.34703e-13,0.01,25.4184226999932
0.49,2.54774e-13,-9.0003e-13,0.01,25.935143300012
0.5,2.51174e-13,-8.91805e-13,0.01,26.4523484999954
0.51,2.47037e-13,-8.88467e-13,0.01,26.9688445999927
0.52,2.44606e-13,-8.64863e-13,0.01,27.4982623000105
0.53,2.76864e-13,-8.79884e-13,0.01,28.0162960000162
