keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,time
0.0,-2.09093e-13,-1.40667e-12,0.001,0.0673311999998987
0.002,-1.69992e-13,-1.4782e-12,0.001,0.582068799994886
0.004,-1.53303e-13,-1.66893e-12,0.001,1.09772130000056
0.006,-1.88351e-13,-1.41859e-12,0.001,1.61488839998492
0.008,-1.54018e-13,-1.23978e-12,0.001,2.14293079997879
0.01,-1.87755e-13,-1.34707e-12,0.001,2.65743609998026
0.012,-1.67608e-13,-1.38283e-12,0.001,3.17265359999146
0.014,-1.7786e-13,-1.29938e-12,0.001,3.68795520000276
0.016,-1.80364e-13,-1.32322e-12,0.001,4.21474499997566
0.018,-1.39356e-13,-1.21593e-12,0.001,4.73182879999513
0.02,-1.25408e-13,-1.49012e-12,0.001,5.24677629998769
0.022,-1.08957e-13,-1.39475e-12,0.001,5.76126709999517
0.024,-1.15037e-13,-1.27554e-12,0.001,6.28892520000227
0.026,-1.11938e-13,-1.49012e-12,0.001,6.8039984999923
0.028,-1.22309e-13,-1.22786e-12,0.001,7.31863609998254
0.03,-1.37806e-13,-1.40667e-12,0.001,7.83430229997612
0.032,-1.35899e-13,-1.28746e-12,0.001,8.36088769999333
0.034,-1.51038e-13,-1.43051e-12,0.001,8.87511129997438
0.036,-1.12295e-13,-1.5378e-12,0.001,9.38977479998721
0.038,-1.01447e-13,-1.35899e-12,0.001,9.90680619998602
0.04,-8.09431e-14,-1.38283e-12,0.001,10.4329831999785
0.042,2.76566e-14,-1.06096e-12,0.001,10.9498153999739
0.044,-1.09792e-13,-1.41859e-12,0.001,11.4661645999877
0.046,-8.58307e-14,-1.33514e-12,0.001,11.9853676999919
0.048,-7.49826e-14,-1.41859e-12,0.001,12.5186982000014
0.05,-1.08361e-13,-1.45435e-12,0.001,13.0347662999993
0.052,-6.42538e-14,-1.41859e-12,0.001,13.5512602999806
0.054,-8.16584e-14,-1.23978e-12,0.001,14.2785479000013
0.056,-8.07047e-14,-1.26362e-12,0.001,15.0177538999997
0.058,-5.14984e-14,-1.26362e-12,0.001,15.5344390999817
0.06,-4.66108e-14,-1.33514e-12,0.001,16.0527580999769
0.062,-3.62396e-14,-1.54972e-12,0.001,16.5701891999925
0.064,-3.56436e-14,-1.37091e-12,0.001,17.1060127999808
0.066,-6.34193e-14,-1.14441e-12,0.001,17.6226878000016
0.068,-5.36442e-14,-1.45435e-12,0.001,18.1387690999836
0.07,-8.13007e-14,-1.5378e-12,0.001,18.6620333999745
0.072,-1.12057e-13,-1.49012e-12,0.001,19.1995553000015
0.074,-1.0705e-13,-1.51396e-12,0.001,19.7242019999831
0.076,-1.15752e-13,-1.51396e-12,0.001,20.2491517000017
0.078,-1.36733e-13,-1.49012e-12,0.001,20.7690897999855
0.08,-1.62959e-13,-1.41859e-12,0.001,21.3028140999959
0.082,-1.81079e-13,-1.32322e-12,0.001,21.8282556999766
0.084,-1.89185e-13,-1.45435e-12,0.001,22.3510371999873
0.086,-1.88708e-13,-1.43051e-12,0.001,22.870737499994
0.088,-1.42574e-13,-1.41859e-12,0.001,23.4112595999904
0.09,-1.50204e-13,-1.40667e-12,0.001,23.9300507000007
0.092,-1.91808e-13,-1.44243e-12,0.001,24.4533439999796
0.094,-1.69516e-13,-1.51396e-12,0.001,24.9818073999777
0.096,-2.00987e-13,-1.43051e-12,0.001,25.5163200999959
0.098,-2.19464e-13,-1.60933e-12,0.001,26.0404867999896
0.1,-2.16007e-13,-1.41859e-12,0.001,26.5578860999958
0.102,-2.02894e-13,-1.45435e-12,0.001,27.0832973999786
0.104,-2.08259e-13,-1.33514e-12,0.001,27.6196859999909
0.106,-2.11e-13,-1.16825e-12,0.001,28.1416833999974
0.108,-1.56641e-13,-1.38283e-12,0.001,28.6648494999972
0.11,-1.19328e-13,-1.26362e-12,0.001,29.3901600999816
0.112,-9.62019e-14,-1.33514e-12,0.001,29.9234375999949
0.114,-1.04904e-13,-1.18017e-12,0.001,30.6449971999973
0.116,-8.66652e-14,-1.38283e-12,0.001,31.1695352999959
0.118,-6.59227e-14,-1.2517e-12,0.001,31.6934408999805
0.12,-8.05855e-14,-1.29938e-12,0.001,32.2281322999916
0.122,-6.69956e-14,-1.29938e-12,0.001,32.7492242000008
0.124,-6.23465e-14,-1.44243e-12,0.001,33.2674524999748
0.126,-5.29289e-14,-1.5378e-12,0.001,33.7839376999764
0.128,-3.50475e-14,-1.45435e-12,0.001,34.3128304999846
0.13,-3.06368e-14,-1.49012e-12,0.001,34.8302095999825
0.132,-3.56436e-14,-1.37091e-12,0.001,35.3483363999985
0.134,-1.62125e-14,-1.46627e-12,0.001,35.8692702999979
0.136,-3.24249e-14,-1.43051e-12,0.001,36.4037965000025
0.138,-2.77758e-14,-1.39475e-12,0.001,36.9243059
0.14,-3.5882e-14,-1.57356e-12,0.001,37.4410866999824
0.142,-3.73125e-14,-1.41859e-12,0.001,37.9603128999879
0.144,-4.14848e-14,-1.46627e-12,0.001,38.4926534999977
0.146,-4.26769e-14,-1.41859e-12,0.001,39.018377499975
0.148,-6.23465e-14,-1.26362e-12,0.001,39.5400156999822
0.15,-5.55515e-14,-1.40667e-12,0.001,40.0634888999921
0.148,-1.27077e-13,-1.45435e-12,0.001,40.5973415999906
0.146,-1.12414e-13,-1.43051e-12,0.001,41.1165390999813
0.144,-1.44124e-13,-1.38283e-12,0.001,41.6380680000002
0.142,-1.51992e-13,-1.09673e-12,0.001,42.155944099999
0.14,-1.62125e-13,-1.35899e-12,0.001,42.6919313999824
0.138,-1.66059e-13,-1.54972e-12,0.001,43.2087216999789
0.136,-1.66774e-13,-1.51396e-12,0.001,43.729265699978
0.134,-1.53899e-13,-1.43051e-12,0.001,44.2547673999798
0.132,-1.87039e-13,-1.23978e-12,0.001,44.7933881999925
0.13,-1.78456e-13,-1.34707e-12,0.001,45.5095537999878
0.128,-2.22087e-13,-1.49012e-12,0.001,46.2297619000019
0.126,-2.00033e-13,-1.4782e-12,0.001,46.7484082999872
0.124,-1.84059e-13,-1.37091e-12,0.001,47.2824454999936
0.122,-2.15769e-13,-1.34707e-12,0.001,47.7978095999861
0.12,-2.07543e-13,-1.49012e-12,0.001,48.3155158000009
0.118,-1.9455e-13,-1.27554e-12,0.001,48.8347537999798
0.116,-1.73569e-13,-1.45435e-12,0.001,49.3671948999981
0.114,-1.68085e-13,-1.45435e-12,0.001,49.8847783999809
0.112,-1.77026e-13,-1.32322e-12,0.001,50.405313700001
0.11,-1.85966e-13,-1.39475e-12,0.001,50.9318933999748
0.108,-1.99318e-13,-1.29938e-12,0.001,51.4714431999892
0.106,-1.88947e-13,-1.41859e-12,0.001,51.9898420999816
0.104,-1.78576e-13,-1.33514e-12,0.001,52.5144768999889
0.102,-1.59502e-13,-1.52588e-12,0.001,53.0382944000012
0.1,-1.10626e-13,-1.2517e-12,0.001,53.5687143999967
0.098,-1.05619e-13,-1.35899e-12,0.001,54.0846527999965
0.096,-6.87838e-14,-1.37091e-12,0.001,54.6033590000006
0.094,-4.98295e-14,-1.13249e-12,0.001,55.1228764999832
0.092,-3.88622e-14,-1.54972e-12,0.001,55.6626105999749
0.09,-6.07967e-14,-1.5378e-12,0.001,56.1788805999968
0.088,-7.31945e-14,-1.54972e-12,0.001,56.6991682999942
0.086,-1.27554e-14,-1.50204e-12,0.001,57.2192334999854
0.084,-1.60933e-14,-1.43051e-12,0.001,57.738210999989
0.082,-8.9407e-15,-1.41859e-12,0.001,58.2541598999815
0.08,4.88758e-15,-1.33514e-12,0.001,58.7732092999795
0.078,-1.2517e-14,-1.20401e-12,0.001,59.2887380000029
0.076,-8.70228e-15,-1.21593e-12,0.001,59.8157482999959
0.074,-2.59876e-14,-1.27554e-12,0.001,60.3365574999771
0.072,-1.15633e-14,-1.09673e-12,0.001,61.2501275999821
0.07,-1.84774e-14,-1.32322e-12,0.001,61.777823499986
0.068,-2.99215e-14,-1.2517e-12,0.001,62.3083744999894
0.066,-5.91278e-14,-1.20401e-12,0.001,62.824051899981
0.064,-7.84397e-14,-1.27554e-12,0.001,63.3416566999804
0.062,-5.19752e-14,-1.12057e-12,0.001,63.8615218999912
0.06,-5.6386e-14,-1.40667e-12,0.001,64.3929865999962
0.058,-1.12057e-13,-1.29938e-12,0.001,64.9101181000005
0.056,-8.88109e-14,-1.22786e-12,0.001,65.4345106999972
0.054,-9.71556e-14,-1.13249e-12,0.001,65.951221700001
0.052,-1.17302e-13,-1.23978e-12,0.001,66.4948870999797
0.05,-1.37329e-13,-1.33514e-12,0.001,67.0151720999856
0.048,-1.24216e-13,-1.19209e-12,0.001,67.540669399983
0.046,-7.58171e-14,-1.06096e-12,0.001,68.0599175999814
0.044,-8.38041e-14,-1.27554e-12,0.001,68.5932304000016
0.042,-1.12414e-13,-1.33514e-12,0.001,69.1137557999755
0.04,-1.18494e-13,-1.19209e-12,0.001,69.6330637999927
0.038,-9.39369e-14,-1.41859e-12,0.001,70.1516436999955
0.036,-5.6982e-14,-1.2517e-12,0.001,70.6880813999742
0.034,-4.69685e-14,-1.38283e-12,0.001,71.2041319999844
0.032,-6.34193e-14,-1.49012e-12,0.001,71.7232758999744
0.03,-4.35114e-14,-1.39475e-12,0.001,72.2414284999832
0.028,-4.63724e-14,-1.20401e-12,0.001,72.7755086999969
0.026,-7.96318e-14,-1.32322e-12,0.001,73.2927068999852
0.024,-7.70092e-14,-1.04904e-12,0.001,73.8106610999967
0.022,-8.49962e-14,-1.2517e-12,0.001,74.3273279999848
0.02,-1.26481e-13,-1.16825e-12,0.001,74.8576720999845
0.018,-1.47939e-13,-1.41859e-12,0.001,75.3726356999832
0.016,-1.63198e-13,-1.33514e-12,0.001,75.8901489999844
0.014,-1.8537e-13,-1.23978e-12,0.001,76.6235161999939
0.012,-2.01464e-13,-1.15633e-12,0.001,77.3478601999814
0.01,-2.19107e-13,-1.19209e-12,0.001,77.8686398999998
0.008,-2.7144e-13,-1.22786e-12,0.001,78.3878361999814
0.006,-2.34127e-13,-1.37091e-12,0.001,78.9066232999903
0.004,-2.30312e-13,-1.2517e-12,0.001,79.4367871999857
0.002,-2.41876e-13,-1.23978e-12,0.001,79.9559270000027
0.0,-2.62141e-13,-1.33514e-12,0.001,80.4724938999861
-0.002,-2.9552e-13,-1.43051e-12,0.001,80.991131399991
-0.004,-2.83957e-13,-1.21593e-12,0.001,81.518639899994
-0.006,-2.352e-13,-1.35899e-12,0.001,82.0354707999795
-0.008,-2.4581e-13,-1.3113e-12,0.001,82.5550717999868
-0.01,-2.06351e-13,-1.29938e-12,0.001,83.07440089999
-0.012,-2.01344e-13,-1.33514e-12,0.001,83.6025793000008
-0.014,-1.719e-13,-1.20401e-12,0.001,84.1183224999986
-0.016,-2.0349e-13,-1.46627e-12,0.001,84.6386899999925
-0.018,-2.2471e-13,-1.27554e-12,0.001,85.164281299978
-0.02,-1.78576e-13,-1.3113e-12,0.001,85.6970925999922
-0.022,-1.8847e-13,-1.27554e-12,0.001,86.2177229999797
-0.024,-1.56164e-13,-1.10865e-12,0.001,86.7683056999813
-0.026,-1.36137e-13,-1.38283e-12,0.001,87.3007989999896
-0.028,-1.22666e-13,-1.21593e-12,0.001,87.8358160999778
-0.03,-8.98838e-14,-1.22786e-12,0.001,88.3637250000029
-0.032,-8.92878e-14,-1.27554e-12,0.001,88.8867774999817
-0.034,-5.19752e-14,-1.03712e-12,0.001,89.4124461999745
-0.036,-8.36849e-14,-1.28746e-12,0.001,89.983688599983
-0.038,-7.98702e-14,-1.16825e-12,0.001,90.4997531999834
-0.04,-4.69685e-14,-1.3113e-12,0.001,91.0174990999803
-0.042,-4.12464e-14,-1.12057e-12,0.001,91.5375633999938
-0.044,-3.98159e-14,-1.20401e-12,0.001,92.4603474999894
-0.046,-4.24385e-14,-1.2517e-12,0.001,92.9786431999819
-0.048,-2.24113e-14,-1.37091e-12,0.001,93.4991517000017
-0.05,-5.29289e-14,-1.10865e-12,0.001,94.0342500999977
-0.052,-5.20945e-14,-1.10865e-12,0.001,94.5722212999826
-0.054,-6.05583e-14,-1.04904e-12,0.001,95.0901618999778
-0.056,-7.92742e-14,-1.0848e-12,0.001,95.6135669999931
-0.058,-7.48634e-14,-9.77516e-13,0.001,96.1378127999778
-0.06,-6.30617e-14,-1.0848e-12,0.001,96.6748190999788
-0.062,-9.46522e-14,-1.18017e-12,0.001,97.1923910999903
-0.064,-7.7486e-14,-1.21593e-12,0.001,97.7123156999878
-0.066,-4.54187e-14,-1.13249e-12,0.001,98.2388274999976
-0.068,-7.51019e-14,-1.27554e-12,0.001,98.7808306999796
-0.07,-9.29832e-14,-1.3113e-12,0.001,99.2986039999814
-0.072,-7.96318e-14,-1.18017e-12,0.001,99.8164315999893
-0.074,-4.66108e-14,-1.3113e-12,0.001,100.362010799989
-0.076,-7.65324e-14,-1.19209e-12,0.001,100.910054999986
-0.078,-6.09159e-14,-1.27554e-12,0.001,101.437718499976
-0.08,-3.79086e-14,-1.40667e-12,0.001,101.955166999978
-0.082,-7.99894e-14,-1.29938e-12,0.001,102.478399199987
-0.084,1.72615e-13,-1.21593e-12,0.001,103.018244199979
-0.086,-2.38419e-14,-1.28746e-12,0.001,103.540546299977
-0.088,-3.56436e-14,-1.10865e-12,0.001,104.0634173
-0.09,-8.65459e-14,-1.28746e-12,0.001,104.5995253
-0.092,-3.75509e-14,-1.14441e-12,0.001,105.141787399974
-0.094,-6.31809e-14,-1.19209e-12,0.001,105.663479399984
-0.096,-1.07646e-13,-1.22786e-12,0.001,106.181108199991
-0.098,-7.62939e-14,-1.04904e-12,0.001,106.70369189998
-0.1,-9.52482e-14,-1.35899e-12,0.001,107.434553599975
-0.102,-1.67966e-13,-1.27554e-12,0.001,107.954368899984
-0.104,-1.79648e-13,-1.23978e-12,0.001,108.673155500001
-0.106,-1.87159e-13,-1.13249e-12,0.001,109.191749399994
-0.108,-1.82867e-13,-1.09673e-12,0.001,109.726840699994
-0.11,-1.54734e-13,-1.22786e-12,0.001,110.246296899975
-0.112,-1.75118e-13,-1.4782e-12,0.001,110.765205999982
-0.114,-1.95146e-13,-1.37091e-12,0.001,111.28495099998
-0.116,-2.19941e-13,-1.44243e-12,0.001,111.816079299984
-0.118,-2.00868e-13,-1.15633e-12,0.001,112.331947599974
-0.12,-1.93596e-13,-1.33514e-12,0.001,112.868667299976
-0.122,-2.16365e-13,-1.15633e-12,0.001,113.389680099994
-0.124,-2.35438e-13,-1.46627e-12,0.001,113.909668899985
-0.126,-2.352e-13,-1.29938e-12,0.001,114.427701699984
-0.128,-2.23875e-13,-1.39475e-12,0.001,114.946770899987
-0.13,-2.39015e-13,-1.38283e-12,0.001,115.465972599981
-0.132,-2.46167e-13,-1.35899e-12,0.001,115.99555599998
-0.134,-2.45213e-13,-1.35899e-12,0.001,116.514260399999
-0.136,-2.54512e-13,-1.44243e-12,0.001,117.041104899981
-0.138,-2.6679e-13,-1.37091e-12,0.001,117.558461599983
-0.14,-2.87294e-13,-1.44243e-12,0.001,118.09365949998
-0.142,-2.72512e-13,-1.44243e-12,0.001,118.610997599986
-0.144,-2.68936e-13,-1.4782e-12,0.001,119.128635200002
-0.146,-2.89559e-13,-1.21593e-12,0.001,119.650768599997
-0.148,-3.03626e-13,-1.41859e-12,0.001,120.177694999991
-0.15,-3.05295e-13,-1.39475e-12,0.001,120.694270999986
-0.148,-2.61188e-13,-1.41859e-12,0.001,121.214506399992
-0.146,-2.48313e-13,-1.58548e-12,0.001,121.739887399977
-0.144,-2.50697e-13,-1.13249e-12,0.001,122.273055600002
-0.142,-2.50578e-13,-1.29938e-12,0.001,122.790920999978
-0.14,-2.39015e-13,-1.3113e-12,0.001,123.508475199982
-0.138,-2.26498e-13,-1.3113e-12,0.001,124.228009899991
-0.136,-2.22445e-13,-1.32322e-12,0.001,124.757759300002
-0.134,-2.18511e-13,-1.18017e-12,0.001,125.275276799977
-0.132,-2.07186e-13,-1.40667e-12,0.001,125.801156399975
-0.13,-1.81794e-13,-1.26362e-12,0.001,126.319383599999
-0.128,-1.72973e-13,-1.40667e-12,0.001,126.848883599974
-0.126,-1.63436e-13,-1.37091e-12,0.001,127.366409499984
-0.124,-1.52588e-13,-1.54972e-12,0.001,127.882281600003
-0.122,-1.0407e-13,-1.44243e-12,0.001,128.399985999975
-0.12,-1.1909e-13,-1.27554e-12,0.001,128.932702199992
-0.118,-5.6982e-14,-1.33514e-12,0.001,129.453056099999
-0.116,-2.86102e-14,-1.43051e-12,0.001,129.974104399997
-0.114,-9.05991e-15,-1.38283e-12,0.001,130.495303199976
-0.112,-1.0252e-14,-1.22786e-12,0.001,131.026970899984
-0.11,7.51019e-15,-1.29938e-12,0.001,131.548410399992
-0.108,2.65837e-14,-1.13249e-12,0.001,132.068022199994
-0.106,6.9499e-14,-1.14441e-12,0.001,132.584470799979
-0.104,8.95262e-14,-1.2517e-12,0.001,133.123154100002
-0.102,8.63075e-14,-1.29938e-12,0.001,133.641782399995
-0.1,1.09315e-13,-1.26362e-12,0.001,134.158218600001
-0.098,1.18375e-13,-1.26362e-12,0.001,134.678639499994
-0.096,1.29461e-13,-1.37091e-12,0.001,135.212747599988
-0.094,1.3113e-13,-1.2517e-12,0.001,135.732718399988
-0.092,1.18375e-13,-1.4782e-12,0.001,136.255366700003
-0.09,1.18852e-13,-1.34707e-12,0.001,136.798787799984
-0.088,1.02162e-13,-1.40667e-12,0.001,137.346523499989
-0.086,9.42945e-14,-1.49012e-12,0.001,137.875585100002
-0.084,5.78165e-14,-1.19209e-12,0.001,138.396480800002
-0.082,3.39746e-14,-1.2517e-12,0.001,139.309026999981
-0.08,4.47035e-14,-1.33514e-12,0.001,139.846483699977
-0.078,5.31673e-14,-1.21593e-12,0.001,140.363535599987
-0.076,8.82149e-15,-1.33514e-12,0.001,140.882317999989
-0.074,4.49419e-14,-1.33514e-12,0.001,141.401495400001
-0.072,1.44243e-14,-1.33514e-12,0.001,141.937601799989
-0.07,-1.09673e-14,-1.27554e-12,0.001,142.455827600003
-0.068,-1.19209e-14,-1.3113e-12,0.001,142.975212899997
-0.066,-3.00407e-14,-1.44243e-12,0.001,143.502143299993
-0.064,-6.47306e-14,-1.41859e-12,0.001,144.034401799989
-0.062,-9.88245e-14,-1.46627e-12,0.001,144.551739399991
-0.06,-9.38177e-14,-1.2517e-12,0.001,145.068733499997
-0.058,-9.20296e-14,-1.41859e-12,0.001,145.588858199975
-0.056,-1.14679e-13,-1.35899e-12,0.001,146.126430399978
-0.054,-1.10745e-13,-1.3113e-12,0.001,146.647338999988
-0.052,-1.34468e-13,-1.27554e-12,0.001,147.171153399977
-0.05,-1.13845e-13,-1.10865e-12,0.001,147.693520899978
-0.048,-1.23501e-13,-1.28746e-12,0.001,148.222703499981
-0.046,-9.32217e-14,-1.45435e-12,0.001,148.745037199988
-0.044,-1.31726e-13,-1.35899e-12,0.001,149.26649509999
-0.042,-1.22428e-13,-1.20401e-12,0.001,149.78695769998
-0.04,-1.33276e-13,-1.22786e-12,0.001,150.320349599991
-0.038,-1.48296e-13,-1.39475e-12,0.001,150.839519000001
-0.036,-1.61171e-13,-1.26362e-12,0.001,151.361291999987
-0.034,-1.45316e-13,-1.45435e-12,0.001,151.880488499999
-0.032,-1.70946e-13,-1.40667e-12,0.001,152.405623699975
-0.03,-1.67966e-13,-1.34707e-12,0.001,152.922318299999
-0.028,-2.03013e-13,-1.32322e-12,0.001,153.442383499991
-0.026,-1.80364e-13,-1.19209e-12,0.001,154.164148799988
-0.024,-1.89185e-13,-1.41859e-12,0.001,154.692512799986
-0.022,-2.05517e-13,-1.27554e-12,0.001,155.411693399976
-0.02,-2.23041e-13,-1.34707e-12,0.001,155.930033799988
-0.018,-1.94788e-13,-1.49012e-12,0.001,156.450124800002
-0.016,-1.94192e-13,-1.34707e-12,0.001,156.979384199978
-0.014,-1.80602e-13,-1.37091e-12,0.001,157.494758699992
-0.012,-1.84298e-13,-1.45435e-12,0.001,158.012142399995
-0.01,-1.97887e-13,-1.44243e-12,0.001,158.529646899988
-0.008,-1.79529e-13,-1.46627e-12,0.001,159.066428299993
-0.006,-1.33634e-13,-1.58548e-12,0.001,159.587100499979
-0.004,-1.54734e-13,-1.83582e-12,0.001,160.112738099997
-0.002,-1.25289e-13,-1.43051e-12,0.001,160.632949399995
0.0,-9.81092e-14,-1.46627e-12,0.001,161.160967999982
