keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,time
0.0,1.04904e-13,-1.78814e-14,0.1,0.0912633999832906
0.03,2.12193e-13,-2.8491e-13,0.1,0.60778369999025
0.06,1.88351e-13,-2.53916e-13,0.1,1.12578829997801
0.09,3.5286e-13,-3.80278e-13,0.1,1.64395519997925
0.12,2.30074e-13,-3.99351e-13,0.1,2.17518120000022
0.15,4.08888e-13,-4.23193e-13,0.1,2.6928175999783
0.18,3.77893e-13,-4.69685e-13,0.1,3.21014049998485
0.21,5.72205e-13,-2.38419e-13,0.1,3.72748109998065
0.24,5.07832e-13,-5.79357e-13,0.1,4.25859479999053
0.27,2.21729e-13,-3.70741e-13,0.1,4.77708869997878
0.3,4.52995e-13,-2.6226e-13,0.1,5.29679429999669
0.33,4.81606e-13,-4.00543e-13,0.1,5.81422559998464
0.36,4.27961e-13,-4.24385e-13,0.1,6.34864399998332
0.39,5.4121e-13,-5.85318e-13,0.1,6.90697809998528
0.42,4.31538e-13,-6.03199e-13,0.1,7.42477739998139
0.45,4.99487e-13,-5.9247e-13,0.1,7.94348399998853
0.48,5.22137e-13,-5.85318e-13,0.1,8.47778089999338
0.51,6.60419e-13,-4.50611e-13,0.1,8.99588719999883
0.54,1.18017e-13,-5.76973e-13,0.1,9.5111329999927
0.57,4.8399e-13,-7.87973e-13,0.1,10.4296039999754
0.6,5.50747e-13,-8.60691e-13,0.1,10.9575634999783
0.63,5.82933e-13,-6.87838e-13,0.1,11.4751557999989
0.66,6.49691e-13,-8.57115e-13,0.1,11.9925533999922
0.69,8.90493e-13,-7.4625e-13,0.1,12.5085782999813
0.72,1.11818e-12,-8.76188e-13,0.1,13.0356063999934
0.75,9.16719e-13,-6.75917e-13,0.1,13.5523441999976
0.78,1.13726e-12,-7.64132e-13,0.1,14.0690574999899
0.81,1.27077e-12,-7.93934e-13,0.1,14.5864576999738
0.84,1.26719e-12,-1.07408e-12,0.1,15.1107564999838
0.87,1.50323e-12,-1.01328e-12,0.1,15.6254466999962
0.9,2.06351e-12,-1.31488e-12,0.1,16.1415858999826
0.93,2.47359e-12,-1.41859e-12,0.1,16.6569585999823
0.96,2.39849e-12,-1.54018e-12,0.1,17.1809289999946
0.99,2.82884e-12,-1.48773e-12,0.1,17.6965451999858
1.02,3.00407e-12,-1.83463e-12,0.1,18.211651199992
1.05,3.55124e-12,-1.80483e-12,0.1,18.7291308999993
1.08,3.75986e-12,-2.05398e-12,0.1,19.2559446999803
1.11,4.5085e-12,-2.15769e-12,0.1,19.7732472999778
1.14,6.21557e-12,-2.23041e-12,0.1,20.2933285999752
1.17,6.29067e-12,-2.67863e-12,0.1,20.8124619000009
1.2,7.30395e-12,-3.41654e-12,0.1,21.3521481999778
1.23,9.60588e-12,-3.98278e-12,0.1,21.8675503999984
1.26,1.11592e-11,-4.21882e-12,0.1,22.3845579999906
1.29,1.42503e-11,-5.16534e-12,0.1,22.9036149999883
1.32,1.74963e-11,-5.5182e-12,0.1,23.434889999975
1.35,2.27499e-11,-6.99282e-12,0.1,23.9514631999773
1.38,2.80786e-11,-7.92384e-12,0.1,24.4669522999902
1.41,3.56197e-11,-9.41873e-12,0.1,24.9834974999831
1.44,4.36783e-11,-1.12784e-11,0.1,25.9154797999945
1.47,6.2089e-11,-1.45376e-11,0.1,26.4386001999956
1.5,8.48162e-11,-1.87862e-11,0.1,26.9599612999882
1.53,1.10644e-10,-2.56288e-11,0.1,27.4798435999837
1.56,1.45334e-10,-3.34263e-11,0.1,28.013343300001
1.59,1.93704e-10,-4.29523e-11,0.1,28.5334481000027
1.62,2.57241e-10,-5.795e-11,0.1,29.0525238999981
1.65,3.30067e-10,-8.11303e-11,0.1,29.5739732999937
1.68,4.14397e-10,-1.11022e-10,0.1,30.1092988000019
1.71,5.01683e-10,-1.41202e-10,0.1,30.6262377999956
1.74,5.96865e-10,-1.83927e-10,0.1,31.1448869000014
1.77,6.88798e-10,-2.22601e-10,0.1,31.6654464000021
1.8,7.77777e-10,-2.64999e-10,0.1,32.1987265999778
1.83,8.64443e-10,-3.18491e-10,0.1,32.7189414000022
1.86,9.4593e-10,-3.62591e-10,0.1,33.2357560999808
1.89,1.02721e-09,-3.9616e-10,0.1,33.7536358999787
1.92,1.09216e-09,-4.32838e-10,0.1,34.2896170999738
1.95,1.14009e-09,-4.69271e-10,0.1,34.8114315999846
1.98,1.17792e-09,-5.03904e-10,0.1,35.3330839999835
2.01,1.18439e-09,-5.39414e-10,0.1,35.8512558999937
2.04,1.18765e-09,-5.67827e-10,0.1,36.3824751999928
2.07,1.16376e-09,-5.79401e-10,0.1,36.9027713999967
2.1,1.10949e-09,-5.61165e-10,0.1,37.4239501999982
2.13,1.03573e-09,-5.27427e-10,0.1,37.9434735999967
2.16,9.61355e-10,-4.90142e-10,0.1,38.4758866999764
2.19,8.93978e-10,-4.6127e-10,0.1,38.995892899984
2.22,8.23754e-10,-4.25295e-10,0.1,39.5154915000021
2.25,7.56608e-10,-3.85516e-10,0.1,40.0334844999888
2.28,6.60597e-10,-3.24554e-10,0.1,40.5659441000025
2.31,6.41472e-10,-3.04363e-10,0.1,41.4851138999802
2.34,5.99571e-10,-2.87231e-10,0.1,42.00381319999
2.37,5.79836e-10,-2.77864e-10,0.1,42.5260135999997
2.4,5.644e-10,-2.71007e-10,0.1,43.0604845999915
2.43,5.5859e-10,-2.53936e-10,0.1,43.5797926999803
2.46,5.34593e-10,-2.47682e-10,0.1,44.098791700002
2.49,5.3246e-10,-2.44286e-10,0.1,44.617193699989
2.52,5.13252e-10,-2.37043e-10,0.1,45.1408886999998
2.55,5.20223e-10,-2.301e-10,0.1,45.6627836999833
2.58,5.16866e-10,-2.30267e-10,0.1,46.1866371999786
2.61,5.31076e-10,-2.4056e-10,0.1,46.706568900001
2.64,5.3561e-10,-2.33982e-10,0.1,47.2385398999904
2.67,5.46806e-10,-2.43741e-10,0.1,47.7599694999808
2.7,5.42152e-10,-2.41089e-10,0.1,48.2776370999927
2.73,5.57598e-10,-2.48663e-10,0.1,48.7950266999833
2.76,5.54785e-10,-2.37925e-10,0.1,49.3231942999992
2.79,5.93041e-10,-2.4906e-10,0.1,49.8415354999888
2.82,6.04342e-10,-2.41096e-10,0.1,50.3589352999988
2.85,6.3693e-10,-2.58073e-10,0.1,50.8782877999765
2.88,7.02415e-10,-2.65704e-10,0.1,51.4189998999937
