keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,time
0.0,-5.72205e-14,-3.20673e-13,0.1,0.124886800011154
-0.02,-2.38419e-13,-1.5974e-13,0.1,0.642925100022694
-0.04,-3.23057e-13,-1.50204e-13,0.1,1.16327590000583
-0.06,-3.03984e-13,6.55651e-14,0.1,1.68196530002751
-0.08,-7.31945e-13,1.90735e-13,0.1,2.21293210002477
-0.1,-5.72205e-13,3.24249e-13,0.1,2.73228250001557
-0.12,-8.18968e-13,5.75781e-13,0.1,3.25099200001569
-0.14,-1.15991e-12,6.99759e-13,0.1,3.76819950001664
-0.16,-1.30892e-12,7.96318e-13,0.1,4.29730950001976
-0.18,-1.66297e-12,1.02997e-12,0.1,4.8161910000199
-0.2,-1.81794e-12,1.16944e-12,0.1,5.33494490000885
-0.22,-2.16722e-12,1.34945e-12,0.1,5.85252080002101
-0.24,-2.25782e-12,1.52707e-12,0.1,6.38078190002125
-0.26,-2.59042e-12,1.6582e-12,0.1,6.89724310001475
-0.28,-2.93732e-12,1.72615e-12,0.1,7.41439170000376
-0.3,-3.05772e-12,1.81317e-12,0.1,7.93335120001575
-0.32,-3.09587e-12,1.88112e-12,0.1,8.45265250001103
-0.34,-2.98858e-12,1.90973e-12,0.1,9.17001820000587
-0.36,-3.47018e-12,2.28405e-12,0.1,9.88940960000036
-0.38,-3.649e-12,2.31743e-12,0.1,10.4075288000167
-0.4,-3.93629e-12,2.62499e-12,0.1,10.9332647000265
-0.42,-4.43459e-12,2.83718e-12,0.1,11.4519275000202
-0.44,-4.69446e-12,3.25203e-12,0.1,11.9712949000241
-0.46,-5.25713e-12,3.47376e-12,0.1,12.489106300025
-0.48,-5.47171e-12,4.02451e-12,0.1,13.063387000002
-0.5,-6.09636e-12,4.37617e-12,0.1,13.5810700000147
-0.52,-6.71625e-12,4.77195e-12,0.1,14.1017756000219
-0.54,-7.39574e-12,5.06639e-12,0.1,14.6197651000111
-0.56,-7.9155e-12,5.20229e-12,0.1,15.1590757000085
-0.58,-8.05497e-12,5.51701e-12,0.1,15.6802359000139
-0.6,-8.54135e-12,5.77569e-12,0.1,16.2001277000236
-0.62,-9.35078e-12,6.27279e-12,0.1,16.7169269000005
-0.64,-9.50932e-12,6.35743e-12,0.1,17.2491897
-0.66,-1.0165e-11,6.86407e-12,0.1,17.765724100027
-0.68,-1.06132e-11,7.37548e-12,0.1,18.284751500003
-0.7,-1.14322e-11,7.869e-12,0.1,18.8037225000153
-0.72,-1.20151e-11,8.05497e-12,0.1,19.3346358000126
-0.74,-1.26362e-11,8.59618e-12,0.1,19.8586154000077
-0.76,-1.33669e-11,9.00745e-12,0.1,20.3814641000063
-0.78,-1.4044e-11,9.60827e-12,0.1,20.900916500017
-0.8,-1.48547e-11,1.00255e-11,0.1,21.4320746000158
-0.82,-1.57857e-11,1.08302e-11,0.1,21.9470125000225
