keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,time
0.0,-7.06911e-15,-2.11239e-13,0.001,0.0586538000206929
0.01,4.11868e-14,-6.28829e-13,0.001,0.572832800011383
0.02,7.77602e-14,-6.35982e-13,0.001,1.09044570001424
0.03,5.65648e-14,-6.63638e-13,0.001,1.60792730000685
0.04,7.9453e-14,-6.42896e-13,0.001,2.13955389999319
0.05,8.32677e-14,-6.66738e-13,0.001,2.6562945000187
0.06,1.0047e-13,-7.04885e-13,0.001,3.1744056000025
0.07,8.67009e-14,-6.65426e-13,0.001,3.68969570001354
0.08,1.02878e-13,-7.13348e-13,0.001,4.21640689999913
0.09,9.14335e-14,-7.05361e-13,0.001,4.73394619999453
0.1,7.65324e-14,-7.11083e-13,0.001,5.2522936000023
0.11,5.62906e-14,-7.83563e-13,0.001,5.76997960000881
0.12,7.8845e-14,-7.66158e-13,0.001,6.30027450001216
0.13,6.82354e-14,-7.72595e-13,0.001,6.81825989999925
0.14,7.26223e-14,-7.97033e-13,0.001,7.33605320000788
0.15,8.42094e-14,-7.95484e-13,0.001,7.85349750000751
0.16,8.51154e-14,-7.40647e-13,0.001,8.38517550000688
0.17,1.10877e-13,-7.50899e-13,0.001,8.90334390001954
0.18,1.33312e-13,-8.18372e-13,0.001,9.42122330001439
0.19,1.13297e-13,-7.80106e-13,0.001,9.93920180000714
0.2,1.41442e-13,-7.8845e-13,0.001,10.4713290999935
0.21,1.27923e-13,-7.75099e-13,0.001,10.9884675999929
0.22,1.05619e-13,-7.9608e-13,0.001,11.506985999993
0.23,1.48821e-13,-8.96335e-13,0.001,12.024424800009
0.24,1.46794e-13,-7.85947e-13,0.001,12.5552632000181
0.25,1.47796e-13,-7.72595e-13,0.001,13.0724387000082
0.26,1.55485e-13,-7.66873e-13,0.001,13.5901905999926
0.27,1.18089e-13,-8.48412e-13,0.001,14.5018466000038
0.28,1.82533e-13,-8.28028e-13,0.001,15.0293073000212
0.29,1.67346e-13,-7.42793e-13,0.001,15.5455840000068
0.3,1.45578e-13,-8.39472e-13,0.001,16.0612462999998
0.31,1.58834e-13,-8.37684e-13,0.001,16.5764191000198
0.32,1.17493e-13,-8.42214e-13,0.001,17.1044074000092
0.33,1.51157e-13,-8.09073e-13,0.001,17.6207691000018
0.34,1.57416e-13,-8.69036e-13,0.001,18.135477600008
0.35,1.78361e-13,-8.46744e-13,0.001,18.6520032999979
0.36,1.64688e-13,-8.41379e-13,0.001,19.1809336000006
0.37,1.90139e-13,-8.45075e-13,0.001,19.6973241000087
0.38,1.97434e-13,-8.74281e-13,0.001,20.2141398999956
0.39,1.7482e-13,-8.96931e-13,0.001,20.7305702000158
0.4,1.83916e-13,-9.0754e-13,0.001,21.2846970999963
0.41,1.76811e-13,-8.55923e-13,0.001,21.7998494000058
0.42,2.06947e-13,-8.60095e-13,0.001,22.3145501000108
0.43,1.84941e-13,-8.59857e-13,0.001,22.8299054999952
0.44,1.84441e-13,-8.61287e-13,0.001,23.3579483999929
0.45,2.19536e-13,-8.93712e-13,0.001,23.8730532000191
0.46,2.48992e-13,-9.41157e-13,0.001,24.3885392000084
0.47,2.49517e-13,-9.02176e-13,0.001,24.9037935000088
0.48,2.66433e-13,-8.62837e-13,0.001,25.4308285000152
0.49,2.78342e-13,-8.83698e-13,0.001,25.9475028000015
0.5,2.70402e-13,-1.02091e-12,0.001,26.4643786000088
0.51,2.76268e-13,-9.68337e-13,0.001,26.9798284000135
0.52,2.88057e-13,-9.78708e-13,0.001,27.506480800017
0.53,2.98929e-13,-9.7096e-13,0.001,28.0224587999983
0.54,3.29745e-13,-9.83e-13,0.001,28.5387300000002
0.55,3.18432e-13,-9.80258e-13,0.001,29.0540331999946
0.56,3.124e-13,-9.88841e-13,0.001,29.7853036000161
0.57,3.22533e-13,-1.00124e-12,0.001,30.5028694999928
0.58,3.62372e-13,-1.01936e-12,0.001,31.0192153000098
0.59,3.82268e-13,-1.05238e-12,0.001,31.5363860999933
0.6,4.10223e-13,-1.06513e-12,0.001,32.0561946000089
0.61,4.39453e-13,-1.08755e-12,0.001,32.5736384000047
0.62,4.91738e-13,-1.06621e-12,0.001,33.1315957000188
0.63,4.87828e-13,-1.13773e-12,0.001,33.6495962000045
0.64,5.48863e-13,-1.17254e-12,0.001,34.1768965999945
0.65,5.4332e-13,-1.17016e-12,0.001,34.6939436999965
0.66,6.27041e-13,-1.18959e-12,0.001,35.211054000014
0.67,7.12657e-13,-1.25802e-12,0.001,35.7272314000002
0.68,7.62403e-13,-1.24991e-12,0.001,36.2530795000202
0.69,8.26252e-13,-1.32048e-12,0.001,36.7711539000156
0.7,8.80778e-13,-1.37401e-12,0.001,37.2887177999946
0.71,9.54294e-13,-1.41811e-12,0.001,37.806321800017
0.72,1.04538e-12,-1.41454e-12,0.001,38.3321310000028
0.73,1.12668e-12,-1.51289e-12,0.001,38.8478990000149
0.74,1.21291e-12,-1.49965e-12,0.001,39.3637281999981
0.75,1.31041e-12,-1.59526e-12,0.001,39.8797850999981
0.76,1.3474e-12,-1.62947e-12,0.001,40.4094403000199
0.77,1.43117e-12,-1.69241e-12,0.001,40.9250615000201
0.78,1.55847e-12,-1.73807e-12,0.001,41.4420324999955
0.79,1.58621e-12,-1.80614e-12,0.001,41.9593257000088
0.8,1.64155e-12,-1.87516e-12,0.001,42.487094000011
0.81,1.72399e-12,-1.85525e-12,0.001,43.0050958000065
0.82,1.78183e-12,-1.91343e-12,0.001,43.5220707000117
0.83,1.83738e-12,-1.91343e-12,0.001,44.0374232000031
0.84,1.90887e-12,-1.97315e-12,0.001,44.5652062000008
0.85,1.86666e-12,-1.92606e-12,0.001,45.4776824
0.86,1.93117e-12,-1.97268e-12,0.001,45.9955878000183
0.87,1.96258e-12,-2.01654e-12,0.001,46.5133315999992
0.88,2.0102e-12,-2.05493e-12,0.001,47.041747100011
