keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,time
0.0,4.12464e-13,-3.02792e-13,0.1,0.0433104999829084
0.06,7.37906e-13,-3.31402e-13,0.1,0.558374899992486
0.12,8.08239e-13,-6.75917e-13,0.1,1.07440379998297
0.18,6.73532e-13,-6.02007e-13,0.1,1.59143470000708
0.24,8.04663e-13,-5.75781e-13,0.1,2.11819179999293
0.3,8.84533e-13,-7.27177e-13,0.1,2.63575509999646
0.36,8.7738e-13,-7.05719e-13,0.1,3.15297409999766
0.42,1.0705e-12,-7.84397e-13,0.1,3.66953059998923
0.48,8.07047e-13,-8.4877e-13,0.1,4.19277100000181
0.54,9.78708e-13,-9.60827e-13,0.1,4.70836960000452
0.6,1.18256e-12,-9.60827e-13,0.1,5.22254339998472
0.66,1.17183e-12,-8.18968e-13,0.1,5.73974819999421
0.72,1.15633e-12,-1.01924e-12,0.1,6.26948809999158
0.78,1.36852e-12,-1.14918e-12,0.1,6.78687509999145
0.84,1.23382e-12,-1.14083e-12,0.1,7.30308749998221
0.9,1.19209e-12,-1.02282e-12,0.1,7.82060529998853
0.96,1.36852e-12,-1.21355e-12,0.1,8.3501985000039
1.02,1.39713e-12,-1.23501e-12,0.1,8.86607499999809
1.08,1.57714e-12,-1.266e-12,0.1,9.58057359998929
1.14,1.90139e-12,-1.49369e-12,0.1,10.2969805999892
1.2,2.23517e-12,-1.77622e-12,0.1,10.8258911999874
1.26,2.74181e-12,-2.06709e-12,0.1,11.3425646999967
1.32,3.19004e-12,-2.10881e-12,0.1,11.8590861999837
1.38,3.72529e-12,-2.11596e-12,0.1,12.3753511999967
1.44,4.66228e-12,-2.4569e-12,0.1,12.8993254999805
1.5,6.40392e-12,-2.89559e-12,0.1,13.4163023000001
1.56,1.02651e-11,-4.09365e-12,0.1,13.9308622999815
1.62,1.83988e-11,-5.58972e-12,0.1,14.4472004999989
1.68,3.36134e-11,-9.50456e-12,0.1,14.9692042999959
1.74,5.76365e-11,-1.6824e-11,0.1,15.4852802999958
1.8,1.02198e-10,-3.08752e-11,0.1,16.0025542000076
1.86,1.69436e-10,-5.48875e-11,0.1,16.5197635999939
1.92,2.87523e-10,-1.00166e-10,0.1,17.0479860999912
1.98,4.5918e-10,-1.75251e-10,0.1,17.5642047000001
2.04,6.81945e-10,-2.81372e-10,0.1,18.0801877999911
2.1,9.65694e-10,-4.42675e-10,0.1,18.5971008999913
2.16,1.25642e-09,-6.3655e-10,0.1,19.1158810000052
2.22,1.54651e-09,-8.31977e-10,0.1,19.6331040999794
2.28,1.79442e-09,-1.00661e-09,0.1,20.1508934999874
2.34,1.98399e-09,-1.13597e-09,0.1,20.6687838000071
2.4,2.05037e-09,-1.26447e-09,0.1,21.2002907999849
2.46,2.04385e-09,-1.32373e-09,0.1,21.7184127999935
2.52,1.87506e-09,-1.2285e-09,0.1,22.2365131999832
2.58,1.66669e-09,-1.10104e-09,0.1,22.7525478999887
2.64,1.41497e-09,-9.27892e-10,0.1,23.2706280999992
2.7,1.22504e-09,-7.72152e-10,0.1,23.7857729999814
2.76,1.05105e-09,-6.25159e-10,0.1,24.3027043000038
2.82,9.76863e-10,-5.5145e-10,0.1,25.2123340999824
2.88,9.43356e-10,-5.10745e-10,0.1,25.7295452999824
2.94,9.47981e-10,-5.11615e-10,0.1,26.2444478999823
3.0,9.58242e-10,-4.91197e-10,0.1,26.7608380999882
2.94,8.41379e-10,-4.28965e-10,0.1,27.2785227999848
2.88,7.07729e-10,-3.57158e-10,0.1,27.8067662999965
2.82,6.28375e-10,-3.1373e-10,0.1,28.3233346999914
2.76,5.43188e-10,-2.71403e-10,0.1,28.8379508999933
2.7,4.87733e-10,-2.30767e-10,0.1,29.3527929999982
2.64,4.11276e-10,-1.91748e-10,0.1,29.8750938999874
2.58,3.48221e-10,-1.50442e-10,0.1,30.3897008000058
2.52,2.94944e-10,-1.31693e-10,0.1,30.9063638999942
2.46,2.40235e-10,-1.03559e-10,0.1,31.4241038000036
2.4,1.96508e-10,-7.89964e-11,0.1,31.9555654999858
2.34,1.6709e-10,-6.64139e-11,0.1,32.4735076999932
2.28,1.51014e-10,-5.21123e-11,0.1,32.9913524999865
2.22,1.17332e-10,-4.0009e-11,0.1,33.5081913000031
2.16,1.00724e-10,-3.25596e-11,0.1,34.0286976000061
2.1,7.6232e-11,-2.38514e-11,0.1,34.5451391999959
2.04,5.6963e-11,-1.86574e-11,0.1,35.0624498999969
1.98,4.49777e-11,-1.39809e-11,0.1,35.5796405999863
1.92,3.2891e-11,-9.3019e-12,0.1,36.1033495999873
1.86,2.10369e-11,-6.17385e-12,0.1,36.6207443999883
1.8,1.30332e-11,-3.94702e-12,0.1,37.1362258000008
1.74,8.03947e-12,-2.72393e-12,0.1,37.652626199997
1.68,4.83632e-12,-1.62244e-12,0.1,38.1763136000081
1.62,3.06726e-12,-1.27077e-12,0.1,38.6933274999901
1.56,1.75476e-12,-9.16719e-13,0.1,39.2107893000066
1.5,1.35064e-12,-5.6386e-13,0.1,39.72813209999
1.44,9.07183e-13,-5.79357e-13,0.1,40.4558257999888
1.38,6.80685e-13,-2.80142e-13,0.1,41.1745004999975
1.32,4.92334e-13,-2.7895e-13,0.1,41.6913929999864
1.26,3.20673e-13,8.34465e-15,0.1,42.2098077999835
1.2,1.56164e-13,-5.96046e-15,0.1,42.741855500004
1.14,-7.7486e-14,7.98702e-14,0.1,43.2594172999961
1.08,-3.26633e-13,1.07288e-13,0.1,43.7753549999907
1.02,-4.35114e-13,2.31266e-13,0.1,44.2912116999796
0.96,-5.53131e-13,4.88758e-13,0.1,44.8138180999958
0.9,-9.54866e-13,5.55515e-13,0.1,45.331826699985
