keithley1_smub_volt,keithley1_smua_curr,keithley1_smua_volt,keithley1_smub_curr,time
0.36,-2.8218e-13,0.0,1.27709e-12,72.7810560000071
0.37,-3.33881e-13,0.0,1.34001e-12,73.2988850000256
0.38,-3.09682e-13,0.0,1.24811e-12,73.814059700002
0.39,-3.07083e-13,0.0,1.28493e-12,74.3282067000109
0.4,-3.17681e-13,0.0,1.32506e-12,74.8514870000072
0.41,-3.1749e-13,0.0,1.28105e-12,75.366165000014
0.42,-3.3524e-13,0.0,1.31508e-12,75.8832747999986
0.43,-2.86245e-13,0.0,1.29657e-12,76.4001863000158
0.44,-3.1122e-13,0.0,1.34584e-12,76.9270549000066
0.45,-3.08108e-13,0.0,1.26479e-12,77.4440054000006
0.46,-3.08061e-13,0.0,1.36226e-12,77.9606462000229
0.47,-3.28517e-13,0.0,1.33888e-12,78.4771619000239
0.48,-3.43478e-13,0.0,1.37327e-12,79.004359500017
0.49,-3.63827e-13,0.0,1.29364e-12,79.5209566000267
0.5,-3.60203e-13,0.0,1.31835e-12,80.0368884000054
0.49,-2.57897e-13,0.0,-9.87804e-13,80.5537161000248
0.48,-2.63989e-13,0.0,-1.14411e-12,81.0817200000165
0.47,-2.46406e-13,0.0,-1.17273e-12,81.5958018000238
0.46,-2.60508e-13,0.0,-1.24636e-12,82.311379300023
0.45,-2.54726e-13,0.0,-1.30634e-12,83.0278723000083
0.44,-2.50196e-13,0.0,-1.28845e-12,83.5547756000014
0.43,-2.29359e-13,0.0,-1.29762e-12,84.0714556000021
0.42,-2.29502e-13,0.0,-1.3775e-12,84.5888199000037
0.41,-2.03276e-13,0.0,-1.35895e-12,85.1061137000215
0.4,-1.95897e-13,0.0,-1.35329e-12,85.6350999000133
0.39,-2.07567e-13,0.0,-1.33729e-12,86.1515163000149
0.38,-2.14243e-13,0.0,-1.43056e-12,86.6673470000096
0.37,-1.89221e-13,0.0,-1.36193e-12,87.1837973000074
0.36,-2.17593e-13,0.0,-1.44528e-12,87.7109615000081
0.35,-2.17462e-13,0.0,-1.36473e-12,88.2267744000128
0.34,-2.07412e-13,0.0,-1.43212e-12,88.7435078000126
0.33,-2.01142e-13,0.0,-1.39725e-12,89.2604119000025
0.32,-1.86539e-13,0.0,-1.45651e-12,89.7861332000175
0.31,-2.18987e-13,0.0,-1.46705e-12,90.3031143000117
0.3,-2.10774e-13,0.0,-1.46961e-12,90.8208306000161
0.29,-1.74594e-13,0.0,-1.48034e-12,91.3357240000041
0.28,-1.98042e-13,0.0,-1.44279e-12,91.8682211000123
0.27,-1.79088e-13,0.0,-1.4806e-12,92.3860673000163
0.26,-1.55628e-13,0.0,-1.45315e-12,92.903140600014
0.25,-1.36626e-13,0.0,-1.48392e-12,93.4202656999987
0.24,-1.26624e-13,0.0,-1.47077e-12,93.9515076000243
0.23,-1.48141e-13,0.0,-1.46176e-12,94.4680318000028
0.22,-1.67572e-13,0.0,-1.51403e-12,94.9862117000157
0.21,-1.59729e-13,0.0,-1.4927e-12,95.5035905000113
0.2,-1.60015e-13,0.0,-1.53563e-12,96.0324234
0.19,-1.51694e-13,0.0,-1.54669e-12,96.546880400012
0.18,-1.26445e-13,0.0,-1.52966e-12,97.0615466000163
0.17,-1.28007e-13,0.0,-1.43006e-12,97.7779648000142
0.16,-1.21379e-13,0.0,-1.50928e-12,98.5041577000229
0.15,-1.12212e-13,0.0,-1.56211e-12,99.0212345000182
0.14,-1.15323e-13,0.0,-1.56764e-12,99.537925600016
0.13,-1.21164e-13,0.0,-1.5945e-12,100.054748000024
0.12,-1.104e-13,0.0,-1.52049e-12,100.581303700019
0.11,-1.2511e-13,0.0,-1.54803e-12,101.097925200011
0.1,-1.16813e-13,0.0,-1.53503e-12,101.614289300021
0.09,-8.61883e-14,0.0,-1.59842e-12,102.132368300023
0.08,-8.34703e-14,0.0,-1.55469e-12,102.700596500013
0.07,-5.09501e-14,0.0,-1.54369e-12,103.216380700003
0.06,-5.40257e-14,0.0,-1.58811e-12,103.733534500003
0.05,-5.35011e-14,0.0,-1.57084e-12,104.250989000022
0.04,-6.38485e-14,0.0,-1.52043e-12,104.776153100014
0.03,-2.83957e-14,0.0,-1.58132e-12,105.293869700021
0.02,-3.37482e-14,0.0,-1.59836e-12,105.812521200016
0.01,-3.27229e-14,0.0,-1.57156e-12,106.329711600003
0.0,-2.80023e-14,0.0,-1.597e-12,106.859494400007
