keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,time
0.0,1.0252e-13,-3.68357e-13,0.1,0.136777999985497
0.01,1.81198e-13,-4.13656e-13,0.1,0.661196700006258
0.02,4.02927e-13,-3.68357e-13,0.1,1.18089650000911
0.03,5.84126e-13,-2.88486e-13,0.1,1.69691989998682
0.04,2.63453e-13,-3.25441e-13,0.1,2.23049449999235
0.05,4.31538e-13,-3.50475e-13,0.1,2.75104460000875
0.06,5.50747e-13,-3.57628e-13,0.1,3.27041239998653
0.07,6.8903e-13,-4.88758e-13,0.1,3.79096109999227
0.08,4.60148e-13,-4.13656e-13,0.1,4.31612750000204
0.09,6.7234e-13,-3.21865e-13,0.1,4.83702079998329
0.1,8.32081e-13,-3.88622e-13,0.1,5.35646179999458
0.11,6.17504e-13,-3.5286e-13,0.1,5.87523059998057
0.12,8.51154e-13,-3.48091e-13,0.1,6.40650429998641
0.13,9.2864e-13,-4.54187e-13,0.1,6.92647089998354
0.14,8.05855e-13,-4.63724e-13,0.1,7.4449045000074
0.15,6.19888e-13,-2.46763e-13,0.1,7.96514859999297
0.16,6.04391e-13,-4.94719e-13,0.1,8.69233269998222
0.17,7.4625e-13,-4.58956e-13,0.1,9.41268929999205
0.18,7.06911e-13,-4.70877e-13,0.1,9.93111770000542
0.19,6.12736e-13,-5.14984e-13,0.1,10.4526068999839
0.2,7.06911e-13,-5.23329e-13,0.1,10.9887540999916
0.21,8.08239e-13,-4.92334e-13,0.1,11.5082042999857
0.22,5.90086e-13,-3.15905e-13,0.1,12.0289417000022
0.23,7.33137e-13,-2.74181e-13,0.1,12.5473133999913
0.24,5.8651e-13,-5.06639e-13,0.1,13.0741291999875
0.25,5.78165e-13,-3.37362e-13,0.1,13.5903916999814
0.26,6.24657e-13,-5.09024e-13,0.1,14.1201471999811
0.27,6.54459e-13,-2.99215e-13,0.1,14.6392468999838
0.28,7.62939e-13,-4.8995e-13,0.1,15.1696549000044
0.29,7.61747e-13,-3.98159e-13,0.1,15.6904226999904
0.3,1.01328e-12,-4.99487e-13,0.1,16.2163066999929
0.31,7.10487e-13,-3.71933e-13,0.1,16.7379526000004
