keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,time
3.0,1.70012e-09,-5.08829e-10,0.1,0.118157699995209
2.97,1.50809e-09,-4.88563e-10,0.1,0.83808209997369
2.94,1.33871e-09,-4.43518e-10,0.1,1.35649049998028
2.91,1.16109e-09,-3.98281e-10,0.1,1.87482339999406
2.88,1.11371e-09,-3.68905e-10,0.1,2.41059849999147
2.85,9.91386e-10,-3.51696e-10,0.1,2.93175829999382
2.82,9.54615e-10,-3.3506e-10,0.1,3.45259199998691
2.79,8.8452e-10,-3.16539e-10,0.1,3.97115559998201
2.76,8.59306e-10,-3.12827e-10,0.1,4.50471079998533
2.73,8.0984e-10,-3.01937e-10,0.1,5.02379529998871
2.7,7.5852e-10,-2.7691e-10,0.1,5.54172509998898
2.67,7.23406e-10,-2.54388e-10,0.1,6.05855779998819
2.64,6.89708e-10,-2.52306e-10,0.1,6.58854449997307
2.61,6.67702e-10,-2.4232e-10,0.1,7.10639069997706
2.58,6.30701e-10,-2.20423e-10,0.1,7.62212469999213
2.55,6.11676e-10,-2.10891e-10,0.1,8.14011629999732
2.52,5.73541e-10,-1.95233e-10,0.1,8.66913649998605
2.49,5.4585e-10,-1.85227e-10,0.1,9.18818629998714
2.46,5.13114e-10,-1.82768e-10,0.1,9.70494129997678
2.43,4.98815e-10,-1.65832e-10,0.1,10.2232815999887
2.4,4.74851e-10,-1.54001e-10,0.1,10.7466639999766
2.37,4.43047e-10,-1.3635e-10,0.1,11.2644443999743
2.34,4.20617e-10,-1.25691e-10,0.1,11.7804045999947
2.31,3.94849e-10,-1.24376e-10,0.1,12.2970392999996
2.28,3.72088e-10,-1.08819e-10,0.1,12.8243098999956
2.25,3.61727e-10,-9.69255e-11,0.1,13.3423811999965
2.22,3.31995e-10,-8.62503e-11,0.1,13.8611341999786
2.19,3.18052e-10,-8.45909e-11,0.1,14.3778057999734
2.16,2.93111e-10,-7.4538e-11,0.1,15.1083045999985
2.13,2.56426e-10,-6.54912e-11,0.1,15.6267084999999
2.1,2.38869e-10,-5.63276e-11,0.1,16.3428572999837
2.07,2.21744e-10,-5.28038e-11,0.1,16.8609167999821
2.04,1.9273e-10,-4.53126e-11,0.1,17.3883402999782
2.01,1.6958e-10,-3.77131e-11,0.1,17.9073920999945
1.98,1.56177e-10,-3.61705e-11,0.1,18.425279099989
1.95,1.42012e-10,-3.35634e-11,0.1,18.9514709999785
1.92,1.24593e-10,-2.74825e-11,0.1,19.4775510999898
1.89,1.11221e-10,-2.46799e-11,0.1,20.0030305999971
1.86,9.95183e-11,-2.02525e-11,0.1,20.5279188999848
1.83,9.86624e-11,-1.93191e-11,0.1,21.0511493999802
1.8,8.9196e-11,-1.64914e-11,0.1,21.5876606999955
1.77,8.21757e-11,-1.43099e-11,0.1,22.1075010999921
1.74,6.85787e-11,-1.212e-11,0.1,22.632799199986
1.71,6.28829e-11,-1.16408e-11,0.1,23.1534996999835
1.68,5.34642e-11,-1.10507e-11,0.1,23.6921497999865
1.65,4.39501e-11,-9.77755e-12,0.1,24.2183459999796
1.62,3.64625e-11,-7.80463e-12,0.1,24.7486932999745
1.59,3.30138e-11,-7.36833e-12,0.1,25.2799978999828
1.56,2.66993e-11,-6.12974e-12,0.1,25.8146492999804
1.53,2.29919e-11,-5.11765e-12,0.1,26.3440036999818
1.5,1.93036e-11,-4.77433e-12,0.1,26.8657787999837
1.47,1.51551e-11,-3.78132e-12,0.1,27.3920609999914
1.44,1.25611e-11,-3.11375e-12,0.1,27.9239400999795
1.41,1.01209e-11,-2.37823e-12,0.1,28.4427198999911
1.38,9.20415e-12,-2.1565e-12,0.1,28.9641465999885
1.35,7.29561e-12,-1.60098e-12,0.1,29.4836882999807
1.32,5.56827e-12,-1.38402e-12,0.1,30.2126238999772
1.29,4.94719e-12,-1.18852e-12,0.1,30.7330232999811
1.26,4.15206e-12,-1.13964e-12,0.1,31.2529597999819
1.23,3.43442e-12,-9.82285e-13,0.1,31.9741125
1.2,2.84076e-12,-6.7234e-13,0.1,32.5143123999878
1.17,2.47359e-12,-7.54595e-13,0.1,33.0349059999862
1.14,3.31521e-12,-5.00679e-14,0.1,33.5539767000009
1.11,1.7941e-12,-4.45843e-13,0.1,34.0707531999797
1.08,1.69039e-12,-2.41995e-13,0.1,34.6004078999977
1.05,1.20878e-12,-2.96831e-13,0.1,35.119194799976
1.02,1.18136e-12,-1.83582e-13,0.1,35.6387649999815
0.99,7.22408e-13,1.3113e-14,0.1,36.1567683999892
0.96,9.5129e-13,-2.03848e-13,0.1,36.6900859999878
0.93,5.91278e-13,6.67572e-14,0.1,37.2079008999863
0.9,4.50611e-13,8.46386e-14,0.1,37.726036899985
0.87,2.8491e-13,2.98023e-14,0.1,38.2459973999939
0.84,4.50611e-13,-1.43051e-14,0.1,38.7820534999773
0.81,1.62125e-13,1.39475e-13,0.1,39.2995896999782
0.78,-2.02656e-14,-4.76837e-15,0.1,39.818552199984
0.75,-5.24521e-14,5.96046e-14,0.1,40.3382351999753
0.72,-2.46763e-13,2.47955e-13,0.1,40.8610035999736
0.69,-3.49283e-13,2.22921e-13,0.1,41.3793459999724
0.66,-3.91006e-13,2.92063e-13,0.1,41.8984936999914
0.63,-3.38554e-13,4.27961e-13,0.1,42.4177312999964
0.6,-7.36713e-13,6.00815e-13,0.1,42.9456777999876
0.57,-1.15633e-12,1.10626e-12,0.1,43.4659226999793
0.54,-1.93477e-12,1.9002e-12,0.1,43.9838163999957
0.51,-3.21388e-12,3.03864e-12,0.1,44.5007735999825
0.48,-6.11544e-12,5.60761e-12,0.1,45.0644918999751
0.45,-1.24276e-11,1.17207e-11,0.1,45.5839200999762
0.42,-2.18046e-11,2.02394e-11,0.1,46.3021524999931
0.39,-2.16866e-11,1.92559e-11,0.1,47.0286316999991
0.36,-1.08659e-11,6.24895e-12,0.1,47.5603969999938
0.33,-1.06597e-11,1.31249e-12,0.1,48.0918056999799
0.3,-1.50549e-11,6.92606e-13,0.1,48.6146275999781
0.27,-1.17326e-11,7.25985e-13,0.1,49.1339257999789
0.24,-2.85506e-12,5.57899e-13,0.1,49.6668338999734
0.21,-5.51939e-13,3.23057e-13,0.1,50.1873687999905
0.18,-2.19345e-13,2.72989e-13,0.1,50.704645299993
0.15,-1.5378e-13,3.5286e-13,0.1,51.2228750999784
0.12,-2.14577e-14,2.81334e-13,0.1,51.7536946999899
0.09,1.60933e-13,3.92199e-13,0.1,52.2726426999725
0.06,6.55651e-14,4.12464e-13,0.1,52.7897291999834
0.03,-1.12057e-13,3.95775e-13,0.1,53.309790499974
0.0,7.62939e-14,1.97887e-13,0.1,53.8425148999959
0.03,1.43051e-14,2.55108e-13,0.1,54.3623755000008
0.06,1.77622e-13,8.70228e-14,0.1,54.8810997999972
0.09,1.65701e-13,-1.66893e-14,0.1,55.4003694999847
0.12,1.09673e-13,1.14441e-13,0.1,55.9214004999958
0.15,1.65701e-13,8.22544e-14,0.1,56.4403987999831
0.18,3.45707e-13,-5.96046e-15,0.1,56.9579490999749
0.21,4.33922e-13,1.12057e-13,0.1,57.4766016999783
0.24,2.87294e-13,-2.76566e-13,0.1,58.0087580999825
0.27,3.50475e-13,-5.84126e-14,0.1,58.5304693999933
0.3,4.78029e-13,-2.83718e-13,0.1,59.0506720999838
0.33,3.85046e-13,-2.44379e-13,0.1,59.5677747000009
0.36,6.60419e-13,-1.97887e-13,0.1,60.1004042999994
0.39,4.29153e-13,-3.39746e-13,0.1,60.6202698999841
0.42,4.60148e-13,-3.40939e-13,0.1,61.1403343999991
0.45,4.3273e-13,-4.86374e-13,0.1,61.8688114999968
0.48,4.00543e-13,-4.00543e-13,0.1,62.4103335999826
0.51,3.54052e-13,-2.40803e-13,0.1,63.1280957999988
0.54,2.38419e-13,-5.16176e-13,0.1,63.6486342999851
0.57,5.31673e-13,-4.06504e-13,0.1,64.1680556999927
0.6,4.07696e-13,-5.29289e-13,0.1,64.696495399985
0.63,6.09159e-13,-6.30617e-13,0.1,65.2155553999764
0.66,5.82933e-13,-5.47171e-13,0.1,65.7340056999819
0.69,6.40154e-13,-5.11408e-13,0.1,66.2527012999926
0.72,7.41482e-13,-6.59227e-13,0.1,66.7795331999951
0.75,8.2016e-13,-4.3869e-13,0.1,67.2970695999975
0.78,9.7394e-13,-6.68764e-13,0.1,67.8150291999918
0.81,1.21474e-12,-6.59227e-13,0.1,68.334200399986
0.84,1.07527e-12,-5.74589e-13,0.1,68.8607217999815
0.87,1.18017e-12,-8.52346e-13,0.1,69.3802973999991
0.9,1.6737e-12,-9.54866e-13,0.1,69.9094238999824
0.93,1.90496e-12,-8.10623e-13,0.1,70.430042699998
0.96,2.0659e-12,-1.14799e-12,0.1,70.9623077999859
0.99,2.49386e-12,-1.18613e-12,0.1,71.4880077999842
1.02,2.84076e-12,-1.41501e-12,0.1,72.0096830999828
1.05,3.24845e-12,-1.37806e-12,0.1,72.5281505999737
1.08,3.66092e-12,-1.50919e-12,0.1,73.0564072999987
1.11,4.56333e-12,-1.94192e-12,0.1,73.5752294999838
1.14,5.68032e-12,-1.9598e-12,0.1,74.095479599986
1.17,6.83784e-12,-2.35438e-12,0.1,74.6139835999929
1.2,9.05395e-12,-2.87056e-12,0.1,75.1430277999898
1.23,1.10924e-11,-3.37362e-12,0.1,75.6629411999893
1.26,1.41883e-11,-4.51326e-12,0.1,76.1822228999808
1.29,1.77324e-11,-5.46336e-12,0.1,76.700778599974
1.32,2.42233e-11,-7.05123e-12,0.1,77.4274484999769
1.35,2.93028e-11,-7.95603e-12,0.1,78.1505087999976
1.38,3.91793e-11,-1.06943e-11,0.1,78.674087899999
1.41,5.31304e-11,-1.40953e-11,0.1,79.1960930999776
1.44,6.96611e-11,-1.85311e-11,0.1,79.7248871999909
1.47,9.30417e-11,-2.40993e-11,0.1,80.2430987999833
1.5,1.23972e-10,-3.31318e-11,0.1,80.7615930999746
1.53,1.58741e-10,-4.26829e-11,0.1,81.2803458999842
1.56,2.04283e-10,-5.49412e-11,0.1,81.809148100001
1.59,2.6554e-10,-7.21729e-11,0.1,82.3281127999944
1.62,3.3574e-10,-9.8778e-11,0.1,82.847357599996
1.65,4.23299e-10,-1.28614e-10,0.1,83.3654803999816
