keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,time
0.0,-1.42109e-13,-2.99692e-13,0.001,0.0881957999954466
0.004,-1.18053e-13,-4.60863e-13,0.001,0.602569199982099
0.008,-1.12712e-13,-4.59909e-13,0.001,1.11970660000225
0.012,-1.0463e-13,-4.50373e-13,0.001,1.63752160000149
0.016,-1.22356e-13,-4.67539e-13,0.001,2.1631303000031
0.02,-1.12808e-13,-5.13315e-13,0.001,2.67915499999071
0.024,-1.35899e-13,-4.42147e-13,0.001,3.19545389999985
0.028,-1.24025e-13,-4.43459e-13,0.001,3.71196200000122
0.032,-1.45686e-13,-5.19633e-13,0.001,4.23322490000282
0.036,-1.24979e-13,-5.04971e-13,0.001,4.74736539999139
0.04,-1.21307e-13,-4.41313e-13,0.001,5.26308799997787
0.044,-1.3721e-13,-4.22001e-13,0.001,5.77979989998857
0.048,-1.20068e-13,-4.90546e-13,0.001,6.30258319998393
0.052,-1.27709e-13,-4.61936e-13,0.001,6.81913639997947
0.056,-1.44362e-13,-4.72903e-13,0.001,7.33651019999525
0.06,-1.19174e-13,-5.04851e-13,0.001,7.8540322999761
0.064,-1.19269e-13,-4.60148e-13,0.001,8.38242310000351
0.068,-1.17266e-13,-4.79817e-13,0.001,8.90134969999781
0.072,-9.37104e-14,-4.34399e-13,0.001,9.41892159997951
0.076,-1.28126e-13,-4.56691e-13,0.001,9.93670349998865
0.08,-1.26541e-13,-4.90189e-13,0.001,10.4660829999775
0.084,-7.28965e-14,-4.72307e-13,0.001,10.9848230999778
0.088,-1.11818e-13,-4.48108e-13,0.001,11.5044918999774
0.092,-4.34041e-14,-4.68254e-13,0.001,12.0209523999947
0.096,-1.16956e-13,-4.72188e-13,0.001,12.5497534000024
0.1,-1.07646e-13,-4.98652e-13,0.001,13.0684001999907
0.104,-1.25122e-13,-4.70877e-13,0.001,13.5873106999788
0.108,-7.15017e-14,-4.35352e-13,0.001,14.3049267999886
0.112,-8.06689e-14,-4.43697e-13,0.001,15.0322008999938
0.116,-5.87225e-14,-5.10216e-13,0.001,15.5518146999821
0.12,-5.37872e-14,-4.81725e-13,0.001,16.0709036999906
0.124,-4.87447e-14,-5.01394e-13,0.001,16.5899933999754
0.128,-2.21014e-14,-4.91023e-13,0.001,17.1194735000026
0.132,-2.23637e-14,-4.56095e-13,0.001,17.6385700999817
0.136,-4.40836e-14,-4.61817e-13,0.001,18.1568968999782
0.14,-4.44174e-14,-5.06163e-13,0.001,18.6759192000027
0.144,-6.75917e-15,-4.2069e-13,0.001,19.2086464999884
0.148,-1.51753e-14,-4.74691e-13,0.001,19.7277805999911
0.152,1.04308e-14,-4.99129e-13,0.001,20.2450640999887
0.156,-9.78708e-15,-4.2522e-13,0.001,20.7627706999774
0.16,3.15666e-14,-4.39167e-13,0.001,21.2953125999775
0.164,2.36869e-14,-4.72069e-13,0.001,21.8143046999758
0.168,4.60267e-14,-4.63247e-13,0.001,22.3311319999921
0.172,7.47204e-14,-4.68969e-13,0.001,22.8519539999834
0.176,5.91874e-14,-4.79341e-13,0.001,23.386873099982
0.18,6.181e-14,-5.23329e-13,0.001,23.9055922999978
0.184,9.39369e-14,-5.14388e-13,0.001,24.4249128999945
0.188,8.61406e-14,-4.78625e-13,0.001,24.9432024999987
0.192,7.79033e-14,-4.94122e-13,0.001,25.4777535999892
0.196,8.72016e-14,-4.92454e-13,0.001,26.0013799000008
0.2,1.14453e-13,-4.70161e-13,0.001,26.5202984999924
0.204,1.21248e-13,-4.47154e-13,0.001,27.041759499989
0.208,7.83682e-14,-4.63247e-13,0.001,27.5766324999859
0.212,9.43184e-14,-4.77195e-13,0.001,28.095897399995
0.216,9.95398e-14,-5.04851e-13,0.001,28.6150158999953
0.22,9.48906e-14,-4.90308e-13,0.001,29.1312731999788
0.224,9.97305e-14,-4.90189e-13,0.001,30.0529310999846
0.228,5.88656e-14,-4.95315e-13,0.001,30.57262359999
0.232,6.29067e-14,-5.40733e-13,0.001,31.0937343999976
0.236,9.21845e-14,-4.86255e-13,0.001,31.6146980999911
0.24,9.12547e-14,-4.98414e-13,0.001,32.1451617999992
0.244,9.45568e-14,-4.78744e-13,0.001,32.6652993999887
0.248,5.66721e-14,-4.78744e-13,0.001,33.185456599982
0.252,7.24196e-14,-4.89116e-13,0.001,33.7056204999972
0.256,9.13501e-14,-4.6289e-13,0.001,34.2299074999755
0.26,6.04749e-14,-4.88758e-13,0.001,34.7474834999884
0.264,1.08695e-13,-4.87566e-13,0.001,35.2670614999952
0.268,9.32574e-14,-4.5979e-13,0.001,35.7861101999879
0.272,1.03462e-13,-4.9758e-13,0.001,36.314606400003
0.276,7.5984e-14,-4.74215e-13,0.001,36.834168899979
0.28,7.77125e-14,-4.97937e-13,0.001,37.353283799981
0.284,9.66311e-14,-5.26547e-13,0.001,37.8722438999976
0.288,5.74708e-14,-5.01037e-13,0.001,38.4009887999855
0.292,9.34482e-14,-4.79817e-13,0.001,38.9209502000012
0.296,7.86543e-14,-5.0509e-13,0.001,39.4390502999886
0.3,7.86662e-14,-4.90546e-13,0.001,39.957874499989
0.304,8.70109e-14,-4.73261e-13,0.001,40.4850690999883
0.308,7.4327e-14,-4.96864e-13,0.001,41.0028903999773
0.312,5.59211e-14,-5.72562e-13,0.001,41.5201299999899
0.316,1.02758e-13,-4.70996e-13,0.001,42.0394083999854
0.32,1.08612e-13,-5.01156e-13,0.001,42.5723937999865
0.324,8.72374e-14,-4.85659e-13,0.001,43.096481399989
0.328,9.34005e-14,-5.60284e-13,0.001,43.6155070999812
0.332,9.65834e-14,-4.55856e-13,0.001,44.1350870000024
0.336,9.00388e-14,-5.09381e-13,0.001,44.8658216999902
0.34,1.25468e-13,-5.07116e-13,0.001,45.3919873999839
0.344,9.43899e-14,-4.8244e-13,0.001,46.1105709999974
0.348,8.89778e-14,-5.3215e-13,0.001,46.6295532999793
0.352,8.31127e-14,-5.35846e-13,0.001,47.1713337999827
0.356,1.24156e-13,-5.11885e-13,0.001,47.6909768999903
0.36,1.26791e-13,-4.69446e-13,0.001,48.2090526999964
0.364,9.07183e-14,-5.38826e-13,0.001,48.7277021999762
0.368,1.32978e-13,-4.77195e-13,0.001,49.2619932999951
0.372,1.39153e-13,-4.9603e-13,0.001,49.7810581999947
0.376,1.38378e-13,-5.10931e-13,0.001,50.3001815000025
0.38,1.6284e-13,-5.21421e-13,0.001,50.8179504
0.384,1.60027e-13,-4.83513e-13,0.001,51.3508378999832
0.388,1.84989e-13,-4.74572e-13,0.001,51.8713552999834
0.392,1.6917e-13,-4.8697e-13,0.001,52.3884786999843
0.396,1.82641e-13,-5.20468e-13,0.001,52.9144264999777
