keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,time
0.0,-1.43051e-13,-1.89543e-12,0.1,0.0698345999990124
0.0300752,-1.3113e-13,-2.01464e-12,0.1,0.587223700014874
0.0601504,-4.76837e-14,-1.94311e-12,0.1,1.10486690001562
0.0902256,-4.76837e-14,-1.83582e-12,0.1,1.62214250001125
0.120301,1.3113e-13,-1.94311e-12,0.1,2.14922680001473
0.150376,5.96046e-14,-2.00272e-12,0.1,2.66705449999426
0.180451,1.54972e-13,-1.93119e-12,0.1,3.18548010001541
0.210526,4.76837e-14,-2.03848e-12,0.1,3.70376130001387
0.240602,1.78814e-13,-2.00272e-12,0.1,4.23131279999507
0.270677,8.34465e-14,-2.11e-12,0.1,4.74898800000665
0.300752,1.07288e-13,-1.94311e-12,0.1,5.26696609999635
0.330827,4.76837e-14,-2.12193e-12,0.1,5.78565219999291
0.360902,4.05312e-13,-2.13385e-12,0.1,6.31433870000183
0.390977,2.26498e-13,-2.30074e-12,0.1,6.8326526999881
0.421053,4.41074e-13,-2.14577e-12,0.1,7.34887159999926
0.451128,6.4373e-13,-2.28882e-12,0.1,7.86485899999388
0.481203,4.29153e-13,-2.15769e-12,0.1,8.391163399996
0.511278,7.7486e-13,-2.3365e-12,0.1,9.10893560000113
0.541353,8.22544e-13,-2.3365e-12,0.1,9.82549170000129
0.571429,7.62939e-13,-2.39611e-12,0.1,10.3431242000079
0.601504,8.34465e-13,-2.44379e-12,0.1,10.8725095000118
0.631579,7.7486e-13,-2.21729e-12,0.1,11.3904103999957
0.661654,7.98702e-13,-2.64645e-12,0.1,11.9066729999904
0.691729,7.7486e-13,-2.52724e-12,0.1,12.4238344999903
0.721804,7.27177e-13,-2.57492e-12,0.1,12.9511528000003
0.75188,7.51019e-13,-2.46763e-12,0.1,13.4664587000152
0.781955,8.82149e-13,-2.67029e-12,0.1,13.9826746000035
0.81203,8.58307e-13,-2.71797e-12,0.1,14.4992885999964
