keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.3,-7.0287e-12,-2.15045e-11,-0.2,8.00408e-07,37.9936104994908,0.005,2.18605e-09,0.001,1.69058290000248
-0.29,-6.20186e-12,-1.87042e-11,-0.19,8.00064e-07,37.9813193289516,0.005,2.20792e-09,0.001,2.72275240000454
-0.28,-6.24323e-12,-1.69892e-11,-0.18,8.0008e-07,37.9818911107343,0.005,2.19072e-09,0.001,3.76363260000653
-0.27,-5.94699e-12,-1.57207e-11,-0.17,8.00152e-07,37.9844640086865,0.005,2.19491e-09,0.001,4.79461860000447
-0.26,-5.72658e-12,-1.46363e-11,-0.16,8.0066e-07,38.0026116521599,0.005,2.18508e-09,0.001,5.83734270000423
-0.25,-5.4307e-12,-1.38764e-11,-0.15,8.0225e-07,38.0593492676971,0.005,2.16992e-09,0.001,6.86922079999931
-0.24,-5.24294e-12,-1.28865e-11,-0.14,8.0201e-07,38.0507912172502,0.005,2.1771e-09,0.001,7.91101120000531
-0.23,-5.03349e-12,-1.16131e-11,-0.13,8.01553e-07,38.0344892523944,0.005,2.1801e-09,0.001,8.94479449999926
-0.22,-4.81546e-12,-1.08633e-11,-0.12,8.02144e-07,38.0555697299818,0.005,2.16758e-09,0.001,9.98748700000579
-0.21,-4.61495e-12,-1.00181e-11,-0.11,8.0206e-07,38.0525743236158,0.005,2.17228e-09,0.001,11.0184730000037
-0.2,-4.40359e-12,-9.38618e-12,-0.1,8.01389e-07,38.0286371713053,0.005,2.16588e-09,0.001,12.0623229000048
-0.19,-4.24123e-12,-8.41904e-12,-0.09,8.01976e-07,38.0495786510402,0.005,2.16923e-09,0.001,13.0951024999958
-0.18,-4.04513e-12,-7.78425e-12,-0.08,8.01693e-07,38.0394841275556,0.005,2.16562e-09,0.001,14.1426715999987
-0.17,-3.85666e-12,-7.04753e-12,-0.07,8.01872e-07,38.0458693541814,0.005,2.15244e-09,0.001,15.3662953000021
-0.16,-3.6844e-12,-6.57594e-12,-0.06,8.0166e-07,38.0383068307996,0.005,2.17988e-09,0.001,16.6131752000074
-0.15,-3.53622e-12,-6.02984e-12,-0.05,8.01844e-07,38.0448706275868,0.005,2.16941e-09,0.001,17.6456083999947
-0.14,-3.33142e-12,-5.19228e-12,-0.04,8.01538e-07,38.0339540432921,0.005,2.1824e-09,0.001,18.6981700000033
