keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.3,-2.46278e-12,-9.86233e-12,-0.2,4.73641e-07,23.5627932525977,0.005,2.26587e-09,0.001,1.48300879999988
-0.29,-2.24242e-12,-7.88204e-12,-0.19,4.73893e-07,23.5768681874276,0.005,2.24688e-09,0.001,2.51215169999978
-0.28,-2.0957e-12,-6.65405e-12,-0.18,4.7397e-07,23.5811675844392,0.005,2.24149e-09,0.001,3.5506347999999
-0.27,-1.91658e-12,-5.71576e-12,-0.17,4.73935e-07,23.5792133871723,0.005,2.22665e-09,0.001,4.57682199999999
-0.26,-1.84066e-12,-4.94325e-12,-0.16,4.73593e-07,23.560111586091,0.005,2.25432e-09,0.001,5.61333960000047
-0.25,-1.6811e-12,-4.19277e-12,-0.15,4.7354e-07,23.5571503091167,0.005,2.2396e-09,0.001,6.63968620000014
-0.24,-1.64514e-12,-3.53194e-12,-0.14,4.73886e-07,23.5764773035111,0.005,2.23801e-09,0.001,7.67609869999978
-0.23,-1.51277e-12,-2.89592e-12,-0.13,4.73871e-07,23.5756396784802,0.005,2.23566e-09,0.001,8.7066219999997
-0.22,-1.42392e-12,-2.35366e-12,-0.12,4.74175e-07,23.5926111177715,0.005,2.24388e-09,0.001,9.74316050000016
-0.21,-1.2967e-12,-1.78237e-12,-0.11,4.73568e-07,23.5587147926672,0.005,2.23916e-09,0.001,10.7733054
-0.2,-1.22623e-12,-1.23409e-12,-0.1,4.73657e-07,23.5636870897522,0.005,2.2776e-09,0.001,11.8097802000002
-0.19,-1.1381e-12,-6.93917e-13,-0.09,4.73651e-07,23.5633519038473,0.005,2.25534e-09,0.001,12.8401402
-0.18,-1.11464e-12,-3.01039e-13,-0.08,4.74131e-07,23.5901553016404,0.005,2.24099e-09,0.001,13.8766795000001
