keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.3,-1.97399e-12,-5.71048e-12,-0.2,4.82356e-07,24.0458725463703,0.005,2.05909e-09,0.001,1.1816273000004
-0.29,-1.82104e-12,-3.84772e-12,-0.19,4.82097e-07,24.0316240513351,0.005,2.05954e-09,0.001,2.40967039999668
-0.28,-1.70112e-12,-3.36766e-12,-0.18,4.81747e-07,24.0123589202101,0.005,2.05767e-09,0.001,3.6498913999967
-0.27,-1.62816e-12,-2.56729e-12,-0.17,4.81267e-07,23.9859186876617,0.005,2.07862e-09,0.001,4.67687090000254
-0.26,-1.52171e-12,-1.84822e-12,-0.16,4.81679e-07,24.0086145912899,0.005,2.08302e-09,0.001,5.75199229999271
-0.25,-1.41525e-12,-9.58443e-13,-0.15,4.81953e-07,24.023699275205,0.005,2.06579e-09,0.001,6.78100679999625
-0.24,-1.2995e-12,-4.41909e-13,-0.14,4.81651e-07,24.0070726773475,0.005,2.06952e-09,0.001,7.81237660000625
-0.23,-1.22643e-12,1.30177e-13,-0.13,4.81658e-07,24.0074581630224,0.005,2.05928e-09,0.001,8.8409995999973
-0.22,-1.14155e-12,3.98397e-13,-0.12,4.81977e-07,24.0250202118884,0.005,2.06847e-09,0.001,10.0705914999999
-0.21,-1.01852e-12,8.09789e-13,-0.11,4.82385e-07,24.0474675302149,0.005,2.05756e-09,0.001,11.1007642000041
-0.2,-9.66907e-13,1.15967e-12,-0.1,4.81974e-07,24.0248550978804,0.005,2.05564e-09,0.001,12.1305073999974
-0.19,-9.05633e-13,1.4019e-12,-0.09,4.81769e-07,24.013570223934,0.005,2.06487e-09,0.001,13.1585379000026
-0.18,-8.4579e-13,2.10881e-12,-0.08,4.81611e-07,24.0048698101102,0.005,2.0715e-09,0.001,14.1968983999977
-0.17,-7.63536e-13,2.36952e-12,-0.07,4.8192e-07,24.0218828953746,0.005,2.07802e-09,0.001,15.2253468999988
-0.16,-7.16686e-13,2.91121e-12,-0.06,4.81904e-07,24.0210021880623,0.005,2.06248e-09,0.001,16.2543802
-0.15,-6.74725e-13,3.10683e-12,-0.05,4.81756e-07,24.0128544592718,0.005,2.0622e-09,0.001,17.2836171999952
-0.14,-6.32763e-13,3.7899e-12,-0.04,4.81552e-07,24.0016202952073,0.005,2.05247e-09,0.001,18.5207601000002
-0.13,-5.77927e-13,3.73757e-12,-0.03,4.81735e-07,24.0116981891409,0.005,2.0542e-09,0.001,19.7477440999937
-0.12,-5.18441e-13,4.43327e-12,-0.02,4.81641e-07,24.0065219752118,0.005,2.05766e-09,0.001,20.7899514000019
-0.11,-4.33564e-13,4.25386e-12,-0.01,4.81098e-07,23.9766041522375,0.005,2.05218e-09,0.001,21.8190790999943
-0.1,-3.67045e-13,4.83859e-12,1.38778e-17,4.81962e-07,24.024194633056,0.005,2.03398e-09,0.001,22.8569254000031
-0.09,-2.96354e-13,5.29993e-12,0.01,4.81254e-07,23.9852022842953,0.005,2.03619e-09,0.001,23.8841880999971
-0.08,-2.22802e-13,5.19478e-12,0.02,4.81079e-07,23.9755567809031,0.005,2.04054e-09,0.001,25.1141789999965
-0.07,-1.35064e-13,5.45382e-12,0.03,4.81185e-07,23.9813995584853,0.005,2.04661e-09,0.001,26.1433313000016
-0.06,-6.02007e-14,6.00052e-12,0.04,4.81356e-07,23.99082285071,0.005,2.05214e-09,0.001,27.1847444000014
-0.05,1.15633e-14,6.34909e-12,0.05,4.81565e-07,24.0023363192723,0.005,2.06454e-09,0.001,28.2135503000027
-0.04,6.93798e-14,6.39975e-12,0.06,4.81574e-07,24.0028320185533,0.005,2.05458e-09,0.001,29.2557706999942
-0.03,5.31673e-14,6.67036e-12,0.07,4.81936e-07,24.0227635776718,0.005,2.03542e-09,0.001,30.2850833999983
-0.02,1.12653e-13,6.81829e-12,0.08,4.81583e-07,24.0033277099085,0.005,2.04238e-09,0.001,31.3267611000047
-0.01,1.39236e-13,7.34258e-12,0.09,4.81981e-07,24.0252403625313,0.005,2.07242e-09,0.001,32.3562353000016
-1.38778e-17,1.36733e-13,7.68125e-12,0.1,4.81427e-07,23.9947346043034,0.005,2.0541e-09,0.001,33.4012574999942
0.01,1.30296e-13,7.88975e-12,0.11,4.81288e-07,23.9870759196653,0.005,2.06418e-09,0.001,34.629950100003
0.02,1.297e-13,7.88605e-12,0.12,4.81746e-07,24.0123038598255,0.005,2.08008e-09,0.001,35.8600267000002
0.03,1.66774e-13,8.06034e-12,0.13,4.81569e-07,24.0025566310424,0.005,2.08111e-09,0.001,36.8872318999929
0.04,1.78456e-13,8.53848e-12,0.14,4.81365e-07,23.9913187341189,0.005,2.06836e-09,0.001,37.9247546999977
0.05,2.41756e-13,8.659e-12,0.15,4.81221e-07,23.9833836475437,0.005,2.04319e-09,0.001,38.9542283000046
0.06,2.7287e-13,9.16445e-12,0.16,4.81645e-07,24.0067422572399,0.005,2.08354e-09,0.001,39.9955611000041
0.07,2.77638e-13,9.32693e-12,0.17,4.82101e-07,24.0318441550962,0.005,2.10639e-09,0.001,41.2113003999984
0.08,2.55227e-13,9.03642e-12,0.18,4.81665e-07,24.0078436439043,0.005,2.08862e-09,0.001,42.2729213999992
0.09,3.0303e-13,9.55367e-12,0.19,4.81606e-07,24.0045944406998,0.005,2.0806e-09,0.001,43.3050935000065
0.1,3.2568e-13,1.01682e-11,0.2,4.81428e-07,23.9947896958996,0.005,2.08732e-09,0.001,44.3473721000046
