keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.75,-9.76291e-11,5.89912e-11,0.25,1.50528e-06,56.9645278269415,0.005,2.39134e-11,0.001,1.694571
-0.739961,-9.52787e-11,6.19093e-11,0.260039,1.50439e-06,56.9458650658118,0.005,2.04921e-11,0.001,2.72838660000707
-0.729921,-9.33866e-11,6.35443e-11,0.270079,1.50451e-06,56.9483819333415,0.005,1.83821e-11,0.001,3.78120720000879
-0.719882,-9.16613e-11,6.49811e-11,0.280118,1.506e-06,56.9796190182719,0.005,1.65343e-11,0.001,4.81358250000631
-0.709843,-9.01132e-11,6.61335e-11,0.290157,1.50554e-06,56.9699781222538,0.005,1.49488e-11,0.001,5.85538110000198
-0.699803,-8.86538e-11,6.73084e-11,0.300197,1.50635e-06,56.9869528277715,0.005,1.32442e-11,0.001,6.88378010000451
-0.689764,-8.7263e-11,6.82173e-11,0.310236,1.50471e-06,56.9525763383148,0.005,1.17421e-11,0.001,7.92778080000426
-0.679724,-8.60913e-11,6.92897e-11,0.320276,1.50612e-06,56.982133628313,0.005,1.06931e-11,0.001,8.96013840001251
-0.669685,-8.48986e-11,7.02111e-11,0.330315,1.50601e-06,56.979828575529,0.005,9.52482e-12,0.001,10.0020472000033
-0.659646,-8.37878e-11,7.11213e-11,0.340354,1.50566e-06,56.9724933768341,0.005,7.93934e-12,0.001,11.0349528000079
-0.649606,-8.28246e-11,7.17918e-11,0.350394,1.50804e-06,57.0223445469354,0.005,7.02143e-12,0.001,12.0757378000126
-0.639567,-8.18673e-11,7.25529e-11,0.360433,1.50743e-06,57.0095738604592,0.005,6.00815e-12,0.001,13.1099533000088
-0.629528,-8.0959e-11,7.32349e-11,0.370472,1.50742e-06,57.0093644688266,0.005,5.06639e-12,0.001,14.1542189000029
-0.619488,-8.0116e-11,7.41544e-11,0.380512,1.50587e-06,56.9768946676911,0.005,4.31538e-12,0.001,15.3744364000013
-0.609449,-7.92835e-11,7.45207e-11,0.390551,1.50609e-06,56.9815049915612,0.005,3.20673e-12,0.001,16.6200635000132
-0.599409,-7.86371e-11,7.49242e-11,0.400591,1.50696e-06,56.9997311937412,0.005,2.67029e-12,0.001,17.8505756000086
-0.58937,-7.78074e-11,7.56042e-11,0.41063,1.50679e-06,56.9961704460125,0.005,1.5378e-12,0.001,18.8946984000067
-0.579331,-7.70731e-11,7.63776e-11,0.420669,1.50578e-06,56.9750084632382,0.005,7.7486e-13,0.001,19.9266153000062
-0.569291,-7.64241e-11,7.71602e-11,0.430709,1.5074e-06,57.0089456820652,0.005,-4.52995e-13,0.001,20.9765121000091
-0.559252,-7.57241e-11,7.76958e-11,0.440748,1.50849e-06,57.0317627677227,0.005,-9.89437e-13,0.001,22.0067746000132
-0.549213,-7.50719e-11,7.83607e-11,0.450787,1.50767e-06,57.0145989100742,0.005,-1.7643e-12,0.001,23.0506250000035
-0.539173,-7.44927e-11,7.8898e-11,0.460827,1.50762e-06,57.0135520800817,0.005,-2.51532e-12,0.001,24.0857011000044
-0.529134,-7.39323e-11,7.97244e-11,0.470866,1.50824e-06,57.0265307138795,0.005,-3.49283e-12,0.001,25.1340097000066
-0.519094,-7.33433e-11,8.00118e-11,0.480906,1.50848e-06,57.0315534995362,0.005,-3.91006e-12,0.001,26.1689621000114
-0.509055,-7.28314e-11,8.07064e-11,0.490945,1.50855e-06,57.0330183524013,0.005,-4.60148e-12,0.001,27.2114272000035
-0.499016,-7.2246e-11,8.1272e-11,0.500984,1.50856e-06,57.0332276124413,0.005,-5.23329e-12,0.001,28.2449970000016
-0.488976,-7.16511e-11,8.1839e-11,0.511024,1.50909e-06,57.0443167296315,0.005,-5.8651e-12,0.001,29.2928877000086
-0.478937,-7.11727e-11,8.25188e-11,0.521063,1.51035e-06,57.0706664257588,0.005,-6.79493e-12,0.001,30.3250606000074
-0.468898,-7.06242e-11,8.26427e-11,0.531102,1.50884e-06,57.0390864211423,0.005,-6.87838e-12,0.001,31.5612747000123
-0.458858,-7.02328e-11,8.2873e-11,0.541142,1.50929e-06,57.04850045308,0.005,-7.24792e-12,0.001,32.7922638000018
-0.448819,-6.96815e-11,8.28133e-11,0.551181,1.50934e-06,57.0495463112705,0.005,-8.35657e-12,0.001,34.0387407000089
-0.43878,-6.92115e-11,8.35006e-11,0.56122,1.51093e-06,57.0827894532905,0.005,-8.35657e-12,0.001,35.0731479000096
-0.42874,-6.87648e-11,8.39045e-11,0.57126,1.51018e-06,57.0671123844717,0.005,-9.01222e-12,0.001,36.1149738000095
-0.418701,-6.82269e-11,8.48011e-11,0.581299,1.50934e-06,57.0495463112705,0.005,-9.83477e-12,0.001,37.1449753000052
-0.408661,-6.78518e-11,8.50941e-11,0.591339,1.51127e-06,57.0898942407018,0.005,-1.01924e-11,0.001,38.1836434000143
-0.398622,-6.74458e-11,8.56366e-11,0.601378,1.51257e-06,57.1170472452454,0.005,-1.08838e-11,0.001,39.2118816000002
-0.388583,-6.6976e-11,8.60439e-11,0.611417,1.51315e-06,57.1291553474135,0.005,-1.13368e-11,0.001,40.248716800008
-0.378543,-6.65479e-11,8.65954e-11,0.621457,1.51321e-06,57.1304076874831,0.005,-1.19448e-11,0.001,41.2803718000068
-0.368504,-6.61325e-11,8.69287e-11,0.631496,1.51291e-06,57.124145570524,0.005,-1.25051e-11,0.001,42.3218897000042
-0.358465,-6.57282e-11,8.7234e-11,0.641535,1.5121e-06,57.107232650061,0.005,-1.28508e-11,0.001,43.3548041000031
