keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.5,-1.71554e-11,5.66125e-12,0.0,7.30971e-07,35.4165109436608,0.005,1.70968e-08,0.001,1.54482820001431
-0.49,-1.62852e-11,5.94616e-12,0.01,7.31158e-07,35.4237256560411,0.005,1.71022e-08,0.001,2.5725179000292
-0.48,-1.55056e-11,6.07252e-12,0.02,7.32062e-07,35.4585810973841,0.005,1.67768e-08,0.001,3.60590069997124
-0.47,-1.47879e-11,6.10352e-12,0.03,7.33548e-07,35.5157972534444,0.005,1.6886e-08,0.001,4.63191770005506
-0.46,-1.43027e-11,6.27279e-12,0.04,7.34832e-07,35.5651564377986,0.005,1.68204e-08,0.001,5.66626239998732
-0.45,-1.37734e-11,6.54101e-12,0.05,7.35146e-07,35.5772159875391,0.005,1.70752e-08,0.001,6.69239340000786
-0.44,-1.32596e-11,6.34074e-12,0.06,7.35465e-07,35.5894630868396,0.005,1.70275e-08,0.001,7.72061479999684
-0.43,-1.2877e-11,6.67691e-12,0.07,7.35756e-07,35.60063126913,0.005,1.70804e-08,0.001,8.74649080005474
-0.42,-1.24252e-11,6.55889e-12,0.08,7.36501e-07,35.6292062544595,0.005,1.69724e-08,0.001,9.78390939999372
-0.41,-1.20568e-11,6.68168e-12,0.09,7.37439e-07,35.6651489767153,0.005,1.69562e-08,0.001,10.8115765999537
-0.4,-1.14799e-11,6.65426e-12,0.1,7.37557e-07,35.6696678044601,0.005,1.7108e-08,0.001,11.8377441000193
-0.39,-1.12462e-11,6.79493e-12,0.11,7.38089e-07,35.6900331993014,0.005,1.69446e-08,0.001,12.867608700064
-0.38,-1.10161e-11,6.92368e-12,0.12,7.39119e-07,35.729427014768,0.005,1.68928e-08,0.001,13.9110723000485
-0.37,-1.05536e-11,6.97374e-12,0.13,7.39369e-07,35.7389815849449,0.005,1.70114e-08,0.001,15.1289962000446
-0.36,-1.03521e-11,7.0703e-12,0.14,7.40159e-07,35.7691559944539,0.005,1.70171e-08,0.001,16.3726866999641
-0.35,-9.96351e-12,7.00474e-12,0.15,7.41807e-07,35.8320141212805,0.005,1.69953e-08,0.001,17.3999423000496
-0.34,-9.81569e-12,7.20739e-12,0.16,7.42245e-07,35.8487003873075,0.005,1.71254e-08,0.001,18.4433316000504
-0.33,-9.46999e-12,7.14898e-12,0.17,7.42781e-07,35.8691087304862,0.005,1.71024e-08,0.001,19.4702968000202
-0.32,-9.38535e-12,7.39098e-12,0.18,7.43924e-07,35.9125870036125,0.005,1.71314e-08,0.001,20.5024848000612
-0.31,-9.12428e-12,7.34568e-12,0.19,7.4381e-07,35.9082531370128,0.005,1.70798e-08,0.001,21.5301054000156
-0.3,-8.85487e-12,7.59959e-12,0.2,7.45174e-07,35.9600704946425,0.005,1.69717e-08,0.001,22.561173700029
-0.29,-8.66413e-12,7.58648e-12,0.21,7.45869e-07,35.9864420502938,0.005,1.70239e-08,0.001,23.588481200044
-0.28,-8.63314e-12,7.55906e-12,0.22,7.46368e-07,36.0053635751439,0.005,1.70671e-08,0.001,24.6245005000383
-0.27,-8.40425e-12,7.56621e-12,0.23,7.46579e-07,36.0133612274781,0.005,1.70223e-08,0.001,25.6513695999747
-0.26,-8.23617e-12,7.73191e-12,0.24,7.4671e-07,36.0183256284105,0.005,1.68502e-08,0.001,26.6882750999648
-0.25,-8.19087e-12,7.96676e-12,0.25,7.46754e-07,36.0199928947873,0.005,1.69158e-08,0.001,27.7139979000203
-0.24,-7.96676e-12,7.97272e-12,0.26,7.4724e-07,36.0384030598898,0.005,1.69981e-08,0.001,28.7506785000442
-0.23,-7.82371e-12,7.93338e-12,0.27,7.4842e-07,36.0830603406409,0.005,1.70385e-08,0.001,29.7767428000225
-0.22,-7.53283e-12,8.1563e-12,0.28,7.49383e-07,36.119460918205,0.005,1.70377e-08,0.001,31.0060287000379
-0.21,-7.41959e-12,8.04067e-12,0.29,7.49561e-07,36.1261848143592,0.005,1.69275e-08,0.001,32.0343472000677
-0.2,-7.17521e-12,8.23736e-12,0.3,7.51069e-07,36.1830946993223,0.005,1.69232e-08,0.001,33.4767508000368
-0.19,-6.99878e-12,8.31366e-12,0.31,7.5158e-07,36.2023571317371,0.005,1.65898e-08,0.001,34.5020093000494
-0.18,-6.89864e-12,8.35657e-12,0.32,7.51631e-07,36.2042789947868,0.005,1.6529e-08,0.001,35.5431194000412
-0.17,-6.69718e-12,8.38757e-12,0.33,7.52487e-07,36.23651962574,0.005,1.64843e-08,0.001,36.5686294999905
-0.16,-6.76632e-12,8.58426e-12,0.34,7.53222e-07,36.2641780273536,0.005,1.64735e-08,0.001,37.6058554999763
