keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.3,-7.05123e-12,-1.32525e-11,-0.2,9.00491e-07,41.392797597424,0.005,-1.61529e-10,0.001,1.54772939998657
-0.289951,-6.43969e-12,-1.23286e-11,-0.189951,9.00456e-07,41.3916660979769,0.005,-1.6582e-10,0.001,2.57633359997999
-0.279902,-6.11305e-12,-1.1785e-11,-0.179902,8.99529e-07,41.3616839612777,0.005,-1.61052e-10,0.001,3.61427620006725
-0.269853,-5.8794e-12,-1.12486e-11,-0.169853,8.99745e-07,41.3686724276128,0.005,-1.58072e-10,0.001,4.6413668000605
-0.259804,-5.46336e-12,-1.07193e-11,-0.159804,9.00524e-07,41.3938644056475,0.005,-1.65939e-10,0.001,5.68183300003875
-0.249755,-5.36203e-12,-1.00374e-11,-0.149755,9.00775e-07,41.401977530265,0.005,-1.63078e-10,0.001,6.71175990009215
-0.239706,-5.10812e-12,-9.64284e-12,-0.139706,9.01438e-07,41.423398611806,0.005,-1.69039e-10,0.001,7.74953190004453
-0.229657,-4.5526e-12,-9.20892e-12,-0.129657,9.01102e-07,41.4125443471769,0.005,-1.68085e-10,0.001,8.78119840007275
-0.219608,-4.4477e-12,-8.58903e-12,-0.119608,9.00503e-07,41.3931855315177,0.005,-1.60575e-10,0.001,9.81823970004916
-0.209559,-4.30226e-12,-8.31008e-12,-0.109559,9.01064e-07,41.4113165658081,0.005,-1.68443e-10,0.001,10.8482826000545
-0.19951,-3.88026e-12,-7.86066e-12,-0.0995098,9.01314e-07,41.4193932702493,0.005,-1.67131e-10,0.001,11.88993569999
-0.189461,-3.94106e-12,-7.64608e-12,-0.0894608,9.00817e-07,41.4033349179155,0.005,-1.66893e-10,0.001,12.9190365000395
-0.179412,-3.84092e-12,-7.2813e-12,-0.0794118,9.01251e-07,41.4173581195527,0.005,-1.6582e-10,0.001,13.9618543999968
-0.169363,-3.42488e-12,-6.76751e-12,-0.0693627,9.00679e-07,41.3988747286423,0.005,-1.6439e-10,0.001,15.1815669999924
-0.159314,-3.32952e-12,-6.2716e-12,-0.0593137,9.00443e-07,41.3912458172675,0.005,-1.66178e-10,0.001,16.4125244000461
