keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.3,-2.11514e-11,-1.93042e-11,-0.2,1.18248e-06,49.4927558349819,0.005,1.91736e-08,0.001,1.58061820000876
-0.29,-1.9737e-11,-1.82784e-11,-0.19,1.18215e-06,49.4842799012488,0.005,1.90437e-08,0.001,2.61048979999032
-0.28,-1.84923e-11,-1.74847e-11,-0.18,1.18188e-06,49.4773435630506,0.005,1.91474e-08,0.001,3.65548740001395
-0.27,-1.73498e-11,-1.6765e-11,-0.17,1.18209e-06,49.4827386081537,0.005,1.91975e-08,0.001,4.68726010003593
-0.26,-1.63363e-11,-1.6094e-11,-0.16,1.18121e-06,49.4601253977592,0.005,1.92332e-08,0.001,5.72087730001658
-0.25,-1.54135e-11,-1.54239e-11,-0.15,1.18026e-06,49.4356974663067,0.005,1.91998e-08,0.001,6.75047480000649
-0.24,-1.45438e-11,-1.48008e-11,-0.14,1.18038e-06,49.4387840139584,0.005,1.91736e-08,0.001,7.78469889995176
-0.23,-1.37768e-11,-1.39898e-11,-0.13,1.18223e-06,49.486334856156,0.005,1.91307e-08,0.001,8.81605989998206
-0.22,-1.30261e-11,-1.35223e-11,-0.12,1.18082e-06,49.4500990932365,0.005,1.90723e-08,0.001,9.85612749995198
-0.21,-1.22664e-11,-1.29151e-11,-0.11,1.18164e-06,49.4711768078674,0.005,1.91462e-08,0.001,10.8869563000044
-0.2,-1.16179e-11,-1.23402e-11,-0.1,1.18206e-06,49.4819679368814,0.005,1.91247e-08,0.001,11.9277206000406
-0.19,-1.09931e-11,-1.17933e-11,-0.09,1.18125e-06,49.4611535789284,0.005,1.91295e-08,0.001,12.9585119000403
-0.18,-1.04269e-11,-1.11724e-11,-0.08,1.18112e-06,49.4578118828345,0.005,1.88351e-08,0.001,14.0035129999742
-0.17,-9.87411e-12,-1.05931e-11,-0.07,1.1808e-06,49.4495848485467,0.005,1.90115e-08,0.001,15.2236093999818
-0.16,-9.36484e-12,-1.00546e-11,-0.06,1.18074e-06,49.448042070431,0.005,1.89424e-08,0.001,16.4659626999637
-0.15,-8.8954e-12,-9.63378e-12,-0.05,1.18146e-06,49.4665510487052,0.005,1.89376e-08,0.001,17.6894758000271
-0.14,-8.3735e-12,-8.93164e-12,-0.04,1.18224e-06,49.4865917172791,0.005,1.89233e-08,0.001,18.728310400038
-0.13,-7.91109e-12,-8.39782e-12,-0.03,1.18249e-06,49.4930126503371,0.005,1.90818e-08,0.001,19.7575099000242
-0.12,-7.4439e-12,-7.74896e-12,-0.02,1.18162e-06,49.470662863955,0.005,1.88708e-08,0.001,20.7897671000101
-0.11,-6.98984e-12,-7.16925e-12,-0.01,1.18216e-06,49.4845367770216,0.005,1.91402e-08,0.001,21.8202739999397
-0.1,-6.5465e-12,-6.75583e-12,1.38778e-17,1.18363e-06,49.5222776100313,0.005,1.91438e-08,0.001,22.8558121999959
-0.09,-6.13272e-12,-6.19686e-12,0.01,1.18381e-06,49.5268962214953,0.005,1.95324e-08,0.001,23.8877579999389
-0.08,-5.65112e-12,-5.71609e-12,0.02,1.18289e-06,49.5032837639698,0.005,1.9331e-08,0.001,24.9293832000112
-0.07,-5.22315e-12,-5.07379e-12,0.03,1.18361e-06,49.5217643944415,0.005,1.95193e-08,0.001,25.9592346999561
-0.06,-4.76277e-12,-4.63557e-12,0.04,1.18361e-06,49.5217643944415,0.005,1.90723e-08,0.001,27.0019102999941
-0.05,-4.39e-12,-3.98064e-12,0.05,1.18383e-06,49.5274093640128,0.005,1.93191e-08,0.001,28.0319915999426
-0.04,-4.00639e-12,-3.51238e-12,0.06,1.18322e-06,49.5117552293735,0.005,1.92153e-08,0.001,29.0724907999393
-0.03,-3.6217e-12,-2.95341e-12,0.07,1.1835e-06,49.5189415780524,0.005,1.91939e-08,0.001,30.1039494000142
-0.02,-3.24428e-12,-2.44582e-12,0.08,1.18362e-06,49.52202100315,0.005,1.92654e-08,0.001,31.3395210000454
-0.01,-2.89309e-12,-1.93048e-12,0.09,1.18467e-06,49.5489547552997,0.005,1.91939e-08,0.001,32.5701168000232
-1.38778e-17,-2.54357e-12,-1.50621e-12,0.1,1.18485e-06,49.553569949776,0.005,1.93512e-08,0.001,33.8107938000467
0.01,-2.21908e-12,-8.7285e-13,0.11,1.18356e-06,49.520481323492,0.005,1.9412e-08,0.001,34.8396042999811
0.02,-1.88696e-12,-4.01497e-13,0.12,1.1846e-06,49.5471597978499,0.005,1.94168e-08,0.001,35.8729879000457
0.03,-1.60444e-12,1.77383e-13,0.13,1.18556e-06,49.5717685680323,0.005,1.90532e-08,0.001,36.9032622999512
0.04,-1.27351e-12,7.9608e-13,0.14,1.18386e-06,49.5281790640905,0.005,1.88315e-08,0.001,37.9437807999784
