keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.5,-1.40703e-10,4.03619e-11,0.0,1.62877e-06,59.468581064141,0.005,1.8191e-08,0.001,1.52121100004297
-0.49,-1.35912e-10,4.11022e-11,0.01,1.62865e-06,59.4662261967974,0.005,1.82139e-08,0.001,2.55081660009455
-0.48,-1.28055e-10,3.78191e-11,0.02,1.62865e-06,59.4662261967974,0.005,1.81738e-08,0.001,3.59134190005716
-0.47,-1.28721e-10,4.36366e-11,0.03,1.63017e-06,59.4960437834537,0.005,1.84631e-08,0.001,4.61730930011254
-0.46,-1.22657e-10,4.17948e-11,0.04,1.63011e-06,59.4948672150588,0.005,1.85093e-08,0.001,5.65668350004125
-0.45,-1.18164e-10,4.13752e-11,0.05,1.63264e-06,59.5444477274167,0.005,1.83871e-08,0.001,6.68151570006739
-0.44,-1.16701e-10,4.40824e-11,0.06,1.63269e-06,59.5454269307363,0.005,1.87846e-08,0.001,7.72099880001042
-0.43,-1.149e-10,4.55606e-11,0.07,1.63139e-06,59.5199594767453,0.005,1.83595e-08,0.001,8.74792370002251
-0.42,-1.13046e-10,4.73154e-11,0.08,1.63124e-06,59.5170198305684,0.005,1.80413e-08,0.001,9.78277150006033
-0.41,-1.1106e-10,4.88448e-11,0.09,1.63142e-06,59.5205473788114,0.005,1.84743e-08,0.001,10.8103194000432
-0.4,-1.04784e-10,4.56595e-11,0.1,1.63114e-06,59.5150599406531,0.005,1.76849e-08,0.001,11.8491448001005
-0.39,-1.03692e-10,4.81045e-11,0.11,1.63123e-06,59.5168238461059,0.005,1.78225e-08,0.001,12.8788365001092
-0.38,-1.00878e-10,4.8492e-11,0.12,1.63303e-06,59.5520848472415,0.005,1.80585e-08,0.001,13.9177734000841
-0.37,-9.67395e-11,4.70722e-11,0.13,1.6318e-06,59.5279933545957,0.005,1.7828e-08,0.001,15.137692600023
-0.36,-9.43124e-11,4.77433e-11,0.14,1.63093e-06,59.5109438441975,0.005,1.80086e-08,0.001,16.3708485000534
-0.35,-9.05359e-11,4.62091e-11,0.15,1.63122e-06,59.5166278606369,0.005,1.833e-08,0.001,17.5961068000179
