keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.45,-1.10272e-11,-8.44717e-12,-0.05,1.16682e-06,49.0883185768882,0.005,1.07806e-07,0.001,1.3193583000002
-0.44,-1.04482e-11,-7.90679e-12,-0.04,1.16686e-06,49.0893574355205,0.005,1.07182e-07,0.001,2.34323750000021
-0.43,-1.00367e-11,-7.51555e-12,-0.03,1.16778e-06,49.113242902471,0.005,1.08061e-07,0.001,3.37990950000039
-0.42,-9.60755e-12,-7.17902e-12,-0.02,1.16672e-06,49.0857212989585,0.005,1.0892e-07,0.001,4.40512609999951
-0.41,-9.29499e-12,-6.92379e-12,-0.01,1.16609e-06,49.0693541314127,0.005,1.06656e-07,0.001,5.44258050000008
-0.4,-8.90064e-12,-6.70004e-12,0.0,1.16646e-06,49.0789674979912,0.005,1.05354e-07,0.001,6.4662602999997
-0.39,-8.63409e-12,-6.50918e-12,0.01,1.16664e-06,49.0836433414968,0.005,1.0519e-07,0.001,7.49983940000038
-0.38,-8.34215e-12,-6.22201e-12,0.02,1.16684e-06,49.0888380099569,0.005,1.05588e-07,0.001,8.52468140000019
-0.37,-8.13055e-12,-5.93495e-12,0.03,1.16683e-06,49.0885782943607,0.005,1.07592e-07,0.001,9.56342179999956
-0.36,-7.86686e-12,-5.76806e-12,0.04,1.16675e-06,49.086500502041,0.005,1.05992e-07,0.001,10.5920877999997
-0.35,-7.71415e-12,-5.40578e-12,0.05,1.16714e-06,49.0966286054987,0.005,1.06091e-07,0.001,11.6365373999997
-0.34,-7.52854e-12,-5.28073e-12,0.06,1.16629e-06,49.0745508650351,0.005,1.06371e-07,0.001,12.8668754
-0.33,-7.40492e-12,-5.00369e-12,0.07,1.16666e-06,49.084162842123,0.005,1.0637e-07,0.001,14.1091365000002
-0.32,-7.218e-12,-4.9485e-12,0.08,1.16662e-06,49.0831238333631,0.005,1.05509e-07,0.001,15.3290445000002
-0.31,-7.04789e-12,-4.63474e-12,0.09,1.16675e-06,49.086500502041,0.005,1.0611e-07,0.001,16.5620041000002
-0.3,-6.91771e-12,-4.40586e-12,0.1,1.16592e-06,49.0649363170409,0.005,1.06868e-07,0.001,17.5948963999999
-0.29,-6.75321e-12,-4.26435e-12,0.11,1.16616e-06,49.0711730736421,0.005,1.06393e-07,0.001,18.6388889999998
