keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
-0.4,-7.89881e-12,-4.30667e-12,-0.1,1.15218e-06,48.7060642345319,0.005,2.04748e-07,0.002,1.55223700008355
-0.39,-7.65085e-12,-3.86143e-12,-0.09,1.1522e-06,48.7065892264136,0.005,2.04018e-07,0.002,2.58387179998681
-0.38,-7.31945e-12,-3.56257e-12,-0.08,1.15109e-06,48.6774405493334,0.005,2.02514e-07,0.002,3.62634610012174
-0.37,-6.88314e-12,-3.30436e-12,-0.07,1.15101e-06,48.6753388282891,0.005,2.01125e-07,0.002,4.65767040010542
-0.36,-6.57439e-12,-3.07631e-12,-0.06,1.15101e-06,48.6753388282891,0.005,2.01982e-07,0.002,5.69956479989924
-0.35,-6.40035e-12,-2.85757e-12,-0.05,1.15161e-06,48.6910987348253,0.005,1.99972e-07,0.002,6.72673080000095
-0.34,-6.13093e-12,-2.5841e-12,-0.04,1.15176e-06,48.6950376296521,0.005,2.01625e-07,0.002,7.7559340998996
-0.33,-5.92947e-12,-2.47228e-12,-0.03,1.15004e-06,48.6498456548331,0.005,2.00991e-07,0.002,8.78335959999822
-0.32,-5.72324e-12,-2.2583e-12,-0.02,1.15046e-06,48.6608861608736,0.005,1.98603e-07,0.002,9.8233334000688
-0.31,-5.69105e-12,-2.06971e-12,-0.01,1.15076e-06,48.6687701560505,0.005,2.00504e-07,0.002,10.8526151000988
-0.3,-5.45025e-12,-1.87135e-12,0.0,1.15108e-06,48.6771778409384,0.005,2.01532e-07,0.002,11.8939322999213
-0.29,-5.3823e-12,-1.69873e-12,0.01,1.15208e-06,48.70343915986,0.005,1.98188e-07,0.002,12.9233941999264
-0.28,-5.0509e-12,-1.59264e-12,0.02,1.15131e-06,48.683219647213,0.005,1.98138e-07,0.002,13.9660666000564
-0.27,-4.88281e-12,-1.42062e-12,0.03,1.15204e-06,48.7023890761969,0.005,2.01401e-07,0.002,15.1868263999932
-0.26,-4.99129e-12,-1.25861e-12,0.04,1.15348e-06,48.7401727356692,0.005,1.97898e-07,0.002,16.418493000092
-0.25,-4.76718e-12,-1.12522e-12,0.05,1.15272e-06,48.7202363190995,0.005,2.00016e-07,0.002,17.644580299966
-0.24,-4.65631e-12,-9.46283e-13,0.06,1.15373e-06,48.7467283466239,0.005,2.01439e-07,0.002,18.6785699001048
-0.23,-4.62174e-12,-7.46965e-13,0.07,1.15213e-06,48.7047517212101,0.005,2.02084e-07,0.002,19.706857000012
-0.22,-4.36068e-12,-6.33597e-13,0.08,1.1515e-06,48.6882099370055,0.005,2.00876e-07,0.002,20.7445177999325
-0.21,-4.2212e-12,-4.22358e-13,0.09,1.14956e-06,48.6372237698164,0.005,2.02114e-07,0.002,21.76963110012
-0.2,-4.37617e-12,-1.95265e-13,0.1,1.15042e-06,48.6598348305449,0.005,2.01289e-07,0.002,22.8063711998984
-0.19,-4.02927e-12,-4.56572e-14,0.11,1.15005e-06,48.6501085635318,0.005,2.00646e-07,0.002,23.8339907000773
-0.18,-3.98159e-12,8.88109e-14,0.12,1.15071e-06,48.667456277214,0.005,2.01536e-07,0.002,24.8651829001028
-0.17,-3.79324e-12,2.79546e-13,0.13,1.15131e-06,48.683219647213,0.005,2.0314e-07,0.002,25.9117747999262
-0.16,-3.84331e-12,4.01735e-13,0.14,1.15143e-06,48.6863714899682,0.005,2.01833e-07,0.002,26.9490783999208
