keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,time
0.0,2.73538e-12,-1.39475e-12,0.0,0.112577199994121
0.01,4.01616e-12,-1.07288e-12,0.0,1.12736919999588
0.02,5.24652e-12,-1.80006e-12,0.0,2.15358939999714
0.03,6.5546e-12,-1.0848e-12,0.0,3.16944719999447
0.04,7.95877e-12,-1.32322e-12,0.0,4.19641099998262
0.05,9.32717e-12,-2.01464e-12,0.0,5.2123736999929
0.06,1.06568e-11,-1.2517e-12,0.0,6.23262339999201
0.07,1.20112e-11,-1.9908e-12,0.0,7.24776929998188
0.08,1.33046e-11,-9.77516e-13,0.0,8.67845989999478
0.09,1.47296e-11,-1.91927e-12,0.0,9.69410829999833
0.1,1.61809e-11,-1.0252e-12,0.0,10.7268431999837
0.11,1.76038e-11,-1.77622e-12,0.0,11.7536447999883
0.12,1.90171e-11,-1.74046e-12,0.0,12.7809735999908
0.13,2.04737e-11,-1.28746e-12,0.0,13.8001044999983
0.14,2.18714e-11,-1.80006e-12,0.0,15.2241618999979
0.15,2.34207e-11,-1.96695e-12,0.0,16.2536070999922
0.16,2.50221e-11,-1.0252e-12,0.0,17.2757752999896
0.17,2.65932e-11,-9.53674e-13,0.0,18.2938059000007
0.18,2.8235e-11,-1.0848e-12,0.0,19.3285742999869
0.19,2.98705e-11,-1.14441e-12,0.0,20.3457860999915
0.2,3.15273e-11,-1.35899e-12,0.0,21.375151699991
0.21,3.3237e-11,-1.35899e-12,0.0,22.3992915999843
0.22,3.49613e-11,-1.74046e-12,0.0,23.4269931000017
0.23,3.6754e-11,-1.34707e-12,0.0,24.8450119000045
0.24,3.85306e-11,-2.06232e-12,0.0,25.8786629999813
0.25,4.03678e-11,-1.03712e-12,0.0,26.8959187
0.26,4.23119e-11,-2.16961e-12,0.0,27.9167582999798
0.27,4.43177e-11,-1.19209e-12,0.0,28.9742451999919
0.28,4.63332e-11,-1.10865e-12,0.0,30.0037440999877
0.29,4.84623e-11,-2.09808e-12,0.0,31.419075999991
0.3,5.07985e-11,-1.68085e-12,0.0,32.4445210999984
0.31,5.31409e-11,-9.89437e-13,0.0,33.4618622999988
0.32,5.55186e-11,-1.77622e-12,0.0,34.4947267999814
0.33,5.78703e-11,-9.41753e-13,0.0,35.5112078999809
0.34,6.0297e-11,-9.77516e-13,0.0,36.5395613999863
0.35,6.29626e-11,-1.23978e-12,0.0,37.5552766000037
0.36,6.57082e-11,-9.29832e-13,0.0,38.5833603999927
0.37,6.8485e-11,-1.29938e-12,0.0,39.59956469998
0.38,7.12985e-11,-1.10865e-12,0.0,41.0272230999835
0.39,7.42334e-11,-1.45435e-12,0.0,42.0572743999946
0.4,7.73247e-11,-1.07288e-12,0.0,43.0944987999974
0.41,8.05305e-11,-1.0848e-12,0.0,44.1127654000011
0.42,8.38695e-11,-1.32322e-12,0.0,45.1507782999834
0.43,8.7311e-11,-2.12193e-12,0.0,46.1674004999804
0.44,9.05305e-11,-1.96695e-12,0.0,47.2033551999775
0.45,9.41207e-11,-1.69277e-12,0.0,48.6293395999819
0.46,9.78292e-11,-9.89437e-13,0.0,49.6546534999798
0.47,1.01732e-10,-1.3113e-12,0.0,50.674580299994
0.48,1.05627e-10,-1.80006e-12,0.0,51.7031638000044
0.49,1.09791e-10,-1.50204e-12,0.0,52.7221162999922
0.5,1.14041e-10,-1.07288e-12,0.0,53.7483619999839
0.49,1.09501e-10,-1.10865e-12,0.0,54.765974399983
0.48,1.05247e-10,-1.81198e-12,0.0,56.1914414999774
0.47,1.00978e-10,-1.88351e-12,0.0,57.2075603999838
0.46,9.68553e-11,-2.24113e-12,0.0,58.2326532999869
0.45,9.27331e-11,-1.74046e-12,0.0,59.2518898999842
0.44,8.93321e-11,-1.12057e-12,0.0,60.2799217999855
0.43,8.58042e-11,-1.54972e-12,0.0,61.2966984999948
0.42,8.23033e-11,-2.03848e-12,0.0,62.3263288000016
0.41,7.90548e-11,-2.06232e-12,0.0,63.7384963999793
0.4,7.58711e-11,-1.72853e-12,0.0,64.770480599982
0.39,7.2925e-11,-1.15633e-12,0.0,65.7860180999851
0.38,7.01711e-11,-2.01464e-12,0.0,66.8176266999799
0.37,6.71389e-11,-1.37091e-12,0.0,67.8365372999979
0.36,6.4452e-11,-1.66893e-12,0.0,68.8644241000002
0.35,6.17019e-11,-1.70469e-12,0.0,69.887837199989
0.34,5.91348e-11,-1.39475e-12,0.0,70.9216482999909
0.33,5.65575e-11,-1.8239e-12,0.0,72.3416798999824
0.32,5.41135e-11,-1.69277e-12,0.0,73.3714132999885
0.31,5.18161e-11,-1.74046e-12,0.0,74.3979832999757
0.3,4.9535e-11,-1.7643e-12,0.0,75.4279417999787
0.29,4.73465e-11,-1.06096e-12,0.0,76.4481691999827
0.28,4.52548e-11,-1.39475e-12,0.0,77.4776975999994
0.27,4.32887e-11,-2.15769e-12,0.0,78.4972181999765
0.26,4.13814e-11,-1.94311e-12,0.0,79.9254342999775
0.25,3.93945e-11,-9.77516e-13,0.0,80.9492028999957
0.24,3.75187e-11,-1.89543e-12,0.0,81.9805916999758
0.23,3.56402e-11,-1.90735e-12,0.0,82.9990515999962
0.22,3.38929e-11,-1.84774e-12,0.0,84.0339505999873
0.21,3.22129e-11,-2.07424e-12,0.0,85.0529943000001
0.2,3.05328e-11,-1.28746e-12,0.0,86.0742625999846
0.19,2.89059e-11,-1.39475e-12,0.0,87.0922339999815
0.18,2.71823e-11,-1.39475e-12,0.0,88.5183323999809
0.17,2.55568e-11,-1.07288e-12,0.0,89.5370752000017
0.16,2.39327e-11,-1.38283e-12,0.0,90.5674933999835
0.15,2.23842e-11,-1.49012e-12,0.0,91.5878232999821
0.14,2.08286e-11,-1.13249e-12,0.0,92.6172613999806
0.13,1.94381e-11,-1.37091e-12,0.0,93.6366053999809
0.12,1.80545e-11,-1.81198e-12,0.0,94.6662464999827
0.11,1.67707e-11,-2.02656e-12,0.0,96.0810519999941
0.1,1.54091e-11,-1.07288e-12,0.0,97.1118324999989
0.09,1.40201e-11,-1.04904e-12,0.0,98.1313267999794
0.08,1.26537e-11,-1.63317e-12,0.0,99.1637619999819
0.07,1.13107e-11,-1.3113e-12,0.0,100.185474400001
0.06,9.93633e-12,-1.93119e-12,0.0,101.231798499997
0.05,8.64673e-12,-1.18017e-12,0.0,102.25083949999
0.04,7.27355e-12,-1.90735e-12,0.0,103.290087599977
0.03,5.97644e-12,-1.69277e-12,0.0,104.706915599992
0.02,4.62711e-12,-1.07288e-12,0.0,105.725706099998
0.01,3.27659e-12,-1.00136e-12,0.0,106.742013899988
0.0,1.97959e-12,-1.12057e-12,0.0,107.770645499986
-0.01,6.29425e-13,-1.33514e-12,0.0,108.789030899992
-0.02,-7.27296e-13,-1.71661e-12,0.0,109.816283799999
-0.03,-2.01714e-12,-1.04904e-12,0.0,110.83273319999
-0.04,-3.40128e-12,-1.10865e-12,0.0,112.253773399978
-0.05,-4.83084e-12,-1.14441e-12,0.0,113.272140399989
-0.06,-6.25193e-12,-1.27554e-12,0.0,114.298522500001
-0.07,-7.62868e-12,-1.71661e-12,0.0,115.313901199988
-0.08,-9.06539e-12,-1.23978e-12,0.0,116.346436099993
-0.09,-1.05706e-11,-1.0848e-12,0.0,117.364893499995
-0.1,-1.2073e-11,-1.28746e-12,0.0,118.397694399988
-0.11,-1.36107e-11,-2.00272e-12,0.0,119.415455499984
-0.12,-1.52649e-11,-1.40667e-12,0.0,120.448384699994
-0.13,-1.69008e-11,-1.28746e-12,0.0,121.866401699983
-0.14,-1.86533e-11,-1.70469e-12,0.0,122.895846899977
-0.15,-2.03043e-11,-2.00272e-12,0.0,123.915171100001
-0.16,-2.20745e-11,-1.04904e-12,0.0,124.935146899981
-0.17,-2.38962e-11,-1.20401e-12,0.0,125.963386399992
-0.18,-2.57134e-11,-1.10865e-12,0.0,126.994736399996
-0.19,-2.75806e-11,-1.26362e-12,0.0,128.415161199984
-0.2,-2.95538e-11,-2.09808e-12,0.0,129.443743999989
-0.21,-3.16044e-11,-1.01328e-12,0.0,130.460661599995
-0.22,-3.37589e-11,-1.71661e-12,0.0,131.489897099993
-0.23,-3.59466e-11,-1.14441e-12,0.0,132.509453999985
-0.24,-3.82467e-11,-8.70228e-13,0.0,133.547473099985
-0.25,-4.05349e-11,-1.95503e-12,0.0,134.563962399989
-0.26,-4.29989e-11,-1.03712e-12,0.0,135.603398899984
-0.27,-4.54692e-11,-9.89437e-13,0.0,136.621136799979
-0.28,-4.81043e-11,-1.0252e-12,0.0,138.055477599992
-0.29,-5.08116e-11,-1.62125e-12,0.0,139.074957799981
-0.3,-5.37007e-11,-1.72853e-12,0.0,140.105804899998
-0.31,-5.66713e-11,-1.29938e-12,0.0,141.124740899977
-0.32,-5.96675e-11,-2.0504e-12,0.0,142.156247699982
-0.33,-6.26881e-11,-1.19209e-12,0.0,143.17658509998
-0.34,-6.60311e-11,-2.07424e-12,0.0,144.199903000001
-0.35,-6.9387e-11,-1.20401e-12,0.0,145.618600799993
-0.36,-7.28273e-11,-1.2517e-12,0.0,146.644957799988
-0.37,-7.63103e-11,-2.01464e-12,0.0,147.663652899995
-0.38,-8.00933e-11,-1.2517e-12,0.0,148.68590349998
-0.39,-8.39175e-11,-1.84774e-12,0.0,149.70542849999
-0.4,-8.79061e-11,-1.15633e-12,0.0,150.747208199988
-0.41,-9.20391e-11,-1.84774e-12,0.0,151.765731499996
-0.42,-9.62682e-11,-1.20401e-12,0.0,153.189671699976
-0.43,-1.00708e-10,-1.34707e-12,0.0,154.208385799982
-0.44,-1.05146e-10,-1.50204e-12,0.0,155.240761299996
-0.45,-1.09737e-10,-1.18017e-12,0.0,156.258582599985
-0.46,-1.14531e-10,-1.19209e-12,0.0,157.290417199983
-0.47,-1.19437e-10,-1.4782e-12,0.0,158.310360100004
-0.48,-1.24695e-10,-2.08616e-12,0.0,159.349515099981
-0.49,-1.29976e-10,-1.03712e-12,0.0,160.763395599992
-0.5,-1.3545e-10,-1.90735e-12,0.0,161.796084100002
-0.49,-1.29877e-10,-2.09808e-12,0.0,162.815567299986
-0.48,-1.24339e-10,-1.0848e-12,0.0,163.838933199993
