keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,time
0.0,-8.92746e-10,-1.72853e-12,0.0,0.0690441999468021
-0.02,-1.15312e-09,-1.95503e-12,0.0,1.083213099977
-0.04,-1.42007e-09,-1.33514e-12,0.0,2.10856169997714
-0.06,-1.6825e-09,-1.07288e-12,0.0,3.12298799998825
-0.08,-1.93794e-09,-2.09808e-12,0.0,4.15220179996686
-0.1,-2.19126e-09,-1.94311e-12,0.0,5.16884899995057
-0.12,-2.44108e-09,-2.12193e-12,0.0,6.18843379995087
-0.14,-2.68557e-09,-1.74046e-12,0.0,7.20467529998859
-0.16,-2.92433e-09,-1.01328e-12,0.0,8.22110209998209
-0.18,-3.16092e-09,-1.80006e-12,0.0,9.23644999996759
-0.2,-3.39252e-09,-9.53674e-13,0.0,10.2602573999902
-0.22,-3.61997e-09,-1.95503e-12,0.0,11.2747764999513
-0.24,-3.83714e-09,-2.02656e-12,0.0,12.2935051999521
-0.26,-4.04203e-09,-1.95503e-12,0.0,13.7091225999757
-0.28,-4.24017e-09,-1.95503e-12,0.0,15.1316533999634
-0.3,-4.43953e-09,-9.89437e-13,0.0,16.1485328999697
-0.32,-4.63079e-09,-1.34707e-12,0.0,17.1701280999696
-0.34,-4.81454e-09,-2.00272e-12,0.0,18.1876118999789
-0.36,-4.97935e-09,-1.34707e-12,0.0,19.2140006999834
-0.38,-5.13726e-09,-1.01328e-12,0.0,20.228126699978
-0.4,-5.28384e-09,-1.04904e-12,0.0,21.2528119999915
-0.42,-5.4158e-09,-1.41859e-12,0.0,22.2689370999578
-0.44,-5.53629e-09,-1.41859e-12,0.0,23.2949330999982
-0.46,-5.65008e-09,-1.89543e-12,0.0,24.3110340999556
-0.48,-5.74147e-09,-1.22786e-12,0.0,25.329216699989
-0.5,-5.82778e-09,-1.52588e-12,0.0,26.3467769999988
-0.52,-5.89499e-09,-1.09673e-12,0.0,27.3723834999837
-0.54,-5.95599e-09,-1.70469e-12,0.0,28.3884912999929
-0.56,-6.01034e-09,-1.46627e-12,0.0,29.8168879000004
-0.58,-6.04151e-09,-1.45435e-12,0.0,31.2296733999974
-0.6,-6.08163e-09,-1.34707e-12,0.0,32.2597846999997
-0.62,-6.10296e-09,-1.3113e-12,0.0,33.2767742999713
-0.64,-6.13e-09,-1.35899e-12,0.0,34.3088942999602
-0.66,-6.14586e-09,-2.00272e-12,0.0,35.3242288999609
-0.68,-6.16599e-09,-1.23978e-12,0.0,36.3410810999922
-0.7,-6.17317e-09,-2.08616e-12,0.0,37.3564471999998
