keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
0.0,1.69879e-08,-1.86837e-13,0.0,2.31266e-12,-151.394587140229,0.005,-3.17097e-12,0.0,0.245974599965848
0.002,1.89395e-08,-3.31438e-13,0.0,2.31266e-12,-151.394587140229,0.005,-3.62396e-12,0.0,1.28000749996863
0.004,2.08799e-08,-2.41101e-13,0.0,2.2769e-12,-151.515610159062,0.005,-3.51667e-12,0.0,2.31871449993923
0.006,2.28074e-08,-2.04051e-13,0.0,2.31266e-12,-151.394587140229,0.005,-3.23057e-12,0.0,3.35373370000161
0.008,2.47284e-08,-5.56827e-14,0.0,2.12193e-12,-152.061213865839,0.005,-3.23057e-12,0.0,4.39894470002037
0.01,2.66798e-08,-1.81675e-13,0.0,2.28882e-12,-151.475075503831,0.005,-3.5882e-12,0.0,6.22154039994348
0.012,2.86076e-08,-7.25389e-14,0.0,2.3365e-12,-151.314860633377,0.005,-3.03984e-12,0.0,7.66370649996679
0.014,3.0497e-08,-3.45385e-13,0.0,2.32458e-12,-151.35462959578,0.005,-3.61204e-12,0.0,8.72094379994087
0.016,3.23924e-08,-4.2119e-13,0.0,2.09808e-12,-152.148429196149,0.005,-4.08888e-12,0.0,9.7591249999823
0.018,3.42929e-08,-3.31581e-13,0.0,2.32458e-12,-151.35462959578,0.005,-3.82662e-12,0.0,10.7905047000386
0.02,3.61685e-08,-3.17931e-13,0.0,2.40803e-12,-151.080073157838,0.005,-3.57628e-12,0.0,11.8276060000062
0.022,3.80455e-08,-2.39015e-13,0.0,2.36034e-12,-151.235881093648,0.005,-3.42131e-12,0.0,12.8591255999636
0.024,3.99423e-08,-4.73666e-13,0.0,2.11e-12,-152.10472610933,0.005,-3.95775e-12,0.0,13.8951177999843
0.026,4.18011e-08,-1.75357e-13,0.0,2.3365e-12,-151.314860633377,0.005,-3.09944e-12,0.0,14.9254246000201
0.028,4.36654e-08,-3.35121e-13,0.0,2.55108e-12,-150.629224415372,0.005,-3.34978e-12,0.0,15.9638368999586
0.03,4.55036e-08,-8.63671e-14,0.0,2.28882e-12,-151.475075503831,0.005,-3.34978e-12,0.0,16.9936256000074
0.032,4.73801e-08,-4.16517e-14,0.0,2.563e-12,-150.592716587537,0.005,-2.82526e-12,0.0,18.0395614999579
0.034,4.9203e-08,-2.02024e-13,0.0,2.16961e-12,-151.889534949547,0.005,-3.46899e-12,0.0,19.0719619999873
0.036,5.10253e-08,-1.16634e-13,0.0,2.30074e-12,-151.434735141744,0.005,-3.18289e-12,0.0,20.1147132000187
0.038,5.29091e-08,-2.61378e-13,0.0,2.09808e-12,-152.148429196149,0.005,-3.95775e-12,0.0,21.5460923999781
0.04,5.46986e-08,-1.38497e-13,0.0,2.03848e-12,-152.370441623405,0.005,-3.56436e-12,0.0,22.9873945999425
0.042,5.65591e-08,-5.50747e-14,0.0,2.16961e-12,-151.889534949547,0.005,-3.46899e-12,0.0,24.0223135999404
0.044,5.83798e-08,-4.56572e-13,0.0,2.67029e-12,-150.270986375414,0.005,-3.51667e-12,0.0,25.0714692999609
0.046,6.01699e-08,-5.35023e-13,0.0,2.07424e-12,-152.236527040758,0.005,-4.30346e-12,0.0,26.1027488999534
0.048,6.19624e-08,-2.4879e-13,0.0,1.97887e-12,-152.598565525666,0.005,-3.98159e-12,0.0,27.1432570000179
0.05,6.37854e-08,-3.32701e-13,0.0,2.52724e-12,-150.702714558203,0.005,-3.45707e-12,0.0,28.1736946000019
0.052,6.56669e-08,-1.97601e-13,0.0,2.08616e-12,-152.19236199569,0.005,-3.89814e-12,0.0,29.2180351000279
0.054,6.74608e-08,-3.38399e-13,0.0,2.47955e-12,-150.851664972283,0.005,-3.89814e-12,0.0,30.2521658999613
0.056,6.9298e-08,2.03848e-15,0.0,2.02656e-12,-152.41556184721,0.005,-4.12464e-12,0.0,31.2959482999286
0.058,7.11118e-08,-4.44245e-13,0.0,2.44379e-12,-150.965098242293,0.005,-4.07696e-12,0.0,32.3284588999813
0.06,7.29089e-08,-1.87874e-13,0.0,2.20537e-12,-151.763045393881,0.005,-3.8147e-12,0.0,33.3749450999312
0.062,7.47744e-08,-2.95198e-13,0.0,2.20537e-12,-151.763045393881,0.005,-3.70741e-12,0.0,34.408302100026
0.064,7.65501e-08,-1.11306e-13,0.0,2.43187e-12,-151.003249768698,0.005,-3.14713e-12,0.0,35.4643207000336
0.066,7.83721e-08,-1.1121e-13,0.0,2.41995e-12,-151.041574193003,0.005,-3.39746e-12,0.0,36.8826679999474
0.068,8.01862e-08,-6.95229e-14,0.0,1.91927e-12,-152.833081482732,0.005,-3.45707e-12,0.0,38.3210513000377
0.07,8.20644e-08,-2.01321e-13,0.0,2.55108e-12,-150.629224415372,0.005,-2.74181e-12,0.0,39.7492155999644
0.072,8.38399e-08,-6.02007e-14,0.0,2.61068e-12,-150.448234260959,0.005,-2.47955e-12,0.0,40.7940643000184
0.074,8.56928e-08,-9.60708e-14,0.0,2.30074e-12,-151.434735141744,0.005,-2.70605e-12,0.0,41.8323302000063
0.076,8.74978e-08,5.98431e-15,0.0,2.6226e-12,-150.4124941183,0.005,-2.12193e-12,0.0,42.8693835999584
0.078,8.93369e-08,-6.26087e-14,0.0,1.95503e-12,-152.691579272001,0.005,-3.00407e-12,0.0,43.8983895999845
0.08,9.13126e-08,-1.5049e-13,0.0,2.563e-12,-150.592716587537,0.005,-2.6226e-12,0.0,44.938291199971
0.082,9.31257e-08,-1.11222e-13,0.0,2.08616e-12,-152.19236199569,0.005,-2.99215e-12,0.0,45.9753378999885
0.084,9.49461e-08,-3.66974e-13,0.0,2.7895e-12,-149.927206157902,0.005,-2.65837e-12,0.0,47.039041299955
0.086,9.68251e-08,-2.35629e-13,0.0,2.74181e-12,-150.06307851502,0.005,-2.5034e-12,0.0,48.1157453999622
0.088,9.86042e-08,-4.18544e-14,0.0,2.61068e-12,-150.448234260959,0.005,-2.55108e-12,0.0,49.1567438000347
0.09,1.00461e-07,-3.15154e-13,0.0,2.37226e-12,-151.196666903655,0.005,-3.32594e-12,0.0,50.187795600039
