keithley1_smua_volt,keithley1_smua_curr,keithley1_smub_curr,keithley1_smub_volt,keithley2_smua_curr,keithley2_smua_temperature,keithley2_smua_volt,keithley2_smub_curr,keithley2_smub_volt,time
0.0,1.9186e-08,-1.16217e-13,0.0,2.0504e-12,-152.325564213123,0.005,-3.27826e-12,0.0,0.193723600008525
0.002,2.17267e-08,-2.22409e-13,0.0,2.53916e-12,-150.665889929737,0.005,-3.05176e-12,0.0,1.22613149997778
0.004,2.43032e-08,-2.66278e-13,0.0,2.21729e-12,-151.721302516258,0.005,-2.99215e-12,0.0,2.2683807000285
0.006,2.68232e-08,-2.97379e-13,0.0,2.563e-12,-150.592716587537,0.005,-3.15905e-12,0.0,3.30005419999361
0.008,2.92677e-08,-1.13559e-13,0.0,2.16961e-12,-151.889534949547,0.005,-3.15905e-12,0.0,4.34753639996052
0.01,3.17189e-08,-1.04392e-13,0.0,2.36034e-12,-151.235881093648,0.005,-2.77758e-12,0.0,5.37965969997458
0.012,3.41705e-08,-1.20735e-13,0.0,2.3365e-12,-151.314860633377,0.005,-3.00407e-12,0.0,7.22113880002871
0.014,3.66004e-08,-2.73561e-13,0.0,2.39611e-12,-151.118748329672,0.005,-2.83718e-12,0.0,8.64320169994608
0.016,3.9022e-08,-5.37157e-14,0.0,2.3365e-12,-151.314860633377,0.005,-2.52724e-12,0.0,9.67962269997224
0.018,4.14878e-08,-8.19445e-14,0.0,2.20537e-12,-151.763045393881,0.005,-2.68221e-12,0.0,10.7132916999981
0.02,4.39548e-08,-6.96421e-14,0.0,2.45571e-12,-150.927117994542,0.005,-2.43187e-12,0.0,11.7569654999534
0.022,4.63457e-08,-2.92587e-13,0.0,2.25306e-12,-151.597270228208,0.005,-3.02792e-12,0.0,12.7880335999653
0.024,4.87534e-08,-2.27571e-13,0.0,2.32458e-12,-151.35462959578,0.005,-2.68221e-12,0.0,13.8352032999974
0.026,5.11724e-08,-3.13842e-13,0.0,2.45571e-12,-150.927117994542,0.005,-3.00407e-12,0.0,14.8742555000354
0.028,5.3548e-08,-4.81367e-14,0.0,2.57492e-12,-150.556365038035,0.005,-2.5034e-12,0.0,15.9162811000133
0.03,5.59423e-08,-3.77619e-13,0.0,2.41995e-12,-151.041574193003,0.005,-3.18289e-12,0.0,16.9508430999704
0.032,5.83087e-08,-1.41406e-13,0.0,2.12193e-12,-152.061213865839,0.005,-3.24249e-12,0.0,17.9843381999526
0.034,6.06778e-08,-3.2562e-13,0.0,2.34842e-12,-151.275278405914,0.005,-3.39746e-12,0.0,19.0179967000149
0.036,6.30232e-08,-2.06101e-13,0.0,2.58684e-12,-150.520168377702,0.005,-3.12328e-12,0.0,20.0539275000338
0.038,6.53522e-08,-4.65667e-13,0.0,2.26498e-12,-151.55634106968,0.005,-3.52859e-12,0.0,21.0850710000377
0.04,6.76962e-08,-1.04928e-13,0.0,2.13385e-12,-152.017962959678,0.005,-3.52859e-12,0.0,22.5421973000048
0.042,7.00287e-08,-5.49638e-13,0.0,2.16961e-12,-151.889534949547,0.005,-3.93391e-12,0.0,23.973712899955
